"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
104.7336252,3272863.71453371,1674025,NA,104.7336252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4332371
104.7463802,3272863.71453371,1597153,NA,104.7463802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3763602
104.7516868,3272863.71453371,1829341,NA,104.7516868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3769809
104.7547165,3272863.71453371,2183342,NA,104.7547165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3417617
104.7620282,3272863.71453371,1355008,NA,104.7620282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3815185
104.7622855,3272863.71453371,1997719,NA,104.7622855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3495717,NA
104.7869373,3272863.71453371,2197667,NA,104.7869373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3627917,NA,NA,NA
104.7929425,3272863.71453371,1655662,NA,104.7929425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3389411,NA
104.7978157,3272863.71453371,1761149,NA,104.7978157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393827,NA
104.8028795,3272863.71453371,1743692,NA,104.8028795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3865378,NA
104.810366,3272863.71453371,1538655,NA,104.810366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3956130,NA
104.8192989,3272863.71453371,2150068,NA,104.8192989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3412129,NA
104.8211704,3272863.71453371,2361875,NA,104.8211704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3650017,NA
104.8268785,3272863.71453371,1820736,NA,104.8268785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3382176,NA
104.8378916,3272863.71453371,1689708,NA,104.8378916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3590816,NA
104.8399937,3272863.71453371,2510977,NA,104.8399937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3560396
104.8411985,3272863.71453371,1813803,NA,104.8411985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672799,NA
104.858408527473,3272863.71453371,1482529,NA,104.8584089,NA,NA,NA,3279003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104.8694458,3272863.71453371,1822427,NA,104.8694458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3651549,NA
104.8759149,3272863.71453371,1233288,NA,104.8759149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3322569
104.8786725,3272863.71453371,1696801,NA,104.8786725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3355677,NA
104.8822098,3272863.71453371,1353825,NA,104.8822098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821597,NA
104.8867548,3272863.71453371,1193279,NA,104.8867548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3438172,NA
104.8999562,3272863.71453371,1890707,NA,104.8999562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508424
104.9040712,3272863.71453371,1869522,NA,104.9040712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4021531,NA
104.9077368,3272863.71453371,1463630,NA,104.9077368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3518107,NA
104.9094628,3272863.71453371,1377136,NA,104.9094628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404871
104.9116832,3272863.71453371,1879073,NA,104.9116832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3723079
104.9171348,3272863.71453371,2198910,NA,104.9171348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350023
104.9459966,3272863.71453371,1141073,NA,104.9459966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3549528,NA
104.9469525,3272863.71453371,1832250,NA,104.9469525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393093
104.9610697,3272863.71453371,2443357,NA,104.9610697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3427287,NA
104.9613108,3272863.71453371,2171302,NA,104.9613108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370052
104.9663311,3272863.71453371,1600438,NA,104.9663311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385188
104.9683141,3272863.71453371,1850094,NA,104.9683141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3451139
104.9688879,3272863.71453371,1889644,NA,104.9688879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3548611
104.987517,3272863.71453371,2249666,NA,104.987517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3531541,NA
104.9885718,3272863.71453371,1777443,NA,104.9885718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3629378
104.9930422,3272863.71453371,1815031,NA,104.9930422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3456322
104.9942773,3272863.71453371,1585312,NA,104.9942773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3328149,NA
104.9945407,3272863.71453371,1298879,NA,104.9945407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600610
104.9996209,3272863.71453371,1664702,NA,104.9996209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400129
105.000029388375,3272863.71453371,1343753.5,NA,105.000029388375,0.298331634651177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4199476,3296865
105.0072538,3272863.71453371,1622729,NA,105.0072538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3950420,NA
105.0084662,3272863.71453371,1572092,NA,105.0084662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3691092,NA
105.0086466,3272863.71453371,1904034,NA,105.0086466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3930836,NA
105.0103733,3272863.71453371,1737679,NA,105.0103733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620883,NA
105.0187151,3272863.71453371,1317153,NA,105.0187151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3764032
105.0190833,3272863.71453371,1535890,NA,105.0190833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344819,NA
105.0228213,3272863.71453371,1890841,NA,105.0228213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3738688
105.0315299,3272863.71453371,1587537,NA,105.0315299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3646738,NA
105.0316396,3272863.71453371,2149644,NA,105.0316396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333759
105.0321224,3272863.71453371,1929986,NA,105.0321224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521426,NA
105.0471246,3272863.71453371,1338110,NA,105.0471246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3584689,NA
105.0513638,3272863.71453371,1527000,NA,105.0513638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3284190
105.0634778,3272863.71453371,1702334,NA,105.0634778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3478013
105.0663311,3272863.71453371,1132842,NA,105.0663311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3685085
105.0683492,3272863.71453371,1901600,NA,105.0683492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3566799,NA
105.0745561,3272863.71453371,1654489,NA,105.0745561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4088783,NA
105.0790821,3272863.71453371,1907135,NA,105.0790821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352380
105.08874,3272863.71453371,1516404,NA,105.08874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3371342,NA
105.0900879,3272863.71453371,1623797,NA,105.0900879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3497678,NA
105.0905444,3272863.71453371,2035213,NA,105.0905444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3365710,NA
105.0926692,3272863.71453371,1210427,NA,105.0926692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3290782,NA
105.0949787,3272863.71453371,1338692,NA,105.0949787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4119259
105.1009025,3272863.71453371,1305209,NA,105.1009025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3282971
105.1095599,3272863.71453371,1800640,NA,105.1095599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3353932,NA
105.1097161,3272863.71453371,1989516,NA,105.1097161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3675276,NA
105.113772,3272863.71453371,1303615,NA,105.113772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3431756,NA
105.1174207,3272863.71453371,1874112,NA,105.1174207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808634
105.1201367,3272863.71453371,1408281,NA,105.1201367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3507916,NA
105.1217603,3272863.71453371,1578402,NA,105.1217603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3323865
105.1241661,3272863.71453371,1365082,NA,105.1241661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444427,NA
105.1255729,3272863.71453371,1856227,NA,105.1255729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3317259,NA
105.1330338,3272863.71453371,2006168,NA,105.1330338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3447033
105.1400834,3272863.71453371,1481561,NA,105.1400834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667562,NA
105.1568617,3272863.71453371,2118212,NA,105.1568617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3427849,NA
105.1654512,3272863.71453371,1800158,NA,105.1654512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835767
105.1722881,3272863.71453371,1326403,NA,105.1722881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837750
105.1726352,3272863.71453371,2239209,NA,105.1726352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3568182
105.1729348,3272863.71453371,1713069,NA,105.1729348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530696,NA
105.175864,3272863.71453371,1199447,NA,105.175864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3563382
105.1842008,3272863.71453371,1864800,NA,105.1842008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318645
105.1982229,3272863.71453371,1910706,NA,105.1982229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3344244
105.2006732,3272863.71453371,1482257,NA,105.2006732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3448500
105.2077391,3272863.71453371,1755220,NA,105.2077391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837236
105.2134096,3272863.71453371,1845508,NA,105.2134096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3977477,NA
105.2135366,3272863.71453371,1622957,NA,105.2135366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3978565,NA
105.2177825,3272863.71453371,1945653,NA,105.2177825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310771
105.22697,3272863.71453371,1946100,NA,105.22697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521540,NA
105.2386949,3272863.71453371,1295431,NA,105.2386949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3513027,NA
105.241047005323,3272863.71453371,1784470,NA,105.2410476,NA,3313837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.2418811,3272863.71453371,2015852,NA,105.2418811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882627,NA
105.245523,3272863.71453371,1907166,NA,105.245523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520003,NA
105.2530637,3272863.71453371,2036260,NA,105.2530637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3345457
105.2546121,3272863.71453371,1776305,NA,105.2546121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3279618,NA
105.255649,3272863.71453371,1878390,NA,105.255649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445489
105.2618596,3272863.71453371,1661452,NA,105.2618596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433025,NA
105.2645055,3272863.71453371,1819762,NA,105.2645055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3645744
105.2715504,3272863.71453371,1949020,NA,105.2715504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455553,NA
105.2864949,3272863.71453371,1995264,NA,105.2864949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433711
105.2894683,3272863.71453371,1954235,NA,105.2894683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3496767,NA
105.2922729,3272863.71453371,1736429,NA,105.2922729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3788334
105.3082774,3272863.71453371,2035254,NA,105.3082774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286189
105.3144129,3272863.71453371,1546064,NA,105.3144129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3655213
105.3233936,3272863.71453371,1428444,NA,105.3233936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4042877,NA
105.3242923,3272863.71453371,1590620,NA,105.3242923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3589949,NA
105.3264218,3272863.71453371,1817114,NA,105.3264218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3549932
105.3361994,3272863.71453371,1923327,NA,105.3361994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3564732,NA
105.3407615,3272863.71453371,1714824,NA,105.3407615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3727787
105.3426707,3272863.71453371,1634318,NA,105.3426707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3740732,NA
105.3445076,3272863.71453371,1653153,NA,105.3445076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3775739,NA
105.3463647,3272863.71453371,1553663,NA,105.3463647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387483,NA
105.3513006,3272863.71453371,1735213,NA,105.3513006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4106538
105.3566671,3272863.71453371,2097913,NA,105.3566671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3362218
105.3941754,3272863.71453371,2146481,NA,105.3941754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3412328
105.3950917,3272863.71453371,1989035,NA,105.3950917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3677752,NA
105.411359,3272863.71453371,1691040,NA,105.411359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3377911,NA
105.4120201,3272863.71453371,1500881,NA,105.4120201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3638438
105.4146289,3272863.71453371,1807107,NA,105.4146289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3550758
105.4205545,3272863.71453371,1747327,NA,105.4205545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4335078
105.4219349,3272863.71453371,1593676,NA,105.4219349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405638
105.4233655,3272863.71453371,1588889,NA,105.4233655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3303990,NA
105.4465463,3272863.71453371,1290673,NA,105.4465463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3296260
105.4530864,3272863.71453371,1483206,NA,105.4530864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889380
105.4585573,3272863.71453371,2004932,NA,105.4585573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3934579,NA
105.4636397,3272863.71453371,1838909,NA,105.4636397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3534627
105.4705052,3272863.71453371,2100105,NA,105.4705052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3830322,NA
105.4777324,3272863.71453371,2221869,NA,105.4777324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3566882
105.479629,3272863.71453371,1784502,NA,105.479629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318882
105.4811067,3272863.71453371,1746496,NA,105.4811067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3447154,NA
105.4843516,3272863.71453371,2017725,NA,105.4843516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450673,NA
105.4869961,3272863.71453371,1475702,NA,105.4869961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286545,NA
105.4877756,3272863.71453371,2099305,NA,105.4877756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320033
105.4931837,3272863.71453371,1548372,NA,105.4931837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3744673
105.4975834,3272863.71453371,1835021,NA,105.4975834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3934064,NA
105.5003499,3273498.53336638,1483117,NA,105.5003499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310337
105.5081658,3273498.53336638,1547254,NA,105.5081658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3644848,NA
105.5096885,3273498.53336638,2048944,NA,105.5096885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3350560
105.5115223,3273498.53336638,1271194,NA,105.5115223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4055791,NA
105.5241572,3273498.53336638,1600731,NA,105.5241572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3359470,NA
105.527479,3273498.53336638,1134071,NA,105.527479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3786943
105.5410812,3273498.53336638,1956043,NA,105.5410812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3623838
105.5527021,3273498.53336638,1588564,NA,105.5527021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3420157
105.5609771,3273498.53336638,2284417,NA,105.5609771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3369821
105.5650257,3273498.53336638,2070542,NA,105.5650257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517340
105.5662706,3273498.53336638,1941052,NA,105.5662706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289451,NA
105.5665797,3273498.53336638,1769203,NA,105.5665797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3986524
105.5715117,3273498.53336638,1994693,NA,105.5715117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3560363,NA
105.5799678,3273498.53336638,2179849,NA,105.5799678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3277098,NA
105.5846363,3273498.53336638,1793312,NA,105.5846363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3792795
105.5874512,3273498.53336638,1143596,NA,105.5874512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3635722,NA
105.5950327,3273498.53336638,1828625,NA,105.5950327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467113,NA
105.6006896,3273498.53336638,1906156,NA,105.6006896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508378
105.611809405241,3273498.53336638,1647943,NA,105.611809405241,0.620657850599054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3464936,4102233
105.613952714399,3273498.53336638,1278614,NA,105.6139568,NA,NA,NA,NA,NA,NA,NA,NA,NA,3312227,NA,NA,NA,NA,NA,NA
105.628401,3273498.53336638,1610682,NA,105.628401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494759,NA
105.6341704,3273498.53336638,1620390,NA,105.6341704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3337688
105.638132,3273498.53336638,1608167,NA,105.638132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3902423
105.6402331,3273498.53336638,2287264,NA,105.6402331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3563671
105.6404283,3273498.53336638,1883170,NA,105.6404283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3834086,NA
105.6493512,3273498.53336638,1519349,NA,105.6493512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3278085,NA
105.6501544,3273498.53336638,1511860,NA,105.6501544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3992741,NA
105.6534575,3273498.53336638,1504966,NA,105.6534575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3784613,NA
105.6546382,3273498.53336638,2112156,NA,105.6546382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3434213,NA
105.6551289,3273498.53336638,2017892,NA,105.6551289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3523877,NA
105.6623932,3273498.53336638,2332710,NA,105.6623932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3652644,NA
105.6641814,3273498.53336638,1915275,NA,105.6641814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3434148,NA
105.6698367,3273498.53336638,2268184,NA,105.6698367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372437
105.6744067,3273498.53336638,1581323,NA,105.6744067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4187669
105.6754628,3273498.53336638,1498556,NA,105.6754628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333283,NA
105.6861904,3273498.53336638,1566450,NA,105.6861904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3484372
105.6942892,3273498.53336638,1229405,NA,105.6942892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3294978,NA
