"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
0,321.004098599838,0.0704882,322.011352333,"C_17 H_6 O_7","C17H6O7","C_17 H_5 O_7",4,17,0.353,0.412,17,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618361.86442053,645406.666666667,321.004104622857,0.0645845127008433,3,0.8,0.85,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3968973,4141259,4516889
0,321.040432342899,0.0898625,322.047737714,"C_18 H_10 O_6","C18H10O6","C_18 H_9 O_6",2,18,0.556,0.333,18,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618361.86442053,667581,321.040439215091,0.109308461697592,3,0.67,0.73,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755412,3260625,3701790
0,321.210424793948,0.2459517,322.217780476,"C_16 H_34 O_4 S_1","C16H34O4S","C_16 H_33 O_4 S_1",1,16,2.125,0.25,16,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618361.86442053,622879.833333333,321.210424793948,0.555861916411497,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,FALSE,NA,NA,NA,NA,NA,2619161,NA,NA,3366282,4189837,NA,NA,NA,NA,NA,NA,NA,NA,NA,2733203,NA,NA,NA,NA,NA,3680157,3776372,NA,NA,NA,NA
0,322.114670077384,0.9777547,323.121630575,"C_12 H_21 O_9 N_1","C12H21NO9","C_12 H_20 O_9 N_1",1,12,1.75,0.75,12,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618768.183672,659132.5,322.114670077384,0.236203739563162,2,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,FALSE,NA,2648321,NA,NA,NA,NA,NA,NA,NA,NA,NA,2663602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,323.005848204634,0.126248,324.01308373,"C_14 H_4 O_6 N_4","C14H4N4O6","C_14 H_3 O_6 N_4",1,14,0.286,0.429,14,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619174.72286632,719506.333333333,323.005848204634,0.154178950852711,3,1.25,1.14,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2687413,NA,NA,3773028,4517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,323.019722850906,0.0094159,324.027002333,"C_17 H_8 O_7","C17H8O7","C_17 H_7 O_7",2,17,0.471,0.412,17,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619174.72286632,670896,323.019726447773,0.061346737338052,7,0.7,0.78,14,1,0,1,0,0,0,0,0,0,0,0,0,0,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,FALSE,NA,3340725,NA,NA,NA,NA,NA,3590116,2680530,3768184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7979312,7529015,8109364
-1,323.053706427256,0.2969811,324.060886619,"C_22 H_12 O_1 S_1","C22H12OS","C_22 H_11 O_1 S_1",2,22,0.545,0.045,22,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619174.72286632,639466.25,323.053707335432,0.0634444202006421,24,0.75,0.76,17,1,0,1,0,0,0,0,0,0,0,0,0,0,3.17,231.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.626188860633,NA,NA,NA,NA,374,FALSE,NA,NA,NA,NA,NA,NA,NA,7823338,7708376,8232828,6238653,4758859,5219598,7430763,8813952,9511837,12369195,10992812,11567364,10713575,9656921,10895911,6060525,6945249,6416799,6478000,6021359,7690272,9683254,9634365,8625465
0,324.043415401468,0.9117132,325.05039548,"C_17 H_12 O_4 N_1 P_1","C17H12NO4P","C_17 H_11 O_4 N_1 P_1",1,17,0.706,0.235,17,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619581.48312676,672496.5,324.043415401468,0.0750654761664528,2,0.64,0.69,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4125438,NA,3269686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,324.057018285233,0.1638537,325.064241454,"C_21 H_12 O_1 S_1 C13_1","C22H12OS","C_21 H_11 O_1 S_1 C13_1",2,22,0.545,0.045,21,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619581.48312676,575980,324.057018285233,0.0837236127690264,3,0.75,0.76,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1.11,231.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.626188860633,NA,NA,NA,NA,374,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2907193,3144146,NA,NA,NA,NA,NA,NA,2679395,NA,NA,NA,NA,NA,NA,NA
0,324.963319859257,0.4791383,325.970752476,"C_16 H_6 O_4 S_2","C16H6O4S2","C_16 H_5 O_4 S_2",1,16,0.375,0.25,16,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,572000,324.963319859257,0.0378616823308783,2,0.8,0.83,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,FALSE,NA,NA,NA,NA,NA,2855351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3046245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,325.035385819234,0.0304193,326.042652333,"C_17 H_10 O_7","C17H10O7","C_17 H_9 O_7",3,17,0.588,0.412,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,734402,325.035396680434,0.0205257252763686,2,0.6,0.7,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884228,NA,2733633
0,325.056809094006,0.932194,326.063781571,"C_14 H_14 O_9","C14H14O9","C_14 H_13 O_9",1,14,1,0.643,14,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,657732.25,325.056809094006,0.0685490518430179,4,0,0.37,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,FALSE,NA,NA,NA,4316920,NA,NA,NA,NA,NA,2924657,2675489,NA,NA,NA,NA,NA,NA,3712513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,325.082977247205,0.0534331,326.090271103,"C_17 H_14 O_5 N_2","C17H14N2O5","C_17 H_13 O_5 N_2",1,17,0.824,0.294,17,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,649755.666666667,325.082977247205,0.124061056492612,3,0.5,0.6,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721908,2992934,NA,2686603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,325.119391231377,0.0342781,326.126656484,"C_18 H_18 O_4 N_2","C18H18N2O4","C_18 H_17 O_4 N_2",7,18,1,0.222,18,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,642502.8,325.119391231377,0.0943735029233719,20,0.42,0.5,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,FALSE,NA,NA,NA,NA,NA,NA,NA,4772178,3479617,3580024,3459884,3514000,2995858,5182362,6012591,5416153,3065471,3950091,NA,4295510,4385659,6116216,NA,3101417,3138244,3217878,2884233,NA,NA,4223907,2934348
0,325.178553472679,0.0128454,326.185825714,"C_14 H_31 O_6 P_1","C14H31O6P","C_14 H_30 O_6 P_1",1,14,2.214,0.429,14,31,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,625164.833333333,325.178553472679,0.0906432416531182,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,FALSE,NA,6044502,5775217,4919051,3461975,3434972,3548214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,325.184289763943,0.0010393,326.191565857,"C_18 H_30 O_3 S_1","C18H30O3S","C_18 H_29 O_3 S_1",10,18,1.667,0.167,18,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,607719.2,325.184290247749,0.0304223150373882,30,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,7.76,-55.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.087576533661,NA,NA,NA,NA,233,FALSE,NA,13253463,14770034,13909771,11068248,12255708,10347575,34062684,34750540,39272576,35570488,35864216,35010204,47956900,51887800,44352740,18464394,16694806,18547340,13024097,11565955,12059522,10738520,9706225,9788109,10508767,11272854,10123658,8364701,7386030,7683668
0,325.213342698719,0.1920357,326.220556484,"C_17 H_30 O_4 N_2","C17H30N2O4","C_17 H_29 O_4 N_2",2,17,1.765,0.235,17,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619988.46562756,598106.333333333,325.213342698719,0.388471451756947,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226429,NA,NA,NA,NA,NA,NA,2784795,NA,NA,NA,NA,NA,3087093,NA,NA,NA,NA,NA,NA,NA
-1,326.187635238745,0.0275738,327.194920692,"C_17 H_30 O_3 S_1 C13_1","C18H30O3S","C_17 H_29 O_3 S_1 C13_1",10,18,1.667,0.167,17,30,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620395.67154375,653766.785714286,326.187635238745,0.12867596278755,14,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.29,-55.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.087576533661,NA,NA,NA,NA,233,FALSE,NA,NA,3313687,3411875,NA,NA,NA,5972487,7127286,6902004,7058404,6913842,5601109,9495600,9084741,8258934,2953001,3628731,4141887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,326.270069467217,0.0092826,327.277342861,"C_19 H_37 O_3 N_1","C19H37NO3","C_19 H_36 O_3 N_1",1,19,1.947,0.158,19,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620395.67154375,676782.5,326.270069467217,0.186384813776289,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,FALSE,NA,4873251,4718628,4452271,2741247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,326.97032748059,0.9560988,327.977290333,"C_15 H_5 O_7 P_1","C15H5O7P","C_15 H_4 O_7 P_1",1,15,0.333,0.467,15,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620803.10205105,559127,326.97032748059,0.0112455320131775,2,0.86,0.9,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,FALSE,NA,NA,NA,NA,NA,3058440,3151148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,327.014645810552,0.016127,328.021916952,"C_16 H_8 O_8","C16H8O8","C_16 H_7 O_8",2,16,0.5,0.5,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620803.10205105,697182.25,327.014651425282,0.173150851835071,4,0.62,0.75,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3027281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3441604,4633823,3243834
0,327.16355094874,0.0094341,328.170830476,"C_17 H_28 O_4 S_1","C17H28O4S","C_17 H_27 O_4 S_1",2,17,1.647,0.235,17,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620803.10205105,630496.4,327.16355094874,0.141670266186993,5,0,0.07,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,FALSE,NA,NA,NA,NA,NA,NA,NA,2749096,2693527,NA,NA,NA,NA,4117685,5197771,6157825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,327.224812735128,0.3082179,328.231988,"C_22 H_33 P_1","C22H33P","C_22 H_32 P_1",1,22,1.5,0,22,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620803.10205105,553297,327.224812735128,0.0341425427655964,2,0.29,0.29,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,FALSE,NA,NA,NA,NA,2806926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,329.019701394836,0.4642257,330.026824619,"C_20 H_11 O_1 S_1 P_1","C20H11OPS","C_20 H_10 O_1 S_1 P_1",1,20,0.55,0.05,20,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621618.64154555,442967,329.019701394836,0.613792109831948,2,0.76,0.77,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,FALSE,NA,NA,NA,NA,NA,NA,NA,2634706,NA,NA,NA,NA,2664778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,329.045558733136,0.0365699,330.052823095,"C_20 H_10 O_5","C20H10O5","C_20 H_9 O_5",1,20,0.5,0.25,20,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621618.64154555,651114.166666667,329.045563704735,0.0812094707770164,6,0.73,0.77,16,1,0,1,0,0,0,0,0,0,0,0,0,0,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,FALSE,NA,NA,2767320,NA,NA,NA,NA,3953622,NA,4411947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7857406,7005731,6275116
0,329.160544111314,0.0962844,330.167852333,"C_16 H_26 O_7","C16H26O7","C_16 H_25 O_7",1,16,1.625,0.438,16,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621618.64154555,735680.5,329.160544111314,0.135552205982495,2,0,0.04,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,FALSE,NA,NA,NA,NA,NA,NA,NA,2753512,NA,3801655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,330.132296785786,0.0928279,331.139603956,"C_11 H_26 O_8 N_1 P_1","C11H26NO8P","C_11 H_25 O_8 N_1 P_1",3,11,2.364,0.727,11,26,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622026.7528879,623631.65,330.132298212651,0.140557055913936,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.19,978.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.714191952506,NA,NA,NA,NA,77,TRUE,"C_22 H_21 N_1 S_1",5160666,4145788,4542933,NA,NA,NA,NA,NA,NA,NA,3103079,NA,NA,2793808,NA,13140346,11460901,12895710,5910169,5090813,6841961,12164712,12778797,12377419,9149537,7669297,7503000,10290592,9643723,10592424
0,331.024870614566,0.1786935,332.032087714,"C_19 H_8 O_6","C19H8O6","C_19 H_7 O_6",3,19,0.421,0.316,19,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622435.09357916,611691,331.024880157943,0.401289307020454,3,0.77,0.81,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3329309,4630051,NA,3367179
0,331.061215218359,0.055877,332.068473095,"C_20 H_12 O_5","C20H12O5","C_20 H_11 O_5",3,20,0.6,0.25,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622435.09357916,679373.333333333,331.06122418296,0.0359314331741685,3,0.67,0.71,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4269608,3729240,3801359
-1,331.135584093026,0.2958546,332.142958791,"C_10 H_26 O_8 N_1 P_1 C13_1","C11H26NO8P","C_10 H_25 O_8 N_1 P_1 C13_1",3,11,2.364,0.727,10,26,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622435.09357916,651954.2,331.135589098296,0.230007262733347,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.08,978.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.714191952506,NA,NA,NA,NA,77,TRUE,"C_21 H_21 N_1 S_1 C13_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996745,2996666,2711168,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659891,NA,2840855
0,332.270911214375,0.5281324,333.278011631,"C_20 H_35 O_1 N_3","C20H35N3O","C_20 H_34 O_1 N_3",1,20,1.75,0.05,20,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622843.6650365,667344,332.270911214375,0.19706235405954,2,0.06,0.09,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649669,NA,NA,NA,NA,NA,NA
0,333.04046838929,0.0212754,334.047737714,"C_19 H_10 O_6","C19H10O6","C_19 H_9 O_6",3,19,0.526,0.316,19,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623252.46872549,636190.666666667,333.040477612147,0.125305199111839,3,0.69,0.75,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3551040,3889274,2949601
