"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
0,138.01965905978,0.0530113,139.026942861,"C_6 H_5 O_3 N_1","C6H5NO3","C_6 H_4 O_3 N_1",15,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293877.8803165,1451547.8,138.019663070559,0.0528522065071942,5,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4203446,4326682,5642824,5943907,7423942,NA
0,138.056056170188,0.0313526,139.063328242,"C_7 H_9 O_2 N_1","C7H9NO2","C_7 H_8 O_2 N_1",15,7,1.286,0.286,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293877.8803165,1443949.09090909,138.056059850482,0.0377137467392621,11,0.25,0.4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,NA,4351546,4613871,5094222,6925309,7720131,6542995,10236854,10721562,11485768,10184292,15736775,NA
0,138.092441388595,0.0301726,139.099713623,"C_8 H_13 O_1 N_1","C8H13NO","C_8 H_12 O_1 N_1",8,8,1.625,0.125,8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293877.8803165,1480392,138.092442130977,0.0679518743462569,2,0.17,0.23,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3445443,NA,NA,NA,NA,NA,4495304,NA
0,139.04006301433,0.0314965,140.047343857,"C_7 H_8 O_3","C7H8O3","C_7 H_7 O_3",16,7,1.143,0.429,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294516.77514785,1481030.22222222,139.040066593736,0.0308789250398005,9,0.25,0.45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,NA,NA,NA,7754772,5342427,6092459,13003725,13472050,12180063,12316284,17453034,4516599
0,139.076454585202,0.0126995,140.083729238,"C_8 H_12 O_2","C8H12O2","C_8 H_11 O_2",8,8,1.5,0.25,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294516.77514785,1387475.35714286,139.07645794955,0.0262230275519753,14,0.17,0.29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,4474091,NA,5180039,6464082,6569735,4869991,12051477,11327708,10923691,10916814,12601651,11244128,11701885,19169258,4769528
-1,139.112838460357,0.0019483,140.120114619,"C_9 H_16 O_1","C9H16O","C_9 H_15 O_1",9,9,1.778,0.111,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3294516.77514785,1463359.53333333,139.112841152859,0.0271409048420396,15,0.12,0.18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.09,233.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9281346455435,NA,NA,NA,NA,45,FALSE,NA,15102700,15954355,16376456,4744787,5819143,5452648,29897750,27267292,25235116,8500175,7313717,8365665,10131070,17924076,4194042
0,140.035311967404,0.0316358,141.042592861,"C_6 H_7 O_3 N_1","C6H7NO3","C_6 H_6 O_3 N_1",20,6,1.167,0.5,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295155.793902,1453244.8,140.035316092095,0.0170498522307142,5,0,0.43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5366763,5258578,4648573,4175002,6383638,NA
0,140.071691746902,0.0713359,141.078978242,"C_7 H_11 O_2 N_1","C7H11NO2","C_7 H_10 O_2 N_1",19,7,1.571,0.286,7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295155.793902,1378767,140.071694818472,0.0557727903767065,3,0,0.2,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,NA,NA,NA,NA,NA,NA,3455028,NA,NA,NA,NA,NA,4014236,7575576,NA
0,140.108091156632,0.0280976,141.115363623,"C_8 H_15 O_1 N_1","C8H15NO","C_8 H_14 O_1 N_1",8,8,1.875,0.125,8,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295155.793902,1513910.2,140.108093132051,0.0619420107486669,5,0,0.08,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,FALSE,NA,4767497,NA,NA,NA,NA,NA,5512245,4957436,5321419,NA,NA,NA,NA,5521434,NA
-1,140.116195956783,0.0207903,141.123469454,"C_8 H_16 O_1 C13_1","C9H16O","C_8 H_15 O_1 C13_1",9,9,1.778,0.111,8,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295155.793902,1475521,140.11619630817,0.0834691278506093,2,0.12,0.18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.08,233.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9281346455435,NA,NA,NA,NA,45,FALSE,NA,NA,NA,NA,NA,NA,NA,3539509,3557628,NA,NA,NA,NA,NA,NA,NA
0,141.019322233306,0.0690786,142.026608476,"C_6 H_6 O_4","C6H6O4","C_6 H_5 O_4",19,6,1,0.667,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295794.936603,1401224.8,141.019326397511,0.0520453991089862,5,0,0.5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5086223,5080439,6210209,5427903,5948491,NA
0,141.055703624022,0.0971471,142.062993857,"C_7 H_10 O_3","C7H10O3","C_7 H_9 O_3",16,7,1.429,0.429,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295794.936603,1501083.5,141.05570921969,0.034304350287649,2,0,0.27,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,NA,NA,NA,NA,4594503,NA,NA,NA,NA,NA,NA,NA,8017601,NA,NA
0,141.092096322836,0.04563,142.099379238,"C_8 H_14 O_2","C8H14O2","C_8 H_13 O_2",7,8,1.75,0.25,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295794.936603,1394304.85714286,141.092099291574,0.0383384800588543,14,0,0.14,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,FALSE,NA,7251757,5847538,6088392,5069462,4246856,4430764,10781786,10264866,10440432,7846930,7422330,6957732,7708354,11448399,NA
0,141.128488917445,0.0051359,142.135764619,"C_9 H_18 O_1","C9H18O","C_9 H_17 O_1",2,9,2,0.111,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295794.936603,1533392.5,141.128490268088,0.0519692267285734,6,0,0.06,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,FALSE,NA,3528495,3580403,NA,NA,NA,NA,5591131,4615459,NA,NA,NA,NA,3478212,5336146,NA
0,142.087355721177,0.0273316,143.094628242,"C_7 H_13 O_2 N_1","C7H13NO2","C_7 H_12 O_2 N_1",12,7,1.857,0.286,7,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296434.20327489,1509945.90909091,142.087358230292,0.0372439698973011,11,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,FALSE,NA,4835160,5082652,4542193,NA,NA,NA,6859910,6308175,7782172,3509310,3488168,4241103,4886256,7696529,NA
-1,142.12374178281,0.0320755,143.131013623,"C_8 H_17 O_1 N_1","C8H17NO","C_8 H_16 O_1 N_1",5,8,2.125,0.125,8,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3296434.20327489,1348941.73333333,142.123744457656,0.0228007791075245,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,240.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.367869024348,NA,NA,NA,NA,51,FALSE,NA,30565210,32711196,33014514,9855683,9175924,8303578,53691528,48079184,45915932,10961983,11624873,10736337,18282226,29286548,6976401
0,143.034988462032,0.0445564,144.042258476,"C_6 H_8 O_4","C6H8O4","C_6 H_7 O_4",17,6,1.333,0.667,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297073.59394172,1393414,143.034991607703,0.0255816216198319,6,0,0.25,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,NA,NA,4770999,3716481,NA,7242862,4126170,NA,5281569,8954072,NA
0,143.050243594755,0.0375336,144.057514619,"C_10 H_8 O_1","C10H8O","C_10 H_7 O_1",7,10,0.8,0.1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297073.59394172,1452881.6,143.050247747868,0.0693503145181595,5,0.67,0.68,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390575,3817947,3471104,3403042,6729946,NA
0,143.071366377094,0.0072738,144.078643857,"C_7 H_12 O_3","C7H12O3","C_7 H_11 O_3",16,7,1.714,0.429,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297073.59394172,1407549.18181818,143.071369335797,0.027295796623261,11,0,0.09,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,3888009,5027403,NA,NA,NA,NA,7046329,6987140,7231311,5207152,4947420,6270722,5860131,7063772,3926995
-1,143.107758912139,0.0423689,144.115029238,"C_8 H_16 O_2","C8H16O2","C_8 H_15 O_2",17,8,2,0.25,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297073.59394172,1359371.4,143.107761796168,0.0294623976516572,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.75,442.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.585697535813,NA,NA,NA,NA,50,FALSE,NA,15991691,14856781,15029027,4359925,5741478,6686734,35865788,31531398,30318418,10054770,9294302,9966339,16377637,24015070,4646870
-1,143.127087856856,0.0289313,144.134368458,"C_7 H_17 O_1 N_1 C13_1","C8H17NO","C_7 H_16 O_1 N_1 C13_1",5,8,2.125,0.125,7,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297073.59394172,1509477.16666667,143.127089504832,0.0827922769915061,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,240.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.367869024348,NA,NA,NA,NA,51,FALSE,NA,3364748,3784270,NA,NA,NA,NA,6113468,4536711,4553554,NA,NA,NA,NA,4294880,NA
0,144.030225936159,0.0352461,145.03750748,"C_5 H_7 O_4 N_1","C5H7NO4","C_5 H_6 O_4 N_1",1,5,1.4,0.8,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297713.10862753,1404890,144.030230127268,0.0767725371730766,4,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880104,4339223,3586873,NA,5577007,NA
0,144.066626262045,0.0677792,145.073892861,"C_6 H_11 O_3 N_1","C6H11NO3","C_6 H_10 O_3 N_1",29,6,1.833,0.5,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297713.10862753,1464223.8,144.066629088788,0.0224947666095782,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,NA,NA,NA,NA,NA,NA,4891892,3655104,3848074,NA,NA,NA,4363103,5239090,NA
-1,144.111087965985,0.135579,145.118384073,"C_7 H_16 O_2 C13_1","C8H16O2","C_7 H_15 O_2 C13_1",17,8,2,0.25,7,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297713.10862753,1238461.66666667,144.111089213708,0.140002059155646,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.19,442.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.585697535813,NA,NA,NA,NA,50,FALSE,NA,NA,NA,NA,NA,NA,NA,3707127,4164035,NA,NA,NA,NA,NA,3919158,NA
0,145.029496882056,0.0405651,146.036779238,"C_9 H_6 O_2","C9H6O2","C_9 H_5 O_2",13,9,0.667,0.222,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298352.74735638,1399890,145.029500949021,0.0309676960909586,4,0.71,0.75,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962907,4623227,4233121,5290385,NA
0,145.050625982553,0.0415041,146.057908476,"C_6 H_10 O_4","C6H10O4","C_6 H_9 O_4",18,6,1.667,0.667,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298352.74735638,1387073.5,145.05062948373,0.0683722876715737,10,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,4205423,NA,NA,4661558,3729923,3895244,5668076,4341341,5076861,7741347,10316179,3539578
0,145.065888962762,0.0053056,146.073164619,"C_10 H_10 O_1","C10H10O","C_10 H_9 O_1",8,10,1,0.1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298352.74735638,1522188.66666667,145.065893032264,0.0268214777292741,6,0.56,0.58,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,FALSE,NA,NA,NA,NA,NA,NA,NA,3326263,NA,NA,6116589,5112414,5711742,4212644,6787477,NA
0,145.087012339608,0.0348131,146.094293857,"C_7 H_14 O_3","C7H14O3","C_7 H_13 O_3",6,7,2,0.429,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298352.74735638,1380483.92307692,145.08701529455,0.0225307500201361,13,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,5898245,6595267,6449049,NA,3782686,NA,13192505,12685830,13094863,4424943,5178975,4071295,6602661,12495255,5141630
0,146.061130545648,0.0451899,147.068413623,"C_9 H_9 O_1 N_1","C9H9NO","C_9 H_8 O_1 N_1",3,9,1,0.111,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298992.51015233,1489425,146.061134606525,0.0463398906372474,4,0.57,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3395243,3435463,3446768,4912643,NA
-2,146.082258653684,0.0528658,147.089542861,"C_6 H_13 O_3 N_1","C6H13NO3","C_6 H_12 O_3 N_1",3,6,2.167,0.5,6,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298992.51015233,1308012.33333333,146.08226270204,0.00747157995116973,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.28,-172.24,NA,460.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.625897236843,NA,848.471321657006,NA,NA,25,FALSE,NA,NA,NA,NA,108741560,109364328,107660504,169035136,151437904,147832864,260392256,254362288,257246160,413747200,596795904,245061856
0,147.045154292105,0.010037,148.052429238,"C_9 H_8 O_2","C9H8O2","C_9 H_7 O_2",14,9,0.889,0.222,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299632.39703945,1355632.77777778,147.045158102041,0.0558804843726368,9,0.57,0.62,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,FALSE,NA,NA,NA,NA,NA,NA,NA,5970389,4511397,3539050,7824776,9902847,8784920,9625667,11940475,3326797
0,147.066279044703,0.0202602,148.073558476,"C_6 H_12 O_4","C6H12O4","C_6 H_11 O_4",1,6,2,0.667,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299632.39703945,1568381,147.066283054333,0.0655892006952677,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5274693,6557310,3531088
0,147.081543873002,0.0383959,148.088814619,"C_10 H_12 O_1","C10H12O","C_10 H_11 O_1",8,10,1.2,0.1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299632.39703945,1383376.9,147.081548000133,0.0336010900636953,10,0.44,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,FALSE,NA,NA,NA,NA,NA,3565750,3916077,6639064,7590569,5476462,7558540,10388227,9251867,9291846,11084416,NA
-1,147.085628450566,0.0485236,148.092897696,"C_5 H_13 O_3 N_1 C13_1","C6H13NO3","C_5 H_12 O_3 N_1 C13_1",3,6,2.167,0.5,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299632.39703945,1328310.41666667,147.085632547912,0.021123571970164,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,-172.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.625897236843,NA,NA,NA,NA,25,FALSE,NA,NA,NA,NA,6562830,6745270,5700910,11392472,7125673,7516270,15725964,13607683,14390300,23070790,34022016,10817874
0,148.040399254993,0.0171422,149.047678242,"C_8 H_7 O_2 N_1","C8H7NO2","C_8 H_6 O_2 N_1",6,8,0.875,0.25,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300272.4080418,1398014.6,148.04040362878,0.0164866880991655,5,0.6,0.67,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5118435,5516126,4609139,4129952,7090946,NA
0,148.076788538528,0.0090352,149.084063623,"C_9 H_11 O_1 N_1","C9H11NO","C_9 H_10 O_1 N_1",4,9,1.222,0.111,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300272.4080418,1331290,148.076792906764,0.052438101545969,5,0.43,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4605414,3655521,3576950,4698276,6300423,NA
-1,148.086526625951,0.0926665,149.093789242,"C_6 H_13 O_2 N_1 O18_1","C6H13NO3","C_6 H_12 O_2 N_1 O18_1",3,6,2.167,0.5,6,13,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300272.4080418,1384440.5,148.086530495837,0.124834307075007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,NA,NA,460.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,848.471321657006,NA,NA,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3992328,3409357
0,148.979690577971,0.6682447,149.987067238,"C_7 H_3 O_2 P_1","C7H3O2P","C_7 H_2 O_2 P_1",1,7,0.429,0.286,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300912.54318346,1537296,148.979694487752,0.58012079364183,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3826572,3426885
0,149.024418964312,0.0102578,150.031693857,"C_8 H_6 O_3","C8H6O3","C_8 H_5 O_3",18,8,0.75,0.375,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300912.54318346,1311016.36363636,149.024423116127,0.0416331674963632,11,0.6,0.69,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,3303622,3836266,3724779,4417172,4959081,5999913,7149125,7982020,8262868,7397637,9925523,NA
