"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
99.5843622,2488647.94668389,1711467,NA,99.5843622,NA,NA,NA,NA,2543509,NA,NA,NA,NA,NA,NA,NA,NA
99.6078724,2488647.94668389,1810835,NA,99.6078724,NA,2940184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.6206063,2488647.94668389,1708616,NA,99.6206063,NA,NA,NA,NA,NA,NA,2678558,NA,NA,NA,NA,NA,NA
99.6280633,2488647.94668389,1095366,NA,99.6280633,NA,NA,NA,NA,NA,NA,NA,2637381,NA,NA,NA,NA,NA
99.6321814782234,2488647.94668389,1263049,NA,99.6321814782234,0.670682803817276,NA,NA,NA,NA,NA,NA,NA,2636004,NA,NA,2875778,NA
99.6450452,2488647.94668389,1878702,NA,99.6450452,NA,NA,NA,2504098,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.6517243,2488647.94668389,1513662,NA,99.6517243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554465,NA
99.6539079,2488647.94668389,1802311,NA,99.6539079,NA,NA,NA,2631250,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.6721913,2488647.94668389,1631331,NA,99.6721913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585937,NA
99.6738201917398,2488647.94668389,1828095.5,NA,99.6738201917398,0.493047434064781,NA,NA,NA,NA,2759136,NA,NA,NA,NA,NA,NA,2592322
99.6739668,2488647.94668389,1900587,NA,99.6739668,NA,2721878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.6766225,2488647.94668389,2295226,NA,99.6766225,NA,NA,NA,NA,NA,2657344,NA,NA,NA,NA,NA,NA,NA
99.6827961,2488647.94668389,1549099,NA,99.6827961,NA,NA,NA,NA,NA,NA,2989932,NA,NA,NA,NA,NA,NA
99.6835926,2488647.94668389,1959706,NA,99.6835926,NA,NA,NA,NA,NA,NA,NA,NA,2501138,NA,NA,NA,NA
99.6986297,2488647.94668389,1946656,NA,99.6986297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544457
99.7108834,2488647.94668389,1352962,NA,99.7108834,NA,2693845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.7148401,2488647.94668389,1435176,NA,99.7148401,NA,NA,NA,2689400,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.7229368,2488647.94668389,1118299,NA,99.7229368,NA,NA,NA,NA,NA,NA,2552859,NA,NA,NA,NA,NA,NA
99.7240625,2488647.94668389,2046142,NA,99.7240625,NA,NA,NA,NA,NA,NA,2501467,NA,NA,NA,NA,NA,NA
99.7243704,2488647.94668389,1527559,NA,99.7243704,NA,NA,NA,NA,2512433,NA,NA,NA,NA,NA,NA,NA,NA
99.7279826,2488647.94668389,2306266,NA,99.7279826,NA,NA,2557065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.7324071,2488647.94668389,1857289,NA,99.7324071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2495384
99.7330591,2488647.94668389,2124084,NA,99.7330591,NA,NA,NA,NA,NA,NA,2609114,NA,NA,NA,NA,NA,NA
99.7407928,2488647.94668389,1676571,NA,99.7407928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2788584
99.7435185,2488647.94668389,1785831,NA,99.7435185,NA,NA,NA,NA,NA,NA,NA,2828089,NA,NA,NA,NA,NA
99.7561816,2488647.94668389,1817560,NA,99.7561816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3399687
99.7626414,2488647.94668389,1650522,NA,99.7626414,NA,2673987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.7645998,2488647.94668389,1565989,NA,99.7645998,NA,NA,NA,2992735,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.768641,2488647.94668389,1710464,NA,99.768641,NA,NA,NA,NA,NA,NA,NA,NA,2563280,NA,NA,NA,NA
99.778344,2488647.94668389,1530327,NA,99.778344,NA,NA,NA,NA,NA,2614973,NA,NA,NA,NA,NA,NA,NA
99.7817179,2488647.94668389,1591154,NA,99.7817179,NA,NA,NA,NA,NA,NA,2649065,NA,NA,NA,NA,NA,NA
99.7849847,2488647.94668389,1805384,NA,99.7849847,NA,NA,2939575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.8012125,2488647.94668389,2260423,NA,99.8012125,NA,NA,NA,NA,NA,NA,NA,2571352,NA,NA,NA,NA,NA
99.8081531,2488647.94668389,1510195,NA,99.8081531,NA,NA,NA,NA,NA,NA,NA,NA,2537055,NA,NA,NA,NA
99.8124568,2488647.94668389,2063007,NA,99.8124568,NA,2514018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.8144971,2488647.94668389,2313437,NA,99.8144971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775365
99.8280455,2488647.94668389,2004719,NA,99.8280455,NA,NA,NA,NA,NA,2651051,NA,NA,NA,NA,NA,NA,NA
99.841657,2488647.94668389,1743401,NA,99.841657,NA,NA,NA,NA,NA,2530971,NA,NA,NA,NA,NA,NA,NA
99.8504232,2488647.94668389,1645396,NA,99.8504232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634380,NA
99.8530955,2488647.94668389,1764278,NA,99.8530955,NA,NA,NA,2567596,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.8648924,2488647.94668389,1840340,NA,99.8648924,NA,2551137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.871899,2488647.94668389,1911595,NA,99.871899,NA,NA,NA,NA,NA,2775034,NA,NA,NA,NA,NA,NA,NA
99.8837123,2488647.94668389,2165933,NA,99.8837123,NA,NA,2522228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.9046761045837,2488647.94668389,2027501.5,NA,99.9046761045837,0.124569538072567,NA,NA,NA,NA,NA,NA,NA,2517708,NA,2763114,NA,NA
99.9248058,2488647.94668389,1722065,NA,99.9248058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2497593,NA,NA
99.9257011243323,2488647.94668389,2296071.55555556,NA,99.9257011243323,0.0263206966630304,2636671,NA,NA,NA,4873304,3861140,8954196,10510843,9497036,5785961,6293402,5301346
99.9257970295317,2488647.94668389,1904494.83333333,NA,99.9257970295317,0.0180049407375629,21039518,19632740,18944826,68224872,68752792,66195348,130025424,129316472,131658576,81602472,80772312,80364960
99.9291183,2488647.94668389,2208116,NA,99.9291183,NA,2582687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.9325423,2488647.94668389,1080671,NA,99.9325423,NA,NA,NA,NA,NA,NA,2490932,NA,NA,NA,NA,NA,NA
99.9426326,2488647.94668389,2289324,NA,99.9426326,NA,NA,NA,NA,NA,NA,NA,NA,2631707,NA,NA,NA,NA
99.9435559,2488647.94668389,1428232,NA,99.9435559,NA,NA,2568803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.9608465,2488647.94668389,1796239,NA,99.9608465,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635963,NA,NA,NA
99.9682659,2488647.94668389,1865434,NA,99.9682659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510769
99.9845623,2488647.94668389,1845673,NA,99.9845623,NA,NA,NA,NA,NA,2578406,NA,NA,NA,NA,NA,NA,NA
99.9905109,2488647.94668389,1465233,NA,99.9905109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2802968,NA
99.9919408,2488647.94668389,1550071,NA,99.9919408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648504,NA
99.992096,2488647.94668389,1328815,NA,99.992096,NA,NA,NA,2606120,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.9937552,2488647.94668389,1885095,NA,99.9937552,NA,NA,NA,NA,NA,NA,NA,NA,2574297,NA,NA,NA,NA
100.0025386,2488647.94668389,2017249,NA,100.0025386,NA,NA,NA,NA,NA,NA,2565378,NA,NA,NA,NA,NA,NA
100.0046769,2488647.94668389,1803998,NA,100.0046769,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632362,NA,NA,NA
100.0050539,2488647.94668389,1747455,NA,100.0050539,NA,NA,NA,NA,NA,NA,NA,2649697,NA,NA,NA,NA,NA
100.017277,2488647.94668389,1537859,NA,100.017277,NA,NA,2640576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.0244355,2488647.94668389,2001579,NA,100.0244355,NA,NA,NA,NA,NA,NA,2630177,NA,NA,NA,NA,NA,NA
100.0525023,2488647.94668389,2041591,NA,100.0525023,NA,NA,NA,NA,NA,NA,NA,2516768,NA,NA,NA,NA,NA
100.0534883,2488647.94668389,2075411,NA,100.0534883,NA,NA,NA,2530822,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.0611604,2488647.94668389,2065262,NA,100.0611604,NA,NA,NA,NA,2514855,NA,NA,NA,NA,NA,NA,NA,NA
100.0709985,2488647.94668389,1141135,NA,100.0709985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561909,NA
100.0763984,2488647.94668389,1970983,NA,100.0763984,NA,NA,NA,NA,NA,NA,NA,NA,2605511,NA,NA,NA,NA
100.0884636,2488647.94668389,1957860,NA,100.0884636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2592237
100.0918346,2488647.94668389,2623652,NA,100.0918346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505493,NA
100.0964091,2488647.94668389,2121898,NA,100.0964091,NA,NA,NA,NA,NA,NA,NA,NA,NA,2897543,NA,NA,NA
100.1008206,2488647.94668389,1954222,NA,100.1008206,NA,NA,NA,NA,NA,NA,NA,NA,2649446,NA,NA,NA,NA
100.1042872,2488647.94668389,2068369,NA,100.1042872,NA,NA,NA,NA,2589669,NA,NA,NA,NA,NA,NA,NA,NA
100.1220419,2488647.94668389,1476439,NA,100.1220419,NA,NA,NA,NA,NA,NA,2976142,NA,NA,NA,NA,NA,NA
100.1221531,2488647.94668389,2119249,NA,100.1221531,NA,NA,NA,NA,2629893,NA,NA,NA,NA,NA,NA,NA,NA
100.1251447,2488647.94668389,1839767,NA,100.1251447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2523404
100.1357683,2488647.94668389,1483290,NA,100.1357683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2591588,NA
100.1744317,2488647.94668389,1811863,NA,100.1744317,NA,NA,NA,NA,NA,NA,NA,NA,NA,2651141,NA,NA,NA
100.1881758,2488647.94668389,1465229,NA,100.1881758,NA,NA,NA,NA,NA,NA,NA,2885244,NA,NA,NA,NA,NA
100.1930014,2488647.94668389,1891604,NA,100.1930014,NA,2516983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.2010342,2488647.94668389,1836086,NA,100.2010342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593626
100.2034396,2488647.94668389,1070749,NA,100.2034396,NA,NA,NA,NA,NA,NA,NA,2610787,NA,NA,NA,NA,NA
100.2045378,2488647.94668389,2390218,NA,100.2045378,NA,NA,NA,NA,NA,2598384,NA,NA,NA,NA,NA,NA,NA
100.2119178,2488647.94668389,1906918,NA,100.2119178,NA,NA,NA,NA,NA,NA,NA,NA,2517267,NA,NA,NA,NA
100.2125031,2488647.94668389,2396235,NA,100.2125031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2519908,NA,NA,NA
100.223219,2488647.94668389,1312614,NA,100.223219,NA,NA,NA,NA,NA,NA,NA,2747930,NA,NA,NA,NA,NA
100.2252257,2488647.94668389,2191295,NA,100.2252257,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638339,NA,NA,NA
100.2302743,2488647.94668389,1925296,NA,100.2302743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2722889
100.2322979,2488647.94668389,1729252,NA,100.2322979,NA,NA,2514810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.2375216,2488647.94668389,1621187,NA,100.2375216,NA,NA,NA,NA,NA,NA,NA,NA,2699730,NA,NA,NA,NA
100.2415978,2488647.94668389,1736100,NA,100.2415978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2658160,NA,NA
100.2445742,2488647.94668389,1502937,NA,100.2445742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607872,NA
100.2536398,2488647.94668389,1543122,NA,100.2536398,NA,NA,NA,NA,NA,NA,NA,2672553,NA,NA,NA,NA,NA
100.26873,2488647.94668389,1934292,NA,100.26873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2861655
100.2965413,2488647.94668389,1412250,NA,100.2965413,NA,NA,NA,2723734,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.3009837,2488647.94668389,1850938,NA,100.3009837,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778641,NA,NA,NA
100.3061188,2488647.94668389,2346395,NA,100.3061188,NA,NA,2580151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.3213308,2488647.94668389,1569289,NA,100.3213308,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562032,NA,NA,NA
100.3272598,2488647.94668389,1736512,NA,100.3272598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570806
100.3273722,2488647.94668389,1914847,NA,100.3273722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2825661,NA,NA
100.3520189,2488647.94668389,1977523,NA,100.3520189,NA,NA,NA,NA,NA,NA,NA,2549366,NA,NA,NA,NA,NA
100.3538728,2488647.94668389,1270303,NA,100.3538728,NA,2808915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.366425,2488647.94668389,1789249,NA,100.366425,NA,2568626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.3718072,2488647.94668389,1932092,NA,100.3718072,NA,NA,2552133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.3903952,2488647.94668389,1916552,NA,100.3903952,NA,2572210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.397334767646,2488647.94668389,1968171.5,NA,100.397334767646,0.306374118949785,NA,NA,2575723,NA,NA,2490773,NA,NA,NA,NA,NA,NA
100.3983807,2488647.94668389,1916924,NA,100.3983807,NA,NA,NA,2643403,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.4025517,2488647.94668389,1542524,NA,100.4025517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2513251
100.4042725,2488647.94668389,1996181,NA,100.4042725,NA,NA,NA,NA,NA,2502458,NA,NA,NA,NA,NA,NA,NA
100.4334812,2488647.94668389,1667149,NA,100.4334812,NA,NA,2533043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.441802,2488647.94668389,1998548,NA,100.441802,NA,NA,NA,NA,NA,NA,NA,NA,2643948,NA,NA,NA,NA
100.444049403656,2488647.94668389,1850689,NA,100.444049403656,0.116860805930035,2746736,NA,NA,NA,2612888,NA,NA,NA,NA,NA,NA,NA
100.445961,2488647.94668389,2165298,NA,100.445961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631193,NA,NA
100.4488413,2488647.94668389,1864889,NA,100.4488413,NA,NA,NA,NA,NA,NA,NA,2652115,NA,NA,NA,NA,NA
100.4810829,2488647.94668389,2142088,NA,100.4810829,NA,2503471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.4854884,2488647.94668389,1679986,NA,100.4854884,NA,NA,NA,NA,NA,NA,NA,NA,3310730,NA,NA,NA,NA
100.489167,2488647.94668389,1817295,NA,100.489167,NA,NA,NA,2708552,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.5019822,2489158.2777472,1642411,NA,100.5019822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2850232,NA,NA
100.5198365,2489158.2777472,1415848,NA,100.5198365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595992,NA
100.5204376,2489158.2777472,1811973,NA,100.5204376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660719
100.5251651,2489158.2777472,1469015,NA,100.5251651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2525624,NA
100.5253204,2489158.2777472,1853578,NA,100.5253204,NA,NA,NA,NA,NA,NA,NA,NA,2571129,NA,NA,NA,NA
100.5323028,2489158.2777472,1839025,NA,100.5323028,NA,NA,NA,2657799,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.5338012,2489158.2777472,1979361,NA,100.5338012,NA,NA,NA,NA,NA,2676325,NA,NA,NA,NA,NA,NA,NA
100.5346031,2489158.2777472,2288502,NA,100.5346031,NA,NA,NA,2578119,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.5464022,2489158.2777472,1649062,NA,100.5464022,NA,NA,NA,NA,2518215,NA,NA,NA,NA,NA,NA,NA,NA
100.5475389,2489158.2777472,1663706,NA,100.5475389,NA,2640269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.5528169,2489158.2777472,1398995,NA,100.5528169,NA,NA,NA,NA,NA,NA,2505440,NA,NA,NA,NA,NA,NA
100.5605055,2489158.2777472,2008196,NA,100.5605055,NA,NA,NA,NA,NA,NA,NA,NA,NA,2603768,NA,NA,NA
100.5692595,2489158.2777472,2264929,NA,100.5692595,NA,NA,2562607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.5698493,2489158.2777472,1352676,NA,100.5698493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2529277,NA,NA
100.57367,2489158.2777472,1933526,NA,100.57367,NA,NA,NA,NA,NA,NA,NA,2490271,NA,NA,NA,NA,NA
100.5794852,2489158.2777472,2029805,NA,100.5794852,NA,NA,NA,NA,NA,NA,2559167,NA,NA,NA,NA,NA,NA
100.5866801,2489158.2777472,1646084,NA,100.5866801,NA,NA,NA,NA,2553494,NA,NA,NA,NA,NA,NA,NA,NA
100.5891918,2489158.2777472,1851302,NA,100.5891918,NA,NA,NA,NA,NA,2664164,NA,NA,NA,NA,NA,NA,NA
100.594085,2489158.2777472,1835719,NA,100.594085,NA,NA,NA,NA,NA,NA,NA,2593630,NA,NA,NA,NA,NA
100.6125535,2489158.2777472,1630715,NA,100.6125535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2926876
100.6237663,2489158.2777472,1516601,NA,100.6237663,NA,NA,2498461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.6391387,2489158.2777472,1921985,NA,100.6391387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2824811
100.6441869,2489158.2777472,2058511,NA,100.6441869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498203
100.6456022,2489158.2777472,1830173,NA,100.6456022,NA,NA,NA,2501203,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.647408,2489158.2777472,2108847,NA,100.647408,NA,NA,NA,2508611,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.6496681,2489158.2777472,1949619,NA,100.6496681,NA,NA,NA,2572883,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.6504123,2489158.2777472,1939458,NA,100.6504123,NA,NA,NA,NA,2577492,NA,NA,NA,NA,NA,NA,NA,NA
100.6526668,2489158.2777472,1850733,NA,100.6526668,NA,NA,NA,NA,NA,NA,NA,2533676,NA,NA,NA,NA,NA
100.6671507,2489158.2777472,1785032,NA,100.6671507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625554,NA,NA
100.6836164,2489158.2777472,1978788,NA,100.6836164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694090
100.7017397,2489158.2777472,1280773,NA,100.7017397,NA,NA,2536331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.7094903,2489158.2777472,1416983,NA,100.7094903,NA,NA,NA,NA,NA,NA,2513818,NA,NA,NA,NA,NA,NA
100.7211738,2489158.2777472,1934529,NA,100.7211738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2723280,NA,NA
100.7233247,2489158.2777472,2335465,NA,100.7233247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692624,NA,NA
100.7258199,2489158.2777472,1919234,NA,100.7258199,NA,NA,NA,NA,2632993,NA,NA,NA,NA,NA,NA,NA,NA
100.7300231,2489158.2777472,1418990,NA,100.7300231,NA,NA,NA,NA,NA,NA,2510073,NA,NA,NA,NA,NA,NA
100.7348453,2489158.2777472,1610461,NA,100.7348453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2747680,NA,NA
100.7426575,2489158.2777472,2268579,NA,100.7426575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2566096,NA,NA
100.7473505,2489158.2777472,1692195,NA,100.7473505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2675617,NA
100.7501437,2489158.2777472,1638758,NA,100.7501437,NA,NA,NA,NA,NA,NA,NA,2563097,NA,NA,NA,NA,NA
100.7589386,2489158.2777472,1862264,NA,100.7589386,NA,NA,NA,NA,NA,NA,NA,NA,2684610,NA,NA,NA,NA
100.7668497,2489158.2777472,1701579,NA,100.7668497,NA,NA,NA,NA,2586048,NA,NA,NA,NA,NA,NA,NA,NA
100.7721714,2489158.2777472,1859255,NA,100.7721714,NA,NA,NA,NA,NA,NA,NA,2541352,NA,NA,NA,NA,NA
100.7743757,2489158.2777472,1815230,NA,100.7743757,NA,2608214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.7751551,2489158.2777472,2345325,NA,100.7751551,NA,NA,NA,2501279,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.7777907,2489158.2777472,1324422,NA,100.7777907,NA,NA,NA,NA,2708191,NA,NA,NA,NA,NA,NA,NA,NA
100.7799538,2489158.2777472,1541032,NA,100.7799538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546847,NA,NA
100.7872509,2489158.2777472,1814337,NA,100.7872509,NA,NA,NA,2561790,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.7918484,2489158.2777472,1738628,NA,100.7918484,NA,NA,NA,NA,NA,NA,2908119,NA,NA,NA,NA,NA,NA
100.7945696,2489158.2777472,2014117,NA,100.7945696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510926,NA,NA
100.8152234,2489158.2777472,1852557,NA,100.8152234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550815,NA
100.8156093,2489158.2777472,2046392,NA,100.8156093,NA,NA,NA,NA,NA,NA,NA,NA,2515936,NA,NA,NA,NA
100.8169332,2489158.2777472,1268649,NA,100.8169332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2592182
100.8201564,2489158.2777472,1933955,NA,100.8201564,NA,NA,NA,NA,NA,NA,NA,2578887,NA,NA,NA,NA,NA
100.8204769,2489158.2777472,1998159,NA,100.8204769,NA,NA,NA,NA,NA,2519292,NA,NA,NA,NA,NA,NA,NA
100.8255395,2489158.2777472,2172506,NA,100.8255395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2751205
100.8383796,2489158.2777472,1705511,NA,100.8383796,NA,2747492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.8391926,2489158.2777472,2106979,NA,100.8391926,NA,NA,NA,NA,2516397,NA,NA,NA,NA,NA,NA,NA,NA
100.8597106,2489158.2777472,1456814,NA,100.8597106,NA,NA,NA,NA,NA,NA,2519029,NA,NA,NA,NA,NA,NA
100.8599317,2489158.2777472,1478679,NA,100.8599317,NA,NA,NA,NA,NA,NA,2539045,NA,NA,NA,NA,NA,NA
100.8625679,2489158.2777472,2218911,NA,100.8625679,NA,NA,2571398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.8687423,2489158.2777472,2129689,NA,100.8687423,NA,NA,NA,NA,NA,NA,NA,2788245,NA,NA,NA,NA,NA
100.8811558,2489158.2777472,1838872,NA,100.8811558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771101,NA
100.8817802,2489158.2777472,1426634,NA,100.8817802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500509,NA
100.8845205,2489158.2777472,2370723,NA,100.8845205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2520445,NA
100.888934,2489158.2777472,1755340,NA,100.888934,NA,NA,NA,NA,NA,NA,NA,NA,2636846,NA,NA,NA,NA
100.9064679,2489158.2777472,1830697,NA,100.9064679,NA,NA,NA,NA,NA,NA,2768355,NA,NA,NA,NA,NA,NA
100.9091755,2489158.2777472,1631065,NA,100.9091755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2906492,NA
100.9198437,2489158.2777472,1527242,NA,100.9198437,NA,NA,2823508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.925939882399,2489158.2777472,1914657.5,NA,100.925939882399,0.0490350212110033,3269169,NA,NA,9227722,8588665,9219186,15027379,16618588,16372780,10595338,9630780,10414978
100.9328277,2489158.2777472,1752424,NA,100.9328277,NA,NA,NA,NA,2790762,NA,NA,NA,NA,NA,NA,NA,NA
100.933525085534,2489158.2777472,2197841.14285714,NA,100.933525085534,0.039627684624201,NA,NA,NA,NA,5227897,4718642,8311603,8450268,9679404,NA,6053180,6727810
100.933622908773,2489158.2777472,1886887,NA,100.933622908773,0.0182163524783223,19129986,17869124,17783322,63958344,63234936,62247796,125629360,124508760,123864880,71094152,71034040,70346112
100.9379369,2489158.2777472,1964513,NA,100.9379369,NA,NA,2578371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.9433039,2489158.2777472,1587529,NA,100.9433039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2806523,NA
100.9434805,2489158.2777472,2099746,NA,100.9434805,NA,2539169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.9590811,2489158.2777472,1023771,NA,100.9590811,NA,2875104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.9591415,2489158.2777472,1639023,NA,100.9591415,NA,2525128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.9595635,2489158.2777472,1387078,NA,100.9595635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2843131,NA
