"mz","MDL_3.6","ResPow","refe","m1","SE","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
101.6763855,2683916.58927575,2233968,NA,101.6763855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000274
101.6901616,2683916.58927575,2096256,NA,101.6901616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2961187,NA,NA,NA,NA,NA
101.7078412,2683916.58927575,1372380,NA,101.7078412,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771439,NA,NA,NA,NA,NA,NA
101.7134748,2683916.58927575,1937499,NA,101.7134748,NA,NA,NA,NA,NA,NA,2799481,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.725598,2683916.58927575,1178266,NA,101.725598,NA,NA,NA,NA,NA,3026045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.732911868208,2683916.58927575,1718225,NA,101.7329128,NA,NA,NA,NA,NA,NA,NA,NA,2817993,NA,NA,NA,NA,NA,NA,NA
101.7470869,2683916.58927575,2508398,NA,101.7470869,NA,2867784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.7574213,2683916.58927575,1922613,NA,101.7574213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2710187,NA,NA
101.7677533,2683916.58927575,1304770,NA,101.7677533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735269,NA,NA,NA,NA
101.779093,2683916.58927575,1746474,NA,101.779093,NA,NA,NA,NA,NA,2703883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.77963,2683916.58927575,2120378,NA,101.77963,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725517,NA,NA,NA,NA,NA,NA
101.8299913,2683916.58927575,1369597,NA,101.8299913,NA,NA,NA,NA,2869298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.8365157,2683916.58927575,1325439,NA,101.8365157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2697366,NA
101.8627561,2683916.58927575,1886066,NA,101.8627561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696199,NA,NA,NA
101.8757409669,2683916.58927575,1678924,NA,101.8757419,NA,NA,NA,NA,NA,NA,NA,NA,2945380,NA,NA,NA,NA,NA,NA,NA
101.9165101,2683916.58927575,1895373,NA,101.9165101,NA,NA,NA,2776192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.9222752,2683916.58927575,2232024,NA,101.9222752,NA,NA,2817572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.924171556694,2683916.58927575,2016231.86666667,NA,101.924171624214,0.0297106943381519,7907650,8991012,8944736,5269935,5499526,5633106,8594477,8517858,7914439,9093946,8293087,7597317,5694181,6441411,5278314
101.924447557844,2683916.58927575,1825314,NA,101.924447557844,0.504360477067485,2764194,NA,NA,2859439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.930041066403,2683916.58927575,2018459,NA,101.930042,NA,NA,NA,NA,NA,NA,NA,NA,2718114,NA,NA,NA,NA,NA,NA,NA
101.933662964518,2683916.58927575,2226931,NA,101.933662964518,0.0307653734387592,NA,2768836,2888224,NA,NA,2761969,3149997,NA,NA,2811770,3692895,NA,NA,NA,NA
101.933765208017,2683916.58927575,1877187.66666667,NA,101.933765274554,0.023809884971751,31464002,32100388,33471200,22382638,22645892,22937682,33484332,32317154,35963464,31564602,31128286,31502980,21698788,22001474,23056168
101.938194,2683916.58927575,1888755,NA,101.938194,NA,NA,NA,NA,2734510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.9401584,2683916.58927575,1804066,NA,101.9401584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2792986,NA,NA,NA,NA,NA
101.9422976,2683916.58927575,1771067,NA,101.9422976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800196,NA,NA,NA
101.9539573,2683916.58927575,1658122,NA,101.9539573,NA,NA,NA,NA,NA,2843332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.9671705,2683916.58927575,1928628,NA,101.9671705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3019106,NA
101.9677206,2683916.58927575,2029349,NA,101.9677206,NA,NA,NA,2766718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.9718042,2683916.58927575,1752487,NA,101.9718042,NA,NA,NA,NA,NA,NA,NA,2798668,NA,NA,NA,NA,NA,NA,NA,NA
101.9768887,2683916.58927575,2143830,NA,101.9768887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857891,NA,NA,NA
101.9987334,2683916.58927575,2054926,NA,101.9987334,NA,NA,NA,2851997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.0027483,2683916.58927575,1682406,NA,102.0027483,NA,NA,2695842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.0102084,2683916.58927575,2051611,NA,102.0102084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2987682,NA,NA,NA
102.0421485,2683916.58927575,1573771,NA,102.0421485,NA,NA,NA,NA,NA,NA,NA,NA,NA,2709091,NA,NA,NA,NA,NA,NA
102.054577,2683916.58927575,1535701,NA,102.054577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818399,NA
102.060059865212,2683916.58927575,2192573,NA,102.0600608,NA,NA,NA,NA,NA,NA,NA,NA,2703517,NA,NA,NA,NA,NA,NA,NA
102.0609891,2683916.58927575,1830364,NA,102.0609891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2744288,NA,NA
102.0709747,2683916.58927575,1977563,NA,102.0709747,NA,NA,2786591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.0769108,2683916.58927575,2095389,NA,102.0769108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2722110,NA
102.088539,2683916.58927575,2141084,NA,102.088539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694996,NA,NA,NA,NA,NA
102.0905886,2683916.58927575,1983568,NA,102.0905886,NA,NA,2720606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.0946929,2683916.58927575,1514596,NA,102.0946929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2762015,NA,NA
102.1019652,2683916.58927575,1975879,NA,102.1019652,NA,NA,NA,NA,2703112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.1217221,2683916.58927575,1736638,NA,102.1217221,NA,NA,NA,NA,NA,NA,2882346,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.1230315,2683916.58927575,2295070,NA,102.1230315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2777788,NA
102.1295312,2683916.58927575,1619015,NA,102.1295312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2757981,NA,NA
102.138291464495,2683916.58927575,1753273,NA,102.1382924,NA,NA,NA,NA,NA,NA,NA,NA,3011738,NA,NA,NA,NA,NA,NA,NA
102.139562,2683916.58927575,1206712,NA,102.139562,NA,NA,2713805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.1445999,2683916.58927575,1678297,NA,102.1445999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2812402,NA,NA,NA,NA,NA
102.1680929,2683916.58927575,1901255,NA,102.1680929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318497
102.1749352,2683916.58927575,1676553,NA,102.1749352,NA,2991545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.1837873,2683916.58927575,1594557,NA,102.1837873,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698558,NA,NA,NA,NA,NA,NA
102.198216363946,2683916.58927575,1404216,NA,102.1982173,NA,NA,NA,NA,NA,NA,NA,NA,2803704,NA,NA,NA,NA,NA,NA,NA
102.2027893,2683916.58927575,1612636,NA,102.2027893,NA,NA,NA,NA,NA,NA,NA,2927651,NA,NA,NA,NA,NA,NA,NA,NA
102.20658296387,2683916.58927575,2123994,NA,102.2065839,NA,NA,NA,NA,NA,NA,NA,NA,2814520,NA,NA,NA,NA,NA,NA,NA
102.2315956,2683916.58927575,1494743,NA,102.2315956,NA,NA,NA,NA,NA,NA,2844134,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.2506177,2683916.58927575,1424047,NA,102.2506177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2705241,NA,NA
102.2515944,2683916.58927575,1972229,NA,102.2515944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099416,NA
102.2558227,2683916.58927575,1708758,NA,102.2558227,NA,NA,NA,NA,NA,NA,NA,2867681,NA,NA,NA,NA,NA,NA,NA,NA
102.2638407,2683916.58927575,1755902,NA,102.2638407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2727806
102.2663033,2683916.58927575,1315638,NA,102.2663033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2693224,NA
102.267854363308,2683916.58927575,1775078,NA,102.2678553,NA,NA,NA,NA,NA,NA,NA,NA,3088213,NA,NA,NA,NA,NA,NA,NA
102.2935201,2683916.58927575,1374293,NA,102.2935201,NA,NA,2754327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.3030261,2683916.58927575,2048753,NA,102.3030261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857969,NA,NA,NA,NA
102.3090589,2683916.58927575,1816944,NA,102.3090589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714745,NA,NA,NA,NA,NA,NA
102.3237713,2683916.58927575,1762039,NA,102.3237713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2817744,NA,NA,NA,NA
102.3524699,2683916.58927575,1481167,NA,102.3524699,NA,NA,2860693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.354794,2683916.58927575,1706032,NA,102.354794,NA,NA,NA,2817648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.3863232,2683916.58927575,1145436,NA,102.3863232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771069,NA,NA,NA,NA
102.4161457,2683916.58927575,1765062,NA,102.4161457,NA,NA,NA,NA,NA,2889907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.441387761719,2683916.58927575,1927629,NA,102.4413887,NA,NA,NA,NA,NA,NA,NA,NA,2760335,NA,NA,NA,NA,NA,NA,NA
102.4459041,2683916.58927575,1894813,NA,102.4459041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2983889,NA,NA,NA
102.4499684,2683916.58927575,1497147,NA,102.4499684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769207
102.4597189,2683916.58927575,1936183,NA,102.4597189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3014391
102.4736406,2683916.58927575,1818823,NA,102.4736406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700362,NA,NA,NA,NA
102.5094841,2684168.31112008,2029162,NA,102.5094841,NA,2912461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.52467,2684168.31112008,1714464,NA,102.52467,NA,2693677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.5284524,2684168.31112008,1720663,NA,102.5284524,NA,NA,NA,NA,NA,NA,NA,NA,NA,3177104,NA,NA,NA,NA,NA,NA
102.5423241,2684168.31112008,1512403,NA,102.5423241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2742279,NA,NA,NA,NA
102.5574913,2684168.31112008,2014409,NA,102.5574913,NA,NA,NA,2865193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.5633505,2684168.31112008,1854291,NA,102.5633505,NA,NA,NA,2790217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.5719785,2684168.31112008,1697887,NA,102.5719785,NA,NA,2740109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.5726453,2684168.31112008,2245523,NA,102.5726453,NA,NA,NA,NA,NA,2844398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.5775801,2684168.31112008,2176964,NA,102.5775801,NA,NA,NA,NA,NA,NA,NA,2717492,NA,NA,NA,NA,NA,NA,NA,NA
102.5841769,2684168.31112008,1552454,NA,102.5841769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2821228,NA
102.5927977,2684168.31112008,2029361,NA,102.5927977,NA,NA,NA,NA,NA,NA,2695833,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.6127649,2684168.31112008,1462542,NA,102.6127649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769345,NA,NA,NA,NA,NA
102.6230682,2684168.31112008,1631032,NA,102.6230682,NA,NA,2752619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.6295139,2684168.31112008,1270938,NA,102.6295139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712394,NA,NA,NA
102.6434727,2684168.31112008,2163307,NA,102.6434727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778218,NA
102.6472582,2684168.31112008,1791701,NA,102.6472582,NA,2802248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.655316,2684168.31112008,1956312,NA,102.655316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2708575,NA,NA,NA,NA,NA
102.6688403,2684168.31112008,1546824,NA,102.6688403,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759115,NA,NA,NA,NA,NA,NA
102.6751189,2684168.31112008,1781826,NA,102.6751189,NA,NA,NA,NA,NA,NA,2710038,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.678159,2684168.31112008,1876175,NA,102.678159,NA,NA,NA,NA,NA,NA,NA,2827953,NA,NA,NA,NA,NA,NA,NA,NA
102.6810755,2684168.31112008,1365785,NA,102.6810755,NA,NA,NA,NA,NA,2769593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.694224459403,2684168.31112008,1926492,NA,102.6942254,NA,NA,NA,NA,NA,NA,NA,NA,2717573,NA,NA,NA,NA,NA,NA,NA
102.7089017,2684168.31112008,1545309,NA,102.7089017,NA,NA,NA,NA,NA,NA,NA,2934895,NA,NA,NA,NA,NA,NA,NA,NA
102.7113203,2684168.31112008,2059601,NA,102.7113203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2766760,NA
102.7321327,2684168.31112008,1874504,NA,102.7321327,NA,2762373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.7385547,2684168.31112008,1547274,NA,102.7385547,NA,NA,NA,2729698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.7701196,2684168.31112008,1465925,NA,102.7701196,NA,NA,NA,3112289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.790691,2684168.31112008,1984926,NA,102.790691,NA,NA,2725413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.7932006,2684168.31112008,1706678,NA,102.7932006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2758596,NA,NA,NA
102.7963205,2684168.31112008,1876868,NA,102.7963205,NA,2953187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.8040537,2684168.31112008,1457874,NA,102.8040537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725484,NA,NA,NA,NA
102.8099182,2684168.31112008,1323736,NA,102.8099182,NA,2776994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.8317755,2684168.31112008,1738045,NA,102.8317755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700777
102.8431375,2684168.31112008,1681222,NA,102.8431375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2751490,NA,NA
102.8517149,2684168.31112008,1843853,NA,102.8517149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2718369,NA,NA,NA
102.8545387,2684168.31112008,1453772,NA,102.8545387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2806145,NA,NA,NA
102.8614943,2684168.31112008,2032698,NA,102.8614943,NA,NA,NA,NA,2699243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.8623566,2684168.31112008,1608754,NA,102.8623566,NA,NA,NA,NA,NA,2710562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.8639227,2684168.31112008,1048981,NA,102.8639227,NA,2718616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.8974643,2684168.31112008,1592050,NA,102.8974643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721223
102.9147494,2684168.31112008,1870169,NA,102.9147494,NA,NA,NA,NA,NA,NA,2756077,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9271946,2684168.31112008,1972533,NA,102.9271946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2705893
102.93199555443,2684168.31112008,2012943.46666667,NA,102.931995618011,0.0317716703135448,7168926,8440320,8693434,4711176,5940832,5167405,8969862,7505212,10106913,7717397,8413239,9201502,6267326,5752608,7193733
102.9362755,2684168.31112008,1707979,NA,102.9362755,NA,NA,NA,NA,2827400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9369144,2684168.31112008,2173509,NA,102.9369144,NA,NA,NA,NA,NA,2692096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9439674,2684168.31112008,1538252,NA,102.9439674,NA,2805309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9499293,2684168.31112008,2090615,NA,102.9499293,NA,NA,NA,NA,NA,2814303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9682599,2684168.31112008,1815336,NA,102.9682599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2762870,NA,NA,NA,NA
102.9717205,2684168.31112008,2339809,NA,102.9717205,NA,NA,NA,NA,NA,2700382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9718824,2684168.31112008,1695354,NA,102.9718824,NA,NA,NA,NA,2973254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.9843557,2684168.31112008,2055249,NA,102.9843557,NA,NA,2703998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.986602091417,2684168.31112008,1809211,NA,102.986602091417,0.282192907811099,NA,NA,NA,NA,2773278,NA,NA,NA,NA,NA,NA,2916444,NA,NA,NA
102.9915249,2684168.31112008,2213775,NA,102.9915249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2714908,NA,NA,NA
103.016818,2684168.31112008,1643688,NA,103.016818,NA,NA,NA,NA,NA,NA,NA,2702659,NA,NA,NA,NA,NA,NA,NA,NA
103.034855,2684168.31112008,1589612,NA,103.034855,NA,NA,NA,NA,NA,NA,2692233,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.0504209,2684168.31112008,1333650,NA,103.0504209,NA,NA,NA,NA,NA,NA,NA,2894658,NA,NA,NA,NA,NA,NA,NA,NA
103.0674028,2684168.31112008,1845578,NA,103.0674028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910363,NA
103.0789756,2684168.31112008,1683940,NA,103.0789756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2749496,NA,NA,NA
103.0813196,2684168.31112008,1476754,NA,103.0813196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696216,NA,NA,NA
103.0827356,2684168.31112008,1702615,NA,103.0827356,NA,2805112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.087888,2684168.31112008,1696305,NA,103.087888,NA,NA,NA,NA,NA,NA,2695846,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.1059043,2684168.31112008,1705213,NA,103.1059043,NA,NA,NA,NA,NA,NA,3257542,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.1135341,2684168.31112008,1796108,NA,103.1135341,NA,NA,NA,2722355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.1428785,2684168.31112008,1793880,NA,103.1428785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2833550,NA,NA,NA,NA
103.1495252,2684168.31112008,1926407,NA,103.1495252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085621,NA,NA
103.1861995,2684168.31112008,1891661,NA,103.1861995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2753724
103.189344,2684168.31112008,1220010,NA,103.189344,NA,NA,NA,NA,2731677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.1989528,2684168.31112008,2016694,NA,103.1989528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729868,NA,NA,NA,NA
103.2160095,2684168.31112008,1590393,NA,103.2160095,NA,NA,NA,NA,NA,NA,2991618,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.218586,2684168.31112008,2017528,NA,103.218586,NA,NA,NA,NA,NA,NA,2852001,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.2274165,2684168.31112008,1950973,NA,103.2274165,NA,NA,NA,NA,2703260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.230379,2684168.31112008,1451824,NA,103.230379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2874313,NA,NA,NA,NA,NA
103.2530159,2684168.31112008,1451012,NA,103.2530159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3197841,NA,NA
103.257236154247,2684168.31112008,2147548,NA,103.2572371,NA,NA,NA,NA,NA,NA,NA,NA,2718447,NA,NA,NA,NA,NA,NA,NA
103.2616162,2684168.31112008,2070008,NA,103.2616162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2686312,NA,NA,NA,NA,NA
103.2749255,2684168.31112008,1615096,NA,103.2749255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796504
103.2801489,2684168.31112008,1693487,NA,103.2801489,NA,2722832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.2876423,2684168.31112008,1361460,NA,103.2876423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2724336,NA,NA
103.2939673,2684168.31112008,1898803,NA,103.2939673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3462200
103.3134022,2684168.31112008,2307439,NA,103.3134022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2709223,NA,NA,NA,NA
103.3177488,2684168.31112008,1584350,NA,103.3177488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773038,NA,NA,NA
103.3214651,2684168.31112008,1731137,NA,103.3214651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2877391,NA,NA
103.3249265,2684168.31112008,1526052,NA,103.3249265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2821893,NA,NA,NA,NA,NA
103.3404638,2684168.31112008,1780896,NA,103.3404638,NA,NA,NA,NA,NA,NA,NA,NA,NA,2915408,NA,NA,NA,NA,NA,NA
103.340792,2684168.31112008,1646833,NA,103.340792,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695920,NA,NA,NA,NA,NA,NA
103.3417288,2684168.31112008,2350990,NA,103.3417288,NA,NA,NA,NA,NA,2740752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.3541151,2684168.31112008,1707630,NA,103.3541151,NA,NA,NA,NA,NA,2852687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.3616913,2684168.31112008,1597351,NA,103.3616913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3024460,NA,NA,NA
103.364035753268,2684168.31112008,1257688,NA,103.3640367,NA,NA,NA,NA,NA,NA,NA,NA,2921355,NA,NA,NA,NA,NA,NA,NA
103.3694067,2684168.31112008,1526966,NA,103.3694067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735824,NA
103.3697935,2684168.31112008,1970506,NA,103.3697935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3185731,NA,NA,NA,NA,NA
103.3915847,2684168.31112008,1621319,NA,103.3915847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3018275,NA,NA,NA,NA,NA
103.395077352984,2684168.31112008,1699258,NA,103.3950783,NA,NA,NA,NA,NA,NA,NA,NA,2764586,NA,NA,NA,NA,NA,NA,NA
103.405202,2684168.31112008,1570063,NA,103.405202,NA,NA,NA,NA,NA,NA,NA,3083827,NA,NA,NA,NA,NA,NA,NA,NA
103.4059401,2684168.31112008,1294443,NA,103.4059401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701747
103.412772,2684168.31112008,1771933,NA,103.412772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930890,NA,NA,NA
103.4221542,2684168.31112008,1503206,NA,103.4221542,NA,2747403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
