"mz","MDL_3.7","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
528.762019697685,3653532.36739978,378445,NA,528.7620226041,0.110461151945457,8924997,8462896,6545920,NA,NA,NA,NA,NA,NA
528.978253389765,3653532.36739978,366827.333333333,NA,528.978249700908,0.174651954935295,NA,NA,NA,5181977,NA,4070339,NA,4565572,NA
529.093295511215,3653532.36739978,394366,529.09289052441,529.0932954,NA,NA,NA,NA,3809832,NA,NA,NA,NA,NA
529.119808833879,3653532.36739978,401564.5,529.11989286133,529.119803245919,0.0613557161665657,NA,NA,NA,NA,NA,4811736,NA,4758105,NA
529.132764092639,3653532.36739978,352690.666666667,NA,529.132760119065,0.12181931287253,NA,NA,NA,3904045,NA,3984346,NA,4872795,NA
529.135105025088,3653532.36739978,403769,529.13514900265,529.135101250146,0.0641773420400122,NA,NA,NA,6930989,NA,6552539,NA,6806107,NA
529.156288235888,3653532.36739978,375199.333333333,529.15627824177,529.156284412226,0.0368328984511349,NA,NA,NA,15139376,NA,14859229,NA,15776350,NA
529.168962923615,3653532.36739978,408946,NA,529.1689628,NA,NA,NA,NA,3736113,NA,NA,NA,NA,NA
529.171589106939,3653532.36739978,373714.666666667,529.17153438309,529.171585472668,0.0110966773493598,NA,NA,NA,14746161,NA,14482400,NA,12417633,NA
529.182627150084,3653532.36739978,309214,NA,529.182622506366,0.40093662562896,NA,NA,NA,3975731,NA,NA,NA,3779170,NA
529.184883257742,3653532.36739978,388081,NA,529.1848813,NA,NA,NA,NA,NA,NA,3705826,NA,NA,NA
529.192684376222,3653532.36739978,359903,529.19266362221,529.192680571309,0.0845077600430435,NA,NA,NA,13566516,NA,12745699,NA,13515364,NA
529.20797782232,3653532.36739978,379377.666666667,529.20791976353,529.207974129908,0.0620278236823386,NA,NA,NA,13746742,NA,13040613,NA,12089958,NA
529.229068955869,3653532.36739978,408908.666666667,529.22904900265,529.229065139336,0.0839904123141737,NA,NA,NA,4784697,NA,3853288,NA,4549225,NA
529.244311748717,3653532.36739978,404773,529.24430514397,529.244307939536,0.0496536110301144,NA,NA,NA,4895291,NA,3886059,NA,4577900,NA
529.305021213332,3653532.36739978,416149,NA,529.305023950901,0.0738637236916646,5443492,4645517,5603927,NA,NA,NA,NA,NA,NA
529.931773657909,3654305.21965694,360371,NA,529.931772,NA,NA,NA,4154042,NA,NA,NA,NA,NA,NA
530.141529136718,3654305.21965694,382320,NA,530.1415195,NA,NA,NA,NA,NA,NA,NA,NA,3783407,NA
530.159620780285,3654305.21965694,397266,530.15963307677,530.159615722387,0.067439301302793,NA,NA,NA,3809965,NA,NA,NA,4135666,NA
530.166858220075,3654305.21965694,434995.666666667,NA,530.166853969486,0.184591430517837,NA,NA,NA,4874926,NA,4906097,NA,6093555,NA
530.174894315858,3654305.21965694,398365,530.17488921809,530.174889115089,0.164936997889394,NA,NA,NA,4100783,NA,NA,NA,5012212,NA
530.177990878462,3654305.21965694,413188.333333333,NA,530.177986892488,0.160194278348465,NA,NA,NA,5792431,NA,4709491,NA,5102325,NA
530.196104291132,3654305.21965694,369009,530.19601845721,530.196099317575,0.127193656229397,NA,NA,NA,3797681,NA,NA,NA,3803895,NA
530.203103259294,3654305.21965694,414155.5,NA,530.203101962693,0.042697424936702,NA,NA,NA,3760818,NA,4668534,NA,NA,NA
530.211279208594,3654305.21965694,402911.666666667,530.21127459853,530.211275233893,0.24495100473475,NA,NA,NA,3941043,NA,5213303,NA,3988217,NA
530.266065543471,3654305.21965694,365406.333333333,NA,530.266061528928,0.0194316678485648,NA,NA,NA,34718392,NA,32717950,NA,32226050,NA
530.333568222259,3654305.21965694,398462,NA,530.3335793,NA,3977300,NA,NA,NA,NA,NA,NA,NA,NA
530.336647878469,3654305.21965694,410233.5,NA,530.336649798661,0.182397552670972,4685908,5120829,5612282,NA,NA,NA,NA,NA,3772467
530.6406786,3655079.09850427,356361,NA,530.6406786,NA,NA,NA,NA,NA,NA,NA,3715515,NA,NA
530.643522378695,3655079.09850427,388188.833333333,NA,530.643523738261,0.158486466475419,7286921,6734705,5923627,NA,7461867,NA,6955451,NA,10109025
530.733990083311,3655079.09850427,392899.666666667,NA,530.733985879856,0.0738439839532599,NA,NA,NA,5325554,NA,4734145,NA,5217092,NA
531.091160440332,3655079.09850427,375946,NA,531.091156054877,0.159406978611225,NA,NA,NA,5497629,NA,7126259,NA,6716279,NA
531.094991504891,3655079.09850427,391164.333333333,NA,531.094987530112,0.0669834182231701,NA,NA,NA,7791389,NA,7847156,NA,5610359,NA
531.114408680633,3655079.09850427,435524.666666667,531.11441362221,531.114404635288,0.101650546317188,NA,NA,NA,4555551,NA,5848311,NA,3816314,NA
531.148513989152,3655079.09850427,364886,NA,531.148508720112,0.204380645309099,NA,NA,NA,4160291,NA,NA,NA,4311935,NA
531.150814348595,3655079.09850427,367880.333333333,531.15079900265,531.150810172202,0.0366062200854483,NA,NA,NA,17629988,NA,15908091,NA,15055743,NA
531.161985436845,3655079.09850427,367870,NA,531.161981227917,0.110925524718456,NA,NA,NA,5640997,NA,5586173,NA,5118849,NA
531.17194894359,3655079.09850427,325633,531.17192824177,531.171944556883,0.204340701896582,NA,NA,NA,6693670,NA,6774015,NA,7351170,NA
531.187154481534,3655079.09850427,363302.333333333,531.18718438309,531.187150199701,0.0408504314328585,NA,NA,NA,26297128,NA,24329472,NA,25049988,NA
531.198418366621,3655079.09850427,413315.666666667,NA,531.198414097393,0.0125677626236567,NA,NA,NA,4170537,NA,3673346,NA,3849094,NA
531.20827162643,3655079.09850427,370092.5,531.20831362221,531.208270146457,0.147487546625438,NA,NA,NA,4268842,NA,4889860,NA,NA,NA
531.223542066479,3655079.09850427,373328.333333333,531.22356976353,531.223537804073,0.0462016169409604,NA,NA,NA,15565612,NA,15777029,NA,14809993,NA
531.255121551816,3655079.09850427,385039.333333333,NA,531.255117264408,0.0270633680848967,NA,NA,NA,8168240,NA,9862410,NA,8387470,NA
531.259969924655,3655079.09850427,432116,531.25995514397,531.25996570103,0.081989996873988,NA,NA,NA,6087473,NA,4513035,NA,5004175,NA
531.26940141501,3655079.09850427,380018,NA,531.269397125899,0.0314685225951047,NA,NA,NA,11567921,NA,11386124,NA,11074448,NA
531.320617750094,3655079.09850427,349235.8,NA,531.320619733971,0.116962386130977,12062970,10683364,11486101,NA,3718212,NA,NA,NA,4608198
531.357035968309,3655079.09850427,405146,NA,531.357034402701,0.320199935919073,NA,3863530,5768091,NA,NA,NA,NA,NA,NA
532.098136087008,3655853.99716098,428088,NA,532.0981355,NA,NA,NA,NA,4883345,NA,NA,NA,NA,NA
532.109585821343,3655853.99716098,378286.666666667,NA,532.109581535963,0.0807478767142439,NA,NA,NA,7119762,NA,6176126,NA,5192708,NA
532.146030121887,3655853.99716098,399283,NA,532.146025195024,0.219409781531101,NA,NA,NA,4567958,NA,4660611,NA,6675465,NA
532.154281238346,3655853.99716098,380869,532.15415383765,532.154276674539,0.290420791691992,NA,NA,NA,5219223,NA,5471620,NA,5340170,NA
532.15723314308,3655853.99716098,377053.666666667,NA,532.157228873041,0.133242062342114,NA,NA,NA,6988696,NA,4619653,NA,4594698,NA
532.182548201417,3655853.99716098,393786.666666667,NA,532.18254340411,0.108801355040466,NA,NA,NA,4907931,NA,5094792,NA,6290445,NA
532.190613066883,3655853.99716098,389882.333333333,532.19053921809,532.190608544975,0.0785427866312867,NA,NA,NA,7070619,NA,5946761,NA,6405135,NA
532.193628110554,3655853.99716098,405590,NA,532.193623769324,0.178557841453933,NA,NA,NA,5256092,NA,4541834,NA,3972111,NA
532.218905706093,3655853.99716098,350721,NA,532.2189051,NA,NA,NA,NA,4125599,NA,NA,NA,NA,NA
532.226975390854,3655853.99716098,386276.666666667,532.22692459853,532.226971009311,0.138014582431488,NA,NA,NA,5886880,NA,4849038,NA,4537363,NA
532.302973419383,3655853.99716098,357606,NA,532.3029728,NA,NA,NA,NA,3679144,NA,NA,NA,NA,NA
532.323879280685,3655853.99716098,347553,NA,532.3238904,NA,3735969,NA,NA,NA,NA,NA,NA,NA,NA
532.352177136919,3655853.99716098,350676.5,NA,532.352182227037,0.256293371684582,3797414,NA,NA,4223918,NA,NA,NA,NA,NA
532.6405071,3656629.90902399,387654,NA,532.6405071,NA,NA,NA,NA,NA,4525293,NA,NA,NA,NA
532.70017515104,3656629.90902399,400370,NA,532.7001737,NA,NA,4609229,NA,NA,NA,NA,NA,NA,NA
533.12793212859,3656629.90902399,373441,NA,533.1279292,NA,NA,NA,NA,NA,NA,4705796,NA,NA,NA
533.130053821224,3656629.90902399,385336.666666667,533.13006362221,533.130048985264,0.0619376991207183,NA,NA,NA,13026307,NA,13843973,NA,13614219,NA
533.141334746573,3656629.90902399,384627.333333333,NA,533.141330222542,0.08819445125405,NA,NA,NA,6358020,NA,4546054,NA,4283533,NA
533.166416953731,3656629.90902399,360047.666666667,533.16644900265,533.166412150858,0.0186105669123842,NA,NA,NA,31802374,NA,32620042,NA,31472784,NA
533.177693243634,3656629.90902399,377507.333333333,NA,533.177688493598,0.12044550291753,NA,NA,NA,6325256,NA,7126539,NA,6093970,NA
533.202819948998,3656629.90902399,362657.666666667,533.20283438309,533.202815146921,0.0208086509651603,NA,NA,NA,33408010,NA,31505934,NA,31866004,NA
533.239242330955,3656629.90902399,366989,533.23921976353,533.239237472889,0.0563329804672478,NA,NA,NA,14877711,NA,14106131,NA,14892186,NA
533.253144706022,3656629.90902399,376664.333333333,NA,533.253139738005,0.0576458602252603,NA,NA,NA,7103504,NA,8650260,NA,8584347,NA
533.275619109512,3656629.90902399,416628,533.27560514397,533.275617254811,0.170262301350152,NA,NA,NA,4064275,NA,3833367,NA,NA,NA
533.299909952674,3656629.90902399,422557,NA,533.2999085,NA,NA,4212018,NA,NA,NA,NA,NA,NA,NA
533.317728495693,3656629.90902399,390977.333333333,NA,533.317731216804,0.165763176691973,3859011,3720501,3738829,NA,NA,NA,NA,NA,NA
533.336243433156,3656629.90902399,382164,NA,533.336244548011,0.119409881361588,15323718,16024888,15647952,4793369,5643589,4394527,5268296,NA,NA
533.354480668617,3656629.90902399,255163,NA,533.354479,NA,NA,NA,3808467,NA,NA,NA,NA,NA,NA
533.910535852178,3657406.82753077,413749,NA,533.910535852178,0.145398808121891,NA,NA,NA,NA,3837324,NA,5890971,NA,6398524
534.125250956134,3657406.82753077,442662,NA,534.125243854051,0.21515480933575,NA,NA,NA,NA,NA,4132483,NA,3894539,NA
534.133369812623,3657406.82753077,338364,534.13341845721,534.1333689,NA,NA,NA,NA,3789933,NA,NA,NA,NA,NA
534.161751732861,3657406.82753077,400888,NA,534.16174666583,0.066165018261097,NA,NA,NA,7439472,NA,8265351,NA,7535888,NA
534.169857284095,3657406.82753077,352182.333333333,534.16980383765,534.16985216218,0.0589092329700828,NA,NA,NA,8389745,NA,8683144,NA,8756497,NA
534.172933222436,3657406.82753077,355631.666666667,NA,534.172928226916,0.0936898666866234,NA,NA,NA,6235249,NA,5643913,NA,5504273,NA
534.198111828757,3657406.82753077,384570.333333333,NA,534.198106549082,0.0613760330267213,NA,NA,NA,6079604,NA,6684300,NA,7494932,NA
534.206207694549,3657406.82753077,393724,534.20618921809,534.206202394168,0.0472821892081328,NA,NA,NA,7939189,NA,8806029,NA,9993493,NA
534.242480816036,3657406.82753077,383412.666666667,534.24257459853,534.242475816696,0.191559308246537,NA,NA,NA,5203064,NA,5815953,NA,4824346,NA
534.316014170461,3657406.82753077,386710,NA,534.316014170461,0.461695751075971,NA,NA,NA,NA,4353470,NA,3670997,NA,4166261
534.33954154284,3657406.82753077,412478.333333333,NA,534.339544428791,0.0385329139212831,4530920,4077024,3769708,NA,NA,NA,NA,NA,NA
534.692644463394,3658184.74611352,402493,NA,534.692646697144,0.0460956820147293,3748639,6358555,4187554,NA,NA,NA,NA,NA,NA
534.69735635606,3658184.74611352,394642.5,NA,534.697361314601,0.137478911759357,5092128,NA,4466083,NA,NA,NA,NA,NA,NA
535.024490218789,3658184.74611352,372526.666666667,NA,535.024485078949,0.153238047183631,NA,NA,NA,6014151,NA,6029041,NA,5021051,NA
535.10931687824,3658184.74611352,385594.333333333,535.10932824177,535.109311661667,0.0452073585998575,NA,NA,NA,6972624,NA,8519419,NA,6528389,NA
535.14567832012,3658184.74611352,369719.666666667,535.14571362221,535.145672932407,0.0231849536179709,NA,NA,NA,30721234,NA,28327678,NA,30948746,NA
535.15703370121,3658184.74611352,315982.666666667,NA,535.157028056036,0.108336226038552,NA,NA,NA,6636756,NA,8544000,NA,9502090,NA
535.182078489436,3658184.74611352,360217,535.18209900265,535.182073129908,0.0157246616707792,NA,NA,NA,46613720,NA,46153476,NA,46218636,NA
535.193431851822,3658184.74611352,341870.333333333,NA,535.193426352552,0.0741561428762162,NA,NA,NA,5309656,NA,4427525,NA,5705103,NA
535.211724053534,3658184.74611352,347752.333333333,NA,535.211718596921,0.519358119586009,NA,NA,NA,4039897,NA,3817223,NA,4304273,NA
535.218509921993,3658184.74611352,364292.333333333,535.21848438309,535.218504626073,0.0340181024259741,NA,NA,NA,32195802,NA,30981896,NA,29441426,NA
535.254910543172,3658184.74611352,343518,535.25486976353,535.254905112836,0.118498487859485,NA,NA,NA,10790110,NA,10665740,NA,11230614,NA
535.315471885616,3658184.74611352,435716,NA,535.315474738641,0.0170397195221523,4699010,4216450,4130306,NA,NA,NA,NA,NA,NA
535.333422203019,3658184.74611352,394949,NA,535.333420638477,0.154563912404417,NA,4966021,4617733,NA,NA,NA,NA,NA,NA
535.3389412,3658184.74611352,371784,NA,535.3389412,NA,NA,NA,NA,NA,NA,NA,3712102,NA,NA
535.35186178374,3658184.74611352,376013.25,NA,535.351864112596,0.143638440426152,8745863,7956104,7497224,NA,NA,NA,3798120,NA,NA
535.8622613,3658963.65819921,343965,NA,535.8622613,NA,NA,NA,NA,NA,NA,NA,NA,NA,4023115
535.9075504651,3658963.65819921,377842.666666667,NA,535.9075504651,0.106934343739306,NA,NA,NA,NA,5791356,NA,4150454,NA,5440338
536.11765870544,3658963.65819921,394532,NA,536.1176549,NA,NA,NA,NA,NA,NA,3850097,NA,NA,NA
536.140967873914,3658963.65819921,411714,NA,536.140962416633,0.0424786910396788,NA,NA,NA,8594738,NA,5996403,NA,6553087,NA
536.149171149498,3658963.65819921,375717.333333333,536.14906845721,536.149165552737,0.124890852534588,NA,NA,NA,7128371,NA,8585076,NA,7233024,NA
536.152262582518,3658963.65819921,381534.666666667,NA,536.152257117319,0.11914186723433,NA,NA,NA,4142387,NA,5472117,NA,3788289,NA
536.177363539559,3658963.65819921,370736.333333333,NA,536.177357945083,0.145633338362035,NA,NA,NA,9143606,NA,8986487,NA,8642051,NA
536.185427989427,3658963.65819921,374982.666666667,536.18545383765,536.185422390927,0.0412495865566291,NA,NA,NA,13223222,NA,13107064,NA,12549636,NA
536.188571382523,3658963.65819921,387145,NA,536.188568845318,0.0499387890643596,NA,NA,NA,4080951,NA,3985273,NA,NA,NA
536.213790144038,3658963.65819921,348885.666666667,NA,536.213784449626,0.0803231633706677,NA,NA,NA,5289273,NA,5148540,NA,5434888,NA
536.221775928754,3658963.65819921,383374,536.22183921809,536.221770311166,0.086321612100255,NA,NA,NA,8881466,NA,9109372,NA,8584712,NA
536.250166883954,3658963.65819921,296509,NA,536.250155,NA,NA,NA,NA,NA,NA,NA,NA,4275724,NA
536.5992981,3659743.55720949,356060,NA,536.5992981,NA,NA,NA,NA,NA,NA,NA,3888406,NA,NA
536.689692821886,3659743.55720949,389732,NA,536.689695792128,0.116994213200276,8049750,7087973,6203092,NA,NA,NA,NA,NA,NA
537.111920687618,3659743.55720949,370444,NA,537.111914998799,0.0347490813962231,NA,NA,NA,20563338,NA,19103712,NA,16088685,NA
537.124962679284,3659743.55720949,370302.333333333,537.12497824177,537.124956788834,0.0108337411115588,NA,NA,NA,17057164,NA,17481696,NA,16629359,NA
537.136441485883,3659743.55720949,339310.333333333,NA,537.13643565367,0.255876972119122,NA,NA,NA,5649805,NA,4868066,NA,4951664,NA
537.137621231085,3659743.55720949,311398.666666667,NA,537.137615359811,0.317021766920255,NA,NA,NA,5329293,NA,4452323,NA,4808305,NA
537.161342493,3659743.55720949,362599,537.16136362221,537.161336560219,0.0193295531354624,NA,NA,NA,45041040,NA,42352612,NA,44187252,NA
537.172582332657,3659743.55720949,284984.666666667,NA,537.172576472314,0.107228279289592,NA,NA,NA,7357840,NA,6201318,NA,6520436,NA
537.174232783275,3659743.55720949,323398,NA,537.174229883743,0.0486168071649142,NA,NA,NA,4022672,NA,5308391,NA,NA,NA
537.197772206232,3659743.55720949,353503.666666667,537.19774900265,537.197766263729,0.025254878829899,NA,NA,NA,45172112,NA,45891560,NA,45235832,NA
537.234160860548,3659743.55720949,359793.333333333,537.23413438309,537.234155030346,0.0271611664670585,NA,NA,NA,20678038,NA,21577708,NA,18513532,NA
537.270543954479,3659743.55720949,392954,537.27051976353,537.2705379217,0.0143809625330313,NA,NA,NA,4990360,NA,5619697,NA,5496447,NA
538.111452307466,3660524.43656073,384276.666666667,NA,538.111446105573,0.213433584441,NA,NA,NA,5584352,NA,5955658,NA,5570266,NA
538.115265281091,3660524.43656073,392612.666666667,NA,538.115258974728,0.140940302544454,NA,NA,NA,5244385,NA,6324299,NA,5979867,NA
538.120367524721,3660524.43656073,435578,NA,538.120355,NA,NA,NA,NA,NA,NA,NA,NA,4075227,NA
538.12844453427,3660524.43656073,406939,538.12833307677,538.12844,NA,NA,NA,NA,NA,NA,3801164,NA,NA,NA
538.156643115823,3660524.43656073,392313.666666667,NA,538.156636712302,0.0578688717508928,NA,NA,NA,7554532,NA,8085583,NA,9010911,NA
538.164767428036,3660524.43656073,372765.666666667,538.16471845721,538.16476135172,0.0701454168648827,NA,NA,NA,13567460,NA,10371152,NA,10862304,NA
538.192957139295,3660524.43656073,411772.666666667,NA,538.192950952434,0.0514006528307389,NA,NA,NA,7120359,NA,7315539,NA,6766307,NA
538.201065865495,3660524.43656073,366023.666666667,538.20110383765,538.20105968007,0.0218010683508145,NA,NA,NA,13321703,NA,13369428,NA,12533476,NA
538.2374554411,3660524.43656073,379020.333333333,538.23748921809,538.237449311711,0.1430600896329,NA,NA,NA,7005675,NA,5742680,NA,5873384,NA
538.268895756676,3660524.43656073,419230.666666667,NA,538.268889511691,0.111637868339245,NA,NA,NA,5187053,NA,4669531,NA,4923115,NA
538.349807950354,3660524.43656073,401245.333333333,NA,538.349807950354,0.169720189324533,NA,NA,NA,NA,6594450,NA,5678597,NA,5465239
538.600364,3661306.28966398,439388,NA,538.600364,NA,NA,NA,NA,NA,NA,NA,4130343,NA,NA
538.68679098413,3661306.28966398,335908.5,NA,538.686795693155,0.0615889380177589,5666176,6359212,NA,NA,NA,NA,NA,NA,NA
539.104236123237,3661306.28966398,407988,539.10424286133,539.104229519528,0.0823042562900082,NA,NA,NA,4179504,NA,4935855,NA,4685633,NA
539.140618390519,3661306.28966398,366521.666666667,539.14062824177,539.140611850367,0.0453306349389178,NA,NA,NA,25806386,NA,25378994,NA,25673540,NA
539.152048278973,3661306.28966398,256386,NA,539.152042005826,0.352213026092804,NA,NA,NA,5903924,NA,4702388,NA,4312902,NA
539.153458588927,3661306.28966398,292830.5,NA,539.153449794894,0.163907228809926,NA,NA,NA,NA,NA,5730484,NA,5128006,NA
539.176978702773,3661306.28966398,356420.666666667,539.17701362221,539.17697223095,0.0146837625084565,NA,NA,NA,46417460,NA,43729080,NA,42352456,NA
539.187974834495,3661306.28966398,228523,NA,539.187973,NA,NA,NA,NA,4130359,NA,NA,NA,NA,NA
539.192209875802,3661306.28966398,401607.666666667,539.19226976353,539.192203321885,0.228847193342863,NA,NA,NA,3929655,NA,4120760,NA,3964746,NA
539.213392825972,3661306.28966398,356220.666666667,539.21339900265,539.213386230689,0.0435483637602704,NA,NA,NA,29509176,NA,26919098,NA,29704012,NA
539.249841691757,3661306.28966398,366116,539.24978438309,539.249835357297,0.0882968775405792,NA,NA,NA,8734267,NA,9593021,NA,7069520,NA
539.333845914081,3661306.28966398,426463,NA,539.333850951204,0.0586507153512756,4109790,3766549,NA,NA,NA,NA,NA,NA,NA
540.051286092778,3662089.10992495,366950,NA,540.051279315467,0.00745613165445112,NA,NA,NA,13272696,NA,13910283,NA,12713887,NA
540.109421187646,3662089.10992495,430169.333333333,NA,540.109414375566,0.157792640082092,NA,NA,NA,4826749,NA,3756304,NA,4390821,NA
540.135935275199,3662089.10992495,365869,NA,540.135927472308,0.114472027098545,NA,NA,NA,3815038,NA,NA,NA,4382631,NA
540.143963168709,3662089.10992495,385251.666666667,540.14398307677,540.143956292301,0.174178115167322,NA,NA,NA,6407807,NA,5497108,NA,6258600,NA
540.172288367377,3662089.10992495,393746.333333333,NA,540.17228142563,0.0510219633855153,NA,NA,NA,5686913,NA,5226774,NA,5947307,NA
540.180365896822,3662089.10992495,359209,540.18036845721,540.180359022991,0.0601204275241862,NA,NA,NA,11732610,NA,11813143,NA,11730859,NA
540.187375250247,3662089.10992495,419684,NA,540.1873732,NA,NA,NA,NA,3913346,NA,NA,NA,NA,NA
540.20883097099,3662089.10992495,370896,NA,540.208827231725,0.129008714259358,NA,NA,NA,3884676,NA,4014362,NA,NA,NA
540.216752971112,3662089.10992495,379639,540.21675383765,540.216746211385,0.163842815335261,NA,NA,NA,8201860,NA,8929562,NA,7397295,NA
540.253049515854,3662089.10992495,233020,540.25313921809,540.2530441,NA,NA,NA,NA,NA,NA,3696926,NA,NA,NA
540.30801084044,3662089.10992495,414692,NA,540.3080054,NA,NA,NA,NA,NA,NA,3670307,NA,NA,NA
540.317727890402,3662089.10992495,392622,NA,540.3177262,NA,NA,NA,4212983,NA,NA,NA,NA,NA,NA
540.32904962867,3662089.10992495,403697,NA,540.32904962867,0.375205866990515,NA,NA,NA,NA,3805287,NA,3909388,NA,5461395
540.365419887939,3662089.10992495,363792.666666667,NA,540.365421077341,0.116168940441634,10081906,9243067,10193150,NA,15401067,NA,18646800,NA,17483160
540.5973886,3662872.89103095,377028,NA,540.5973886,NA,NA,NA,NA,NA,NA,NA,3696431,NA,NA
541.054770045777,3662872.89103095,409429.5,NA,541.054766028632,0.0728859498878992,NA,NA,NA,5375680,NA,5464423,NA,NA,NA
541.119899284119,3662872.89103095,390992,541.11989286133,541.119892174963,0.144698371834183,NA,NA,NA,6547140,NA,8429933,NA,6447108,NA
541.132759192508,3662872.89103095,344471,NA,541.1327457,NA,NA,NA,NA,NA,NA,NA,NA,3866629,NA
541.156273607524,3662872.89103095,361830.666666667,541.15627824177,541.156266470735,0.0379732252580816,NA,NA,NA,26986182,NA,25117040,NA,25116678,NA
541.169158422895,3662872.89103095,365511,NA,541.169150424348,0.146952314924424,NA,NA,NA,3901127,NA,NA,NA,4222984,NA
541.171538466132,3662872.89103095,389210,541.17153438309,541.171531318464,0.0968841251623358,NA,NA,NA,8046280,NA,5865842,NA,7176200,NA
541.182602532926,3662872.89103095,358855,NA,541.1825967,NA,NA,NA,NA,NA,NA,4022643,NA,NA,NA
541.192635780037,3662872.89103095,357365,541.19266362221,541.192628592326,0.0256496230439529,NA,NA,NA,28165832,NA,28885364,NA,27770890,NA
541.207850207609,3662872.89103095,381454,541.20791976353,541.207842788432,0.112528588149969,NA,NA,NA,5654218,NA,4206965,NA,6422540,NA
541.22900650853,3662872.89103095,366178.333333333,541.22904900265,541.228999165099,0.085650397295995,NA,NA,NA,11617995,NA,10715511,NA,12812301,NA
541.244296820643,3662872.89103095,345729,541.24430514397,541.244288625114,0.231321586860104,NA,NA,NA,3913420,NA,NA,NA,4804623,NA
541.282066328286,3662872.89103095,359864.333333333,NA,541.282059106378,0.0112746888118021,NA,NA,NA,28001998,NA,26820988,NA,27312146,NA
541.349393193629,3662872.89103095,418181,NA,541.3493915,NA,NA,NA,4123024,NA,NA,NA,NA,NA,NA
541.368741287361,3662872.89103095,384193.666666667,541.36871742661,541.368741287361,0.134967833489537,NA,NA,NA,NA,3911890,NA,5347219,NA,4199955
542.118549976091,3663657.62781217,413702,NA,542.1185613,NA,3848038,NA,NA,NA,NA,NA,NA,NA,NA
542.151411399636,3663657.62781217,338907,NA,542.1513976,NA,NA,NA,NA,NA,NA,NA,NA,3690591,NA
542.159555500418,3663657.62781217,376657,542.15963307677,542.159548023746,0.026109525391039,NA,NA,NA,7251721,NA,7029191,NA,6807648,NA
542.177929206765,3663657.62781217,391759,NA,542.1779229,NA,NA,NA,NA,NA,NA,3830217,NA,NA,NA
542.187937236462,3663657.62781217,416448.5,NA,542.187928900846,0.271013233970205,NA,NA,NA,3921674,NA,NA,NA,4431971,NA
542.196062927361,3663657.62781217,362853.333333333,542.19601845721,542.196055436214,0.0776047802085126,NA,NA,NA,8128267,NA,7864778,NA,7643235,NA
542.203385119023,3663657.62781217,342697,NA,542.2033826,NA,NA,NA,NA,5031691,NA,NA,NA,NA,NA
542.232720033125,3663657.62781217,442142,542.23240383765,542.2327137,NA,NA,NA,NA,NA,NA,3715533,NA,NA,NA
542.285394666294,3663657.62781217,371951,NA,542.28538708439,0.10257656775629,NA,NA,NA,9488144,NA,10109393,NA,9633899,NA
542.333291671606,3663657.62781217,367267,NA,542.333303,NA,4175747,NA,NA,NA,NA,NA,NA,NA,NA
542.344758988199,3663657.62781217,368267,NA,542.344758988199,0.120983251700023,NA,NA,NA,NA,4804917,NA,4933647,NA,4527753
542.620303830165,3664443.31538177,375450.666666667,NA,542.620303830165,0.107980646132364,NA,NA,NA,NA,8773968,NA,8144946,NA,8423082
543.106071165961,3664443.31538177,398902.666666667,NA,543.106063466833,0.0726402952063787,NA,NA,NA,5982018,NA,6586901,NA,5193904,NA
543.114128141978,3664443.31538177,371478,543.11441362221,543.1141254,NA,NA,NA,NA,3958595,NA,NA,NA,NA,NA
543.135599643935,3664443.31538177,363440.333333333,543.13554286133,543.135591827477,0.13838660580544,NA,NA,NA,6760260,NA,9552407,NA,6840498,NA
543.14847670457,3664443.31538177,360063,NA,543.148469021721,0.0559902844379135,NA,NA,NA,4802373,NA,4280856,NA,3911859,NA
543.150820880282,3664443.31538177,373408.333333333,543.15079900265,543.150812887579,0.0219387514072719,NA,NA,NA,7677765,NA,7848472,NA,8626355,NA
543.172015479508,3664443.31538177,352561.333333333,543.17192824177,543.172007788525,0.03710862815203,NA,NA,NA,16254790,NA,16728602,NA,13533365,NA
543.187206925716,3664443.31538177,368863.333333333,543.18718438309,543.187199141332,0.0507414495781697,NA,NA,NA,11962183,NA,12042779,NA,10830006,NA
543.20831443501,3664443.31538177,362060.666666667,543.20831362221,543.208306610644,0.0697426322129386,NA,NA,NA,10733384,NA,11084316,NA,10076344,NA
543.223579290171,3664443.31538177,379767.666666667,543.22356976353,543.223571244612,0.0279716276086341,NA,NA,NA,8816457,NA,8217118,NA,9994425,NA
543.244892724686,3664443.31538177,402712,543.24469900265,543.2448859,NA,NA,NA,NA,NA,NA,4215328,NA,NA,NA
