"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample8_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample9_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample10_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample11_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample12_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample13_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample14_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample15_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv"
-1,168.139388429269,0.0073191,169.146663623,"C_10 H_19 O_1 N_1","C10H19NO","C_10 H_18 O_1 N_1",5,10,1.9,0.1,10,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648040.26951489,1227815.46666667,168.139388466479,0.0333148382354207,15,0,0.06,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3.05,952.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.544704800661,NA,NA,NA,17,FALSE,NA,8006863,8608417,7695801,3945068,3819110,4879625,13409632,15412201,15228782,10149401,9789048,10775511,3647769,2946686,2791329
0,169.087020932188,0.020618,170.094293857,"C_9 H_14 O_3","C9H14O3","C_9 H_13 O_3",5,9,1.556,0.333,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648266.10452076,1225331.09090909,169.087020972943,0.0576257280569134,11,0,0.2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,3200451,3194772,3945140,NA,2656098,3184129,5715556,5596393,6822001,3949333,4162436,3876061,NA,NA,NA
0,169.123401081611,0.0101393,170.130679238,"C_10 H_18 O_2","C10H18O2","C_10 H_17 O_2",4,10,1.8,0.2,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648266.10452076,1217133.16666667,169.123401160806,0.0847641447971296,6,0,0.11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,2700478,NA,NA,NA,2904686,5418227,5509243,2840351,NA,2686183,NA,NA,NA
-1,169.1427590285,0.0999236,170.150018458,"C_9 H_19 O_1 N_1 C13_1","C10H19NO","C_9 H_18 O_1 N_1 C13_1",5,10,1.9,0.1,9,19,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648266.10452076,1093418,169.142759209962,0.00956244476780179,2,0,0.06,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.19,952.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.544704800661,NA,NA,NA,17,FALSE,NA,NA,NA,NA,NA,NA,NA,3540595,2749688,NA,NA,NA,NA,NA,NA,NA
-1,170.118652454391,0.0037633,171.125928242,"C_9 H_17 O_2 N_1","C9H17NO2","C_9 H_16 O_2 N_1",12,9,1.889,0.222,9,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648491.95878671,1155133.6,170.118652497507,0.0294670562307584,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,7.96,27.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.365430174877,NA,NA,NA,7,FALSE,NA,22482644,22695076,23334862,10236051,10653820,10293015,36720520,39308808,38621588,26226736,27021488,27012610,6864703,6307956,8390051
0,170.155048240229,0.0645528,171.162313623,"C_10 H_21 O_1 N_1","C10H21NO","C_10 H_20 O_1 N_1",4,10,2.1,0.1,10,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648491.95878671,1213030,170.155048240229,0.0743863406128841,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,3083438,NA,2961565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,171.102668522884,0.0063738,172.109943857,"C_9 H_16 O_3","C9H16O3","C_9 H_15 O_3",4,9,1.778,0.333,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648717.83231437,1239609.46666667,171.102668570202,0.0331457091787969,15,0,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,5623777,6274480,6891745,3308977,3707281,3381288,12587171,12877600,13705902,7033156,7504344,8277794,6142045,7487865,5099181
-1,171.122003268093,0.019619,172.129283077,"C_8 H_17 O_2 N_1 C13_1","C9H17NO2","C_8 H_16 O_2 N_1 C13_1",12,9,1.889,0.222,8,17,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648717.83231437,1263044.33333333,171.122003359225,0.0867392313706558,6,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.22,27.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.365430174877,NA,NA,NA,7,FALSE,NA,NA,3513781,2727143,NA,NA,NA,2968745,3493669,2985652,3630410,NA,NA,NA,NA,NA
0,171.139053060609,0.0014755,172.146329238,"C_10 H_20 O_2","C10H20O2","C_10 H_19 O_2",21,10,2,0.2,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648717.83231437,1148060.4,171.139053101044,0.0229058467375281,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,12443627,11967929,12357868,8122812,9007515,10620978,17854638,20156202,20181688,14033230,15991267,15449901,20885608,21246338,21556920
-1,172.097915465297,0.0055689,173.105192861,"C_8 H_15 O_3 N_1","C8H15NO3","C_8 H_14 O_3 N_1",23,8,1.875,0.375,8,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648943.72510539,1120153.53333333,172.097915523813,0.0154254478196957,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,23.72,104.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.882513164445,NA,NA,NA,8,FALSE,NA,71028984,74010312,72503808,29995738,28881584,27562308,128995784,129650752,132600792,67850848,69882632,68603984,13418885,13197960,14155714
0,173.081932483089,0.0025217,174.089208476,"C_8 H_14 O_4","C8H14O4","C_8 H_13 O_4",5,8,1.75,0.5,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649169.63716142,1188999.44444444,173.081932572833,0.0468636894259205,9,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,4428308,4485087,4766499,NA,NA,NA,9556728,10002795,9463040,3916679,5536832,3996029,NA,NA,NA
-1,173.101273383897,0.0121706,174.108547696,"C_7 H_15 O_3 N_1 C13_1","C8H15NO3","C_7 H_14 O_3 N_1 C13_1",23,8,1.875,0.375,7,15,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649169.63716142,1168536.58333333,173.101273452499,0.0541556246137812,12,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.8,104.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.882513164445,NA,NA,NA,8,FALSE,NA,7324185,7546852,6970153,2851853,3330010,3641961,13640446,12083569,13030662,6777741,7040071,4817283,NA,NA,NA
0,173.118316450755,0.0055994,174.125593857,"C_9 H_18 O_3","C9H18O3","C_9 H_17 O_3",4,9,2,0.333,9,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649169.63716142,1158849.09090909,173.118316526046,0.0523530461254483,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,6865438,6727657,7926574,3253266,2958303,NA,12612355,13390199,14210316,7402386,6603852,6973832,NA,NA,NA
0,175.097596765431,0.0835922,176.104858476,"C_8 H_16 O_4","C8H16O4","C_8 H_15 O_4",3,8,2,0.5,8,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649621.51907504,1137264.33333333,175.097596979731,0.114009603205446,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,NA,NA,NA,NA,NA,NA,3009910,4008928,3294076,NA,NA,NA,NA,NA,NA
0,178.123749474773,0.0685699,179.131013623,"C_11 H_17 O_1 N_1","C11H17NO","C_11 H_16 O_1 N_1",1,11,1.545,0.091,11,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650299.48647407,1287821.5,178.123749474773,0.0436672516519915,2,0.22,0.26,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,2751529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3486721,NA,NA,NA
0,179.071371982268,0.0253056,180.078643857,"C_10 H_12 O_3","C10H12O3","C_10 H_11 O_3",1,10,1.2,0.3,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650525.51415461,1223568,179.071371982268,0.11122050628392,3,0.29,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,NA,NA,NA,3046344,NA,NA,2811575,NA,2831545,NA,NA,NA,NA,NA,NA
0,179.107763508693,0.0594176,180.115029238,"C_11 H_16 O_2","C11H16O2","C_11 H_15 O_2",1,11,1.455,0.182,11,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650525.51415461,1161214,179.107763508693,0.00710629280399334,2,0.22,0.3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,FALSE,NA,NA,NA,NA,NA,NA,NA,3077828,NA,NA,2961178,NA,NA,NA,NA,NA
0,180.102994386373,0.0409916,181.110278242,"C_10 H_15 O_2 N_1","C10H15NO2","C_10 H_14 O_2 N_1",4,10,1.5,0.2,10,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650751.56111165,1109890,180.102994560783,0.0343879100589269,3,0.14,0.25,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4403832,3709479,NA,4351419,NA,NA,NA,NA
0,180.139381503898,0.0314,181.146663623,"C_11 H_19 O_1 N_1","C11H19NO","C_11 H_18 O_1 N_1",1,11,1.727,0.091,11,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650751.56111165,1120542.5,180.139381503898,0.11478669720616,4,0.11,0.16,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,NA,3312775,2914323,NA,NA,NA,2678835,NA,2931252,NA,NA,NA,NA,NA,NA
0,181.159787884644,0.0016633,182.167064619,"C_12 H_22 O_1","C12H22O","C_12 H_21 O_1",1,12,1.833,0.083,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650977.62734685,1062510.33333333,181.159787973541,0.139957401203584,6,0.09,0.13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,FALSE,NA,3111974,4258275,3173753,NA,NA,NA,NA,4085746,3366821,NA,NA,2724420,NA,NA,NA
0,182.118652392218,0.0031781,183.125928242,"C_10 H_17 O_2 N_1","C10H17NO2","C_10 H_16 O_2 N_1",15,10,1.7,0.2,10,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651203.71286183,1095120.33333333,182.118652436966,0.0474971436128927,15,0,0.12,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.56,1492.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.918808985256,NA,NA,NA,14,FALSE,NA,11603316,10238768,10460880,4403226,3452810,3300849,18390792,17333584,18686214,10501951,11075764,12422569,3233474,3636903,2807847
0,182.155042732977,0.0302573,183.162313623,"C_11 H_21 O_1 N_1","C11H21NO","C_11 H_20 O_1 N_1",5,11,1.909,0.091,11,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651203.71286183,1175845,182.155042732977,0.0549465315619882,4,0,0.05,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,NA,NA,NA,3878952,4177815,3579390,2693910,NA,NA,NA,NA,NA,NA,NA,NA
0,183.102663966863,0.0187877,184.109943857,"C_10 H_16 O_3","C10H16O3","C_10 H_15 O_3",5,10,1.6,0.3,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651429.81765826,1171243.18181818,183.102664015837,0.0431665324412176,11,0,0.18,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,3931857,4705419,4284470,3298700,2953456,NA,7983226,7028413,9056887,4878503,3795506,4579103,NA,NA,NA
0,183.121983711119,0.1245538,184.129283077,"C_9 H_17 O_2 N_1 C13_1","C10H17NO2","C_9 H_16 O_2 N_1 C13_1",15,10,1.7,0.2,9,17,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651429.81765826,1105024,183.121983711119,0.0625546404986908,2,0,0.12,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.09,1492.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.918808985256,NA,NA,NA,14,FALSE,NA,NA,2739346,NA,NA,NA,NA,NA,NA,NA,3040430,NA,NA,NA,NA,NA
0,183.139043821228,0.0487927,184.146329238,"C_11 H_20 O_2","C11H20O2","C_11 H_19 O_2",4,11,1.818,0.182,11,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651429.81765826,1047143.5,183.139044046677,0.00713440855028142,2,0,0.1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3076810,3112581,NA,NA,NA,NA,NA,NA
0,184.097919435479,0.0162394,185.105192861,"C_9 H_15 O_3 N_1","C9H15NO3","C_9 H_14 O_3 N_1",13,9,1.667,0.333,9,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651655.94173777,1125918.18181818,184.097919484077,0.029977939313715,11,0,0.08,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,7794744,5692912,7244198,3386120,NA,2708671,14000630,12697652,14656498,8442392,7123898,8552606,NA,NA,NA
0,184.134301767182,0.0002323,185.141578242,"C_10 H_19 O_2 N_1","C10H19NO2","C_10 H_18 O_2 N_1",12,10,1.9,0.2,10,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651655.94173777,1104498.33333333,184.13430180535,0.0342783224401413,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,9777221,10731005,10043828,4508438,3144303,3252429,15843844,15392833,16729088,12304934,10994632,11411628,3555774,3820899,4073203
0,185.081941735189,0.0520772,186.089208476,"C_9 H_14 O_4","C9H14O4","C_9 H_13 O_4",2,9,1.556,0.444,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651882.085102,1056130.25,185.081941844399,0.0905536171741714,4,0,0.14,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,2975137,2888535,NA,NA,NA,NA,NA,3931565,2918767,NA,NA,NA,NA,NA,NA
0,185.118320095553,0.0143452,186.125593857,"C_10 H_18 O_3","C10H18O3","C_10 H_17 O_3",4,10,1.8,0.3,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651882.085102,1093258.55555556,185.118320149084,0.0918690640388647,9,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,3399524,2651942,NA,NA,NA,6812547,6281659,6094205,3458969,2820434,3723822,3133244,NA,NA
0,185.154702271094,0.0028738,186.161979238,"C_11 H_22 O_2","C11H22O2","C_11 H_21 O_2",21,11,2,0.182,11,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651882.085102,1184042.36363636,185.15470231075,0.0704948666620428,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,3093362,2734900,NA,3144688,NA,4428689,4923849,4797836,NA,4173153,3762748,4217675,2886351,5679207
-2,186.113567393561,0.0051518,187.120842861,"C_9 H_17 O_3 N_1","C9H17NO3","C_9 H_16 O_3 N_1",23,9,1.889,0.333,9,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652108.24775261,1024687.4,186.113567425541,0.0116464443340132,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,86.65,-11.21,NA,635.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1518779843765,NA,49.3726333851604,NA,8,FALSE,NA,228025120,234578128,242443424,279668256,286614880,288187328,361981184,366175040,366962432,205284624,211117792,209609664,55272644,54977580,56058312
0,187.097579443607,0.0138274,188.104858476,"C_9 H_16 O_4","C9H16O4","C_9 H_15 O_4",5,9,1.778,0.444,9,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652334.42969123,1095324.46666667,187.09757947675,0.0337160659080414,15,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,11093141,9548359,9922079,6473638,6874845,5823789,19768982,18654402,20514958,8861334,8906876,9364807,3802703,2804116,2685755
-1,187.116923113345,0.0098286,188.124197696,"C_8 H_17 O_3 N_1 C13_1","C9H17NO3","C_8 H_16 O_3 N_1 C13_1",23,9,1.889,0.333,8,17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652334.42969123,1041561.13333333,187.116923143509,0.0221063948110135,15,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,8.62,-11.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1518779843765,NA,NA,NA,8,FALSE,NA,22856860,24134222,23062054,29091758,28534500,28009780,36644508,36791500,37693588,20637342,20686980,19670352,5217879,4591003,5325635
0,187.13396791606,0.0026097,188.141243857,"C_10 H_20 O_3","C10H20O3","C_10 H_19 O_3",4,10,2,0.3,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652334.42969123,1177682.5,187.133967966841,0.0401912162369713,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,2723413,2700845,NA,NA,NA,7759524,6724817,8075420,3856036,5316748,3082582,NA,NA,NA
0,188.092823083765,0.0421205,189.10010748,"C_8 H_15 O_4 N_1","C8H15NO4","C_8 H_14 O_4 N_1",7,8,1.875,0.5,8,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652560.63091951,1206633.85714286,188.092823143702,0.11723150461531,7,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,2684435,2658243,NA,NA,NA,NA,5519401,4335186,4289057,2869279,NA,2885343,NA,NA,NA
-1,188.117808196638,0.0243966,189.125089242,"C_9 H_17 O_2 N_1 O18_1","C9H17NO3","C_9 H_16 O_2 N_1 O18_1",23,9,1.889,0.333,9,17,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652560.63091951,1218262.5,188.117808196638,0.0548792223043668,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.2,NA,NA,635.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3726333851604,NA,8,FALSE,NA,NA,NA,NA,NA,2754671,NA,3631156,NA,NA,NA,NA,NA,NA,NA,NA
0,189.113222223381,0.0516567,190.120508476,"C_9 H_18 O_4","C9H18O4","C_9 H_17 O_4",3,9,2,0.444,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652786.85143911,1171028,189.113222441016,0.108369034433721,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,NA,NA,NA,NA,NA,NA,2988494,3558384,NA,NA,NA,NA,NA,NA,NA
0,194.118653664743,0.0095016,195.125928242,"C_11 H_17 O_2 N_1","C11H17NO2","C_11 H_16 O_2 N_1",4,11,1.545,0.182,11,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653918.24346423,1054544.16666667,194.118653766895,0.0762544090580344,6,0.12,0.22,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,NA,NA,NA,4760109,3571764,3552286,2785755,2944105,3766518,NA,NA,NA
0,195.139043354594,0.0481885,196.146329238,"C_12 H_20 O_2","C12H20O2","C_12 H_19 O_2",2,12,1.667,0.167,12,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654144.57976621,911711.333333333,195.139043354594,0.159043644772662,3,0.1,0.18,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,FALSE,NA,NA,3354328,NA,NA,NA,NA,NA,NA,NA,NA,2699322,2866878,NA,NA,NA
