"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
0,245.129536684786,0.0574071,246.136827246,"C_14 H_18 O_2 N_2","C14H18N2O2","C_14 H_17 O_2 N_2",6,14,1.286,0.143,14,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567779.2954077,866259.666666667,245.129536684786,0.082406756477261,3,0.3,0.36,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4545366,2870632,3555224
0,248.05403885056,0.3785333,249.061221004,"C_16 H_11 N_1 S_1","C16H11NS","C_16 H_10 N_1 S_1",1,16,0.688,0,16,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569551.95153674,770505.5,248.05403885056,0.0697556829778775,6,0.71,0.71,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,FALSE,NA,NA,NA,NA,NA,NA,2629096,7027749,10089977,9672084,NA,4074219,3147112
0,249.074464788767,0.4767241,250.081622,"C_17 H_14 S_1","C17H14S","C_17 H_13 S_1",1,17,0.824,0,17,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570143.14786002,815598.416666667,249.074464788767,0.0868252208644351,12,0.62,0.62,11,1,0,1,0,0,0,0,0,0,0,0,0,0,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,FALSE,NA,10335363,9812309,11770894,9526716,10345245,10600446,4144673,3831798,3280785,9403152,9598165,8707947
0,250.144897662534,0.1243589,251.152142861,"C_14 H_21 O_3 N_1","C14H21NO3","C_14 H_20 O_3 N_1",1,14,1.5,0.214,14,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570734.50088059,687357.5,250.144897662534,0.150385161193032,2,0.1,0.22,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,FALSE,NA,NA,2630513,NA,NA,2576694,NA,NA,NA,NA,NA,NA,NA
0,253.014257292419,0.0418429,254.021523095,"C_14 H_6 O_5","C14H6O5","C_14 H_5 O_5",2,14,0.429,0.357,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572509.50739953,790791.666666667,253.014257292419,0.036016988113393,3,0.78,0.83,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,3826666,4176142,4615093,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,253.217321052576,0.0717712,254.224579238,"C_16 H_30 O_2","C16H30O2","C_16 H_29 O_2",1,16,1.875,0.125,16,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572509.50739953,805778.666666667,253.217321052576,0.138661088701965,6,0,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,FALSE,NA,3880011,NA,2597913,NA,NA,NA,7878165,6516722,7176075,NA,NA,3080063
0,254.097522613954,0.0001646,255.104799004,"C_19 H_13 N_1","C19H13N","C_19 H_12 N_1",1,19,0.684,0,19,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573101.49399208,680469.5,254.097522613954,0.158620541088837,2,0.72,0.72,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,FALSE,NA,NA,NA,NA,NA,NA,NA,2693055,NA,3019063,NA,NA,NA
0,254.099252619256,0.4715442,255.106649345,"C_7 H_17 O_7 N_3","C7H17N3O7","C_7 H_16 O_7 N_3",1,7,2.429,1,7,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573101.49399208,534977.5,254.099252619256,0.313343005683056,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA,NA,NA,2701247,NA,2592056,NA,NA,NA
0,255.02989499921,0.0064991,256.037173095,"C_14 H_8 O_5","C14H8O5","C_14 H_7 O_5",1,14,0.571,0.357,14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573693.63997643,827373.166666667,255.02989499921,0.104089527611676,6,0.67,0.74,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,FALSE,NA,8806313,9078003,8415120,NA,2600621,3003380,NA,NA,NA,NA,3168213,NA
0,255.196597273465,0.116501,256.203843857,"C_15 H_28 O_3","C15H28O3","C_15 H_27 O_3",2,15,1.867,0.2,15,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573693.63997643,873464,255.196597273465,0.0404541406344378,2,0,0.04,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,FALSE,NA,NA,NA,2736097,NA,NA,NA,3008975,NA,NA,NA,NA,NA
-1,255.232957251252,0.017347,256.240229238,"C_16 H_32 O_2","C16H32O2","C_16 H_31 O_2",13,16,2,0.125,16,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573693.63997643,754052.5,255.232957251252,0.0225760596709655,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14.61,51.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.49830150062,NA,NA,NA,20,FALSE,NA,32530440,32384342,31991794,29223402,31319824,33451098,61073888,54944712,57795420,29402848,27680820,29387612
-1,256.236313359455,0.022228,257.243584073,"C_15 H_32 O_2 C13_1","C16H32O2","C_15 H_31 O_2 C13_1",13,16,2,0.125,15,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574285.94559627,777876.083333333,256.236313359455,0.0663437809258218,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.75,51.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.49830150062,NA,NA,NA,20,FALSE,NA,6885858,5363523,7064025,5532637,4454651,7097939,13216703,10364332,9930046,4896963,3942917,6147397
0,258.171104429013,0.090212,259.17835748,"C_13 H_25 O_4 N_1","C13H25NO4","C_13 H_24 O_4 N_1",1,13,1.923,0.308,13,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575471.03671822,770942.666666667,258.171104429013,0.0380520908404225,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,FALSE,NA,NA,NA,3474810,NA,NA,NA,4955985,NA,3322071,NA,NA,NA
-1,259.145200258907,0.0021372,260.152477246,"C_15 H_20 O_2 N_2","C15H20N2O2","C_15 H_19 O_2 N_2",6,15,1.333,0.133,15,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576063.82270873,769853.083333333,259.145200258907,0.0243022485592163,12,0.27,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,5.34,12.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.904825635397,NA,NA,NA,75,FALSE,NA,12838705,11349188,11571018,10572144,10006135,9409528,7344408,6707993,8612514,25407018,25601854,25506490
-1,260.148552841917,0.0107522,261.155832081,"C_14 H_20 O_2 N_2 C13_1","C15H20N2O2","C_14 H_19 O_2 N_2 C13_1",6,15,1.333,0.133,14,20,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576656.76931151,842464.25,260.148552841917,0.097979140764689,4,0.27,0.33,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.45,12.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.904825635397,NA,NA,NA,75,FALSE,NA,NA,2711204,NA,NA,NA,NA,NA,NA,NA,3375105,4659461,4170902
-2,265.147906952767,0.010926,266.155180476,"C_12 H_26 O_4 S_1","C12H26O4S","C_12 H_25 O_4 S_1",3,12,2.167,0.333,12,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579623.92692263,741633.833333333,265.147906952767,0.0269790653317551,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.23,24.91,NA,NA,223.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.104465513402,NA,NA,172.174550816849,52,FALSE,NA,18100700,20690888,22067750,20659346,20789620,21413686,72154040,69989880,71038304,13646070,14348723,13639073
-1,266.151256534495,0.0087776,267.158535311,"C_11 H_26 O_4 S_1 C13_1","C12H26O4S","C_11 H_25 O_4 S_1 C13_1",3,12,2.167,0.333,11,26,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580217.84886894,770347.125,266.151256534495,0.152499219314853,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.12,24.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.104465513402,NA,NA,NA,52,FALSE,NA,NA,3676563,3439594,3669601,2853694,2799879,9952621,8804287,8640288,NA,NA,NA
0,267.029912233874,0.058089,268.037173095,"C_15 H_8 O_5","C15H8O5","C_15 H_7 O_5",2,15,0.533,0.333,15,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580811.93635627,914674.666666667,267.029912233874,0.0998788687035098,3,0.7,0.76,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,2975005,4549409,3607921,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,267.052472526955,0.4069466,268.059639873,"C_13 H_8 O_3 N_4","C13H8N4O3","C_13 H_7 O_3 N_4",2,13,0.615,0.231,13,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580811.93635627,742565.25,267.052472526955,0.0354451376276789,12,0.83,0.87,12,1,0,1,0,0,0,0,0,0,0,0,0,0,4.85,543.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.301969540949,NA,NA,NA,58,FALSE,NA,12907815,11942699,14531963,15491069,14744789,14975654,10182387,9468242,10803373,11705415,11228394,12124408
-1,267.143713862514,0.0556328,268.150975376,"C_12 H_26 O_4 S34_1","C12H26O4S","C_12 H_25 O_4 S34_1",3,12,2.167,0.333,12,26,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580811.93635627,782646.666666667,267.143713862514,0.0353823045568746,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.51,NA,NA,NA,223.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.174550816849,52,FALSE,NA,NA,NA,NA,NA,NA,NA,3313435,4123003,4233430,NA,NA,NA
-1,268.055831526013,0.420905,269.062994708,"C_12 H_8 O_3 N_4 C13_1","C13H8N4O3","C_12 H_7 O_3 N_4 C13_1",2,13,0.615,0.231,12,8,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581406.19027479,737908,268.055831526013,0.0597465429607058,3,0.83,0.87,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,543.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.301969540949,NA,NA,NA,58,FALSE,NA,NA,NA,NA,NA,3055255,3617903,NA,NA,NA,NA,NA,2711220
0,269.009151077803,0.037794,270.016437714,"C_14 H_6 O_6","C14H6O6","C_14 H_5 O_6",2,14,0.429,0.429,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582000.61151548,845009.333333333,269.009151077803,0.111418922634647,3,0.75,0.82,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,FALSE,NA,3919996,4226710,4538583,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,269.212224743248,0.0270817,270.219493857,"C_16 H_30 O_3","C16H30O3","C_16 H_29 O_3",2,16,1.875,0.188,16,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582000.61151548,780158.833333333,269.212224743248,0.160109978921713,12,0,0.03,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,FALSE,NA,3885267,3763951,4559151,3961801,3301529,3901047,7197322,6143245,9952342,3573750,3471487,3986606
0,269.248625009288,0.0821555,270.255879238,"C_17 H_34 O_2","C17H34O2","C_17 H_33 O_2",13,17,2,0.118,17,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582000.61151548,786629.333333333,269.248625009288,0.0855627678010062,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,3075299,NA,NA,NA,2601129,2592391,3033753,3437853,3591270,NA,NA,NA
0,270.207468315386,0.0069539,271.214742861,"C_15 H_29 O_3 N_1","C15H29NO3","C_15 H_28 O_3 N_1",1,15,1.933,0.2,15,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582595.20100073,770725.2,270.207468315386,0.0877819486292484,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,FALSE,NA,3672703,4645029,3277533,NA,NA,NA,3148842,NA,NA,2769313,NA,NA
0,271.024830481874,0.0705762,272.032087714,"C_14 H_8 O_6","C14H8O6","C_14 H_7 O_6",1,14,0.571,0.429,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583189.95977617,785465.333333333,271.024830481874,0.0181146301463258,3,0.62,0.73,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,FALSE,NA,4240347,3727881,4224058,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,271.22787908168,0.0428159,272.235143857,"C_16 H_32 O_3","C16H32O3","C_16 H_31 O_3",1,16,2,0.188,16,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583189.95977617,770444.909090909,271.22787908168,0.0575937865996406,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,FALSE,NA,NA,4285025,5596305,3284800,3984394,4180466,7210446,7290998,6971308,3849043,4064198,3221521
0,272.054047701291,0.1092172,273.061353956,"C_7 H_16 O_8 N_1 P_1","C7H16NO8P","C_7 H_15 O_8 N_1 P_1",1,7,2.286,1.143,7,16,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2583784.88891902,774450.888888889,272.054047701291,0.0849639041096945,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,TRUE,"C_18 H_11 N_1 S_1",NA,NA,3003885,3924134,NA,3765081,11347742,10363351,10895620,2919598,2923801,2890095
0,273.035638629285,0.1699916,274.042868476,"C_11 H_15 O_4 S_1 P_1","C11H15O4PS","C_11 H_14 O_4 S_1 P_1",1,11,1.364,0.364,11,15,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584379.98950743,713263.6,273.035638629285,0.136641754986429,5,0,0.14,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,FALSE,NA,2973480,NA,NA,2719307,NA,NA,8775849,7598966,9011865,NA,NA,NA
-1,273.160852366652,0.0056608,274.168127246,"C_16 H_22 O_2 N_2","C16H22N2O2","C_16 H_21 O_2 N_2",6,16,1.375,0.125,16,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584379.98950743,727470.416666667,273.160852366652,0.028604250466182,12,0.25,0.31,7,0,0,0,1,0,1,0,0,0,0,0,0,0,6.93,165.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.741199679339,NA,NA,NA,75,FALSE,NA,23576412,22381980,23611324,17058432,16287558,16747828,10373339,8496042,9700044,22513274,22118106,22186814
-1,274.164205309104,0.0012356,275.171482081,"C_15 H_22 O_2 N_2 C13_1","C16H22N2O2","C_15 H_21 O_2 N_2 C13_1",6,16,1.375,0.125,15,22,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584975.26262053,720456,274.164205309104,0.155072907607524,8,0.25,0.31,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.71,165.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.741199679339,NA,NA,NA,75,FALSE,NA,5308668,4454210,3844441,3605545,3630317,NA,NA,NA,NA,4839446,4792429,4920540
0,275.030981541703,0.0806084,276.038235722,"C_12 H_8 O_6 N_2","C12H8N2O6","C_12 H_7 O_6 N_2",1,12,0.667,0.5,12,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585570.70933839,794978.333333333,275.030981541703,0.0705125139768043,3,0.5,0.71,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,FALSE,NA,NA,NA,NA,NA,NA,NA,2991035,NA,3261888,NA,2771397,NA
0,275.168655429129,0.0579486,276.175915857,"C_14 H_28 O_3 S_1","C14H28O3S","C_14 H_27 O_3 S_1",1,14,2,0.214,14,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585570.70933839,832384.333333333,275.168655429129,0.112738063892213,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,FALSE,NA,NA,NA,NA,NA,NA,NA,4377584,3643116,6395383,NA,NA,NA
0,277.144559249118,0.0978063,278.151808476,"C_16 H_22 O_4","C16H22O4","C_16 H_21 O_4",1,16,1.375,0.25,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586762.12791362,724675.166666667,277.144559249118,0.0696043082298939,6,0.17,0.29,6,0,0,0,1,0,1,0,0,0,0,0,0,0,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE,NA,NA,NA,6376966,NA,NA,NA,16731873,5675534,10922239,3656894,3015933,NA
0,277.180924798087,0.0265036,278.188193857,"C_17 H_26 O_3","C17H26O3","C_17 H_25 O_3",1,17,1.529,0.176,17,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586762.12791362,747068.545454545,277.180924798087,0.0786860976306694,11,0.14,0.23,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,FALSE,NA,3990977,2933785,NA,2824452,4464070,2694070,4280047,3908124,3893518,3534029,3654923,3514776
0,279.029919214096,0.0805286,280.037173095,"C_16 H_8 O_5","C16H8O5","C_16 H_7 O_5",1,16,0.5,0.312,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587954.25379897,758176,279.029919214096,0.0508051383767336,3,0.73,0.78,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,FALSE,NA,3848344,5365496,5042402,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,281.022164417599,0.4082375,282.029325714,"C_12 H_11 O_6 P_1","C12H11O6P","C_12 H_10 O_6 P_1",1,12,0.917,0.5,12,11,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589147.09340973,765678.1,281.022164417599,0.0712124004405332,10,0.2,0.5,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,NA,3423126,3721722,3965904,2834151,3265452,NA,6755424,5718008,6647474,3199620,NA,2971477
0,281.152349437611,0.0523604,282.159611095,"C_12 H_27 O_5 P_1","C12H27O5P","C_12 H_26 O_5 P_1",1,12,2.25,0.417,12,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589147.09340973,733434.166666667,281.152349437611,0.107995955749518,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,FALSE,NA,4852680,4809260,5125120,NA,NA,3312067,NA,NA,NA,NA,2847450,3737477
0,281.248611413974,0.0304971,282.255879238,"C_18 H_34 O_2","C18H34O2","C_18 H_33 O_2",1,18,1.889,0.111,18,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589147.09340973,723828.833333333,281.248611413974,0.0906851914233747,12,0,0.06,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,FALSE,NA,5606380,5603921,5280804,4794173,6013955,5806567,7754927,6840398,7778052,4666072,5069565,3790761
0,282.995176704527,0.023954,284.002446333,"C_8 H_12 O_7 S_2","C8H12O7S2","C_8 H_11 O_7 S_2",1,8,1.5,0.875,8,12,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589743.78219891,750180.666666667,282.995176704527,0.0468793317967415,3,6,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,2608799,NA,NA,2590830,NA,NA,NA,NA,2686319,NA
0,283.024800281501,0.0387315,284.032087714,"C_15 H_8 O_6","C15H8O6","C_15 H_7 O_6",2,15,0.533,0.4,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590340.65100565,873283.666666667,283.024800281501,0.0894105436668482,3,0.67,0.75,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,FALSE,NA,2981508,3476713,3700394,NA,NA,NA,NA,NA,NA,NA,NA,NA
