"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
0,143.107755047335,0.0155501,144.115029238,"C_8 H_16 O_2","C8H16O2","C_8 H_15 O_2",4,8,2,0.25,8,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283984.91205804,1402931.42857143,143.107757736634,0.0238401316537434,21,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,Inf,FALSE,NA,7251523,5460552,6508828,7551725,4849290,5005215,8818227,6585535,8367325,10798064,11518356,10142347,9880058,9450818,9464553,9654232,7760580,8328999,23577332,24581894,24737160
0,144.030222952309,0.05582,145.03750748,"C_5 H_7 O_4 N_1","C5H7NO4","C_5 H_6 O_4 N_1",1,5,1.4,0.8,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284617.40967247,1361701.66666667,144.030228349932,0.0294020703124975,6,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,Inf,FALSE,NA,NA,NA,NA,6108960,5975740,7906257,12600937,12913908,13006098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,144.06662559591,0.0631816,145.073892861,"C_6 H_11 O_3 N_1","C6H11NO3","C_6 H_10 O_3 N_1",24,6,1.833,0.5,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284617.40967247,1434816.33333333,144.066626550532,0.108004001084948,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Inf,FALSE,NA,NA,NA,NA,NA,3993278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3561788,3311554
0,145.050626049916,0.0410454,146.057908476,"C_6 H_10 O_4","C6H10O4","C_6 H_9 O_4",20,6,1.667,0.667,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285250.02910635,1417401.38461538,145.050630024659,0.0461875444896288,13,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE,NA,NA,NA,NA,5955424,6127356,6544399,3842732,3708214,3349332,NA,3948038,3798785,3781227,NA,3341659,NA,NA,NA,3663719,4666234,4698629
0,145.065887304057,0.0060449,146.073164619,"C_10 H_10 O_1","C10H10O","C_10 H_9 O_1",2,10,1,0.1,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285250.02910635,1448934.4,145.065890012501,0.0365946983941694,15,0.56,0.58,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Inf,FALSE,NA,27165370,26804928,26698126,5109601,4996861,4898832,NA,NA,3910997,5628005,5927431,5081858,7776876,7005621,6503260,NA,NA,NA,3935080,NA,4397574
0,145.087014959194,0.0168795,146.094293857,"C_7 H_14 O_3","C7H14O3","C_7 H_13 O_3",8,7,2,0.429,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285250.02910635,1425359.64705882,145.087017837126,0.0256198212056339,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,Inf,FALSE,NA,5748412,6808258,5633424,6189922,5453566,4833297,NA,3399992,3854679,5810279,5916168,5039876,5393005,6065590,5819230,NA,NA,NA,10728297,11855740,11458055
0,146.061136581799,0.0041477,147.068413623,"C_9 H_9 O_1 N_1","C9H9NO","C_9 H_8 O_1 N_1",3,9,1,0.111,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285882.77038314,1323348.88888889,146.061138801411,0.017495815433504,9,0.57,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,Inf,FALSE,NA,16052995,15078153,15630803,10554279,10366786,11076692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6781870,7835585,7138898
-2,146.08226026808,0.0418861,147.089542861,"C_6 H_13 O_3 N_1","C6H13NO3","C_6 H_12 O_3 N_1",3,6,2.167,0.5,6,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285882.77038314,1322796.11764706,146.082264133558,0.0260177006577048,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.47,-130.83,NA,93.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9608912709482,NA,100.407216719954,NA,NA,903,112.26,FALSE,NA,NA,NA,NA,597377984,614811456,604324928,657147648,675366272,681264512,92292272,93143632,90538824,89440944,88458744,88933280,130893960,130663280,131745760,3597232,4324291,NA
0,147.045155078063,0.0153459,148.052429238,"C_9 H_8 O_2","C9H8O2","C_9 H_7 O_2",3,9,0.889,0.222,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286515.63352631,1520822,147.04515631177,0.035776952977973,4,0.57,0.62,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,Inf,FALSE,NA,NA,3527513,3438111,NA,4004750,3411104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,147.06628075695,0.0086916,148.073558476,"C_6 H_12 O_4","C6H12O4","C_6 H_11 O_4",1,6,2,0.667,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286515.63352631,1383679.33333333,147.066285881602,0.026731617375142,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Inf,FALSE,NA,NA,NA,NA,6761462,7604112,6438049,7176010,6778320,7853551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,147.081541466864,0.0221421,148.088814619,"C_10 H_12 O_1","C10H12O","C_10 H_11 O_1",3,10,1.2,0.1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286515.63352631,1289281.66666667,147.081543307833,0.00842462422894989,3,0.44,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,13.83,74.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.366242297574,NA,NA,NA,NA,36,74.75,FALSE,NA,46277460,46031708,44065316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,147.08562261031,0.0090889,148.092897696,"C_5 H_13 O_3 N_1 C13_1","C6H13NO3","C_5 H_12 O_3 N_1 C13_1",3,6,2.167,0.5,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286515.63352631,1326694.2,147.0856264547,0.0229539946070623,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,-130.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9608912709482,NA,NA,NA,NA,903,130.83,FALSE,NA,NA,NA,NA,34227192,36333456,33916068,35899212,39405008,39699952,4623613,6597276,5416861,5609216,5989962,6048753,7381197,8268732,8484905,NA,NA,NA
-1,148.084894896482,0.0125694,149.092169454,"C_9 H_12 O_1 C13_1","C10H12O","C_9 H_11 O_1 C13_1",3,10,1.2,0.1,9,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287148.61855933,1185849.66666667,148.084896647034,0.0392787729409378,3,0.44,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.66,74.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.366242297574,NA,NA,NA,NA,36,74.75,FALSE,NA,4914095,5787574,5684856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,148.086506885514,0.0397401,149.093789242,"C_6 H_13 O_2 N_1 O18_1","C6H13NO3","C_6 H_12 O_2 N_1 O18_1",3,6,2.167,0.5,6,13,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287148.61855933,1389908.16666667,148.086511963006,0.067984568813465,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,93.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.407216719954,NA,NA,903,93.68,FALSE,NA,NA,NA,NA,3605582,3899367,4392184,4454310,4881963,3981898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,149.02441745018,0.0001666,150.031693857,"C_8 H_6 O_3","C8H6O3","C_8 H_5 O_3",8,8,0.75,0.375,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287781.72550568,1320556.70588235,149.024419974753,0.0234106483127954,17,0.6,0.69,6,1,0,1,0,0,0,0,0,0,0,0,0,0,6.53,27.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.518996774422,NA,NA,NA,NA,18,27.21,FALSE,NA,94798856,92242960,90227408,11494567,12941375,12592462,4097027,3827334,NA,4060589,4693833,4673617,5430188,5937911,5104799,NA,NA,NA,4604077,4139201,4173669
0,149.060797710499,0.0339579,150.068079238,"C_9 H_10 O_2","C9H10O2","C_9 H_9 O_2",8,9,1.111,0.222,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287781.72550568,1367580.57142857,149.060800381317,0.0509857681115876,21,0.43,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Inf,FALSE,NA,12270606,10363925,12514003,6982827,7129155,8138066,3660295,4182665,3903145,5464497,6045517,5986389,4368303,4328186,3771554,6242674,5897315,5857495,6927536,5950661,4043625
-1,150.027776696916,0.0293707,151.035048692,"C_7 H_6 O_3 C13_1","C8H6O3","C_7 H_5 O_3 C13_1",8,8,0.75,0.375,7,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288414.95438883,1320739.33333333,150.027778419072,0.0128044774007939,3,0.6,0.69,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.58,27.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.518996774422,NA,NA,NA,NA,18,27.21,FALSE,NA,7636085,9968765,7869237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,151.040071932808,0.0296421,152.047343857,"C_8 H_8 O_3","C8H8O3","C_8 H_7 O_3",7,8,1,0.375,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289048.30523228,1275203.55555556,151.040074708274,0.0134873047457152,18,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,8.04,-24.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2326029101657,NA,NA,NA,NA,12,24.16,FALSE,NA,102057192,105202928,95994792,17126784,17258772,18716194,8358118,8472420,8974212,9920135,9698335,9450799,10087552,9789388,11134325,NA,NA,NA,11076996,11260313,11401294
0,151.076456533244,0.0245062,152.083729238,"C_9 H_12 O_2","C9H12O2","C_9 H_11 O_2",3,9,1.333,0.222,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289048.30523228,1345886.38888889,151.076459312271,0.056068896003333,18,0.29,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Inf,FALSE,NA,4762861,4632822,4046760,3394948,3817753,3977766,NA,4053865,3415433,5027467,5699619,4616500,3818628,5412816,6479225,NA,3302701,NA,6282633,7070110,6488147
0,151.112845145546,0.0457402,152.120114619,"C_10 H_16 O_1","C10H16O","C_10 H_15 O_1",4,10,1.6,0.1,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289048.30523228,1417280.36363636,151.112847014496,0.0520815582486096,11,0.22,0.26,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Inf,FALSE,NA,7060722,4651259,5047213,4564360,5117214,NA,NA,NA,NA,3714703,NA,NA,NA,3657684,NA,3462717,NA,NA,5807501,5926306,5935192
-1,152.04342308406,0.0053838,153.050698692,"C_7 H_8 O_3 C13_1","C8H8O3","C_7 H_7 O_3 C13_1",7,8,1,0.375,7,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289681.7780595,1298524,152.043424875771,0.00411680710844094,3,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.68,-24.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2326029101657,NA,NA,NA,NA,12,24.16,FALSE,NA,9315686,9348463,7803932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,153.032221348765,0.0084654,154.039496476,"C_4 H_11 O_4 P_1","C4H11O4P","C_4 H_10 O_4 P_1",1,4,2.75,1,4,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290315.37289401,1290841.33333333,153.032223065975,0.00603200545688429,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,Inf,FALSE,NA,8254954,8361461,8201370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,153.055719682944,0.0146563,154.062993857,"C_8 H_10 O_3","C8H10O3","C_8 H_9 O_3",6,8,1.25,0.375,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290315.37289401,1240818.375,153.055721672126,0.0633930455732623,8,0.2,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Inf,FALSE,NA,4390382,5790200,5927069,3760764,NA,NA,NA,NA,NA,NA,NA,4061747,NA,4349126,NA,NA,NA,NA,4314753,3313815,NA
0,153.092096396787,0.0415965,154.099379238,"C_9 H_14 O_2","C9H14O2","C_9 H_13 O_2",8,9,1.556,0.222,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290315.37289401,1318086.38888889,153.092099237017,0.0325419927875931,18,0.14,0.25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Inf,FALSE,NA,13780466,12232189,11494562,7495297,6971924,6950686,4528629,5785710,5061775,11175818,10153246,10382904,12838269,11659466,12449396,NA,NA,NA,10733189,10418843,9574757
0,153.12849062176,0.0157913,154.135764619,"C_10 H_18 O_1","C10H18O","C_10 H_17 O_1",6,10,1.8,0.1,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290315.37289401,1289136,153.128493147289,0.0255994681957048,21,0.11,0.16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Inf,FALSE,NA,9528823,9379330,9264295,7573126,9763353,9156386,6036986,7067763,6293652,9475983,11087138,9004605,8766850,10029263,9705081,10988327,9633310,8829603,24610442,23743136,23832938
0,154.087350577931,0.0079435,155.094628242,"C_8 H_13 O_2 N_1","C8H13NO2","C_8 H_12 O_2 N_1",8,8,1.625,0.25,8,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290949.08975929,1264974.2,154.087353490533,0.0654278810789508,5,0,0.17,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380247,4256168,NA,NA,NA,NA,NA,NA,NA,5536529,6179623,5318139
0,154.123738716954,0.0098368,155.131013623,"C_9 H_17 O_1 N_1","C9H17NO","C_9 H_16 O_1 N_1",3,9,1.889,0.111,9,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290949.08975929,1314152.89473684,154.123740914946,0.0372438850377736,19,0,0.07,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,Inf,FALSE,NA,13092487,11773587,12207408,9463570,8858275,9519019,3507852,NA,NA,7180316,6630829,5379789,5758476,4182361,4914947,4900775,4380320,4289323,9123606,10857260,11080193
0,154.990291255396,0.4113526,155.997631857,"C_6 H_5 O_3 P_1","C6H5O3P","C_6 H_4 O_3 P_1",1,6,0.833,0.5,6,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291582.92867884,1469346.66666667,154.990292853545,0.0162191144767526,3,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,Inf,FALSE,NA,11208461,11683609,12137904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,155.071369104196,0.0107574,156.078643857,"C_8 H_12 O_3","C8H12O3","C_8 H_11 O_3",11,8,1.5,0.375,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291582.92867884,1336267.75,155.071371527192,0.0390309203013703,16,0,0.23,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Inf,FALSE,NA,4650778,4804390,5842364,3697568,4590384,3962933,NA,3825045,NA,3331243,3543609,4562783,5035671,4146662,5277584,NA,NA,NA,6217635,9112506,6255258
0,155.107752930223,0.0007943,156.115029238,"C_9 H_16 O_2","C9H16O2","C_9 H_15 O_2",7,9,1.778,0.222,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291582.92867884,1282587.15,155.107755588674,0.036478295356522,20,0,0.12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,Inf,FALSE,NA,5959456,5584684,4999618,6427558,5800758,5150779,6748967,6527386,7449020,7215281,6176319,6518629,8070813,8565227,9359253,4344879,NA,3787706,23922600,22031296,21588640
0,155.993888355962,0.2719024,157.001122099,"C_5 H_3 O_5 N_1","C5H3NO5","C_5 H_2 O_5 N_1",1,5,0.6,1,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292216.88967618,1235638.66666667,155.993889930219,0.01536998695441,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898,Inf,FALSE,NA,19437488,19961790,18323020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,156.102997892234,0.0249379,157.110278242,"C_8 H_15 O_2 N_1","C8H15NO2","C_8 H_14 O_2 N_1",9,8,1.875,0.25,8,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292216.88967618,1258612.61904762,156.103000277923,0.0255975717305936,21,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,5.34,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.078764824201,NA,NA,NA,NA,901,30.5,FALSE,NA,7018435,6963153,7679583,12490821,13278163,13252822,11389902,11639358,9435745,18512208,20330204,17127432,15513401,16251528,14764083,12483777,12560318,12266580,45910088,45157472,45419340
0,156.139375252303,0.0759736,157.146663623,"C_9 H_19 O_1 N_1","C9H19NO","C_9 H_18 O_1 N_1",3,9,2.111,0.111,9,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292216.88967618,1237090.5,156.139376397441,0.0221261743172231,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515591,NA,NA,NA,NA,3543378
0,157.050636698549,0.0294449,158.057908476,"C_7 H_10 O_4","C7H10O4","C_7 H_9 O_4",17,7,1.429,0.571,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292850.97277481,1341756.33333333,157.0506381725,0.0304636244660854,3,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Inf,FALSE,NA,4104297,4423800,4727549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,157.087020175955,0.017401,158.094293857,"C_8 H_14 O_3","C8H14O3","C_8 H_13 O_3",12,8,1.75,0.375,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292850.97277481,1242220.57142857,157.087022594489,0.0225826402658151,21,0,0.08,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Inf,FALSE,NA,9465967,8388734,10196739,8153325,8213625,6549882,9376893,10926826,9822989,9568761,9860993,8515764,11831261,12983085,11753688,4769115,5257306,4924662,32139502,29740294,31239168
