"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
0,323.005848204634,0.126248,324.01308373,"C_14 H_4 O_6 N_4","C14H4N4O6","C_14 H_3 O_6 N_4",1,14,0.286,0.429,14,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622819.37740579,719506.333333333,323.005848204634,0.154178950852711,3,1.25,1.14,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2687413,NA,NA,3773028,4517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,323.019726447773,0.001685,324.027002333,"C_17 H_8 O_7","C17H8O7","C_17 H_7 O_7",1,17,0.471,0.412,17,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622819.37740579,670896,323.019726447773,0.0658046609435118,7,0.7,0.78,14,1,0,1,0,0,0,0,0,0,0,0,0,0,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,FALSE,NA,3340725,NA,NA,NA,NA,NA,3590116,2680530,3768184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7979312,7529015,8109364
-1,323.053707335432,0.2997831,324.060886619,"C_22 H_12 O_1 S_1","C22H12OS","C_22 H_11 O_1 S_1",2,22,0.545,0.045,22,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622819.37740579,639466.25,323.053707335432,0.0649070542360358,24,0.75,0.76,17,1,0,1,0,0,0,0,0,0,0,0,0,0,3.17,231.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.626188860633,NA,NA,NA,254,FALSE,NA,NA,NA,NA,NA,NA,NA,7823338,7708376,8232828,6238653,4758859,5219598,7430763,8813952,9511837,12369195,10992812,11567364,10713575,9656921,10895911,6060525,6945249,6416799,6478000,6021359,7690272,9683254,9634365,8625465
-1,324.057018285233,0.1638537,325.064241454,"C_21 H_12 O_1 S_1 C13_1","C22H12OS","C_21 H_11 O_1 S_1 C13_1",2,22,0.545,0.045,21,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623351.97291707,575980,324.057018285233,0.0837236127690264,3,0.75,0.76,17,1,0,1,0,0,0,0,0,0,0,0,0,0,1.11,231.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.626188860633,NA,NA,NA,254,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2907193,3144146,NA,NA,NA,NA,NA,NA,2679395,NA,NA,NA,NA,NA,NA,NA
0,325.082977247205,0.0534331,326.090271103,"C_17 H_14 O_5 N_2","C17H14N2O5","C_17 H_13 O_5 N_2",1,17,0.824,0.294,17,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623884.59370355,649755.666666667,325.082977247205,0.124061056492612,3,0.5,0.6,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721908,2992934,NA,2686603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,325.119391231377,0.0342781,326.126656484,"C_18 H_18 O_4 N_2","C18H18N2O4","C_18 H_17 O_4 N_2",6,18,1,0.222,18,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623884.59370355,642502.8,325.119391231377,0.0943735029233719,20,0.42,0.5,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,FALSE,NA,NA,NA,NA,NA,NA,NA,4772178,3479617,3580024,3459884,3514000,2995858,5182362,6012591,5416153,3065471,3950091,NA,4295510,4385659,6116216,NA,3101417,3138244,3217878,2884233,NA,NA,4223907,2934348
0,325.178553472679,0.0128454,326.185825714,"C_14 H_31 O_6 P_1","C14H31O6P","C_14 H_30 O_6 P_1",1,14,2.214,0.429,14,31,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623884.59370355,625164.833333333,325.178553472679,0.0906432416531182,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,FALSE,NA,6044502,5775217,4919051,3461975,3434972,3548214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,325.184290247749,0.00252,326.191565857,"C_18 H_30 O_3 S_1","C18H30O3S","C_18 H_29 O_3 S_1",9,18,1.667,0.167,18,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623884.59370355,607719.2,325.184290247749,0.0267658112222784,30,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,7.75,-55.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.087576533661,NA,NA,NA,159,FALSE,NA,13253463,14770034,13909771,11068248,12255708,10347575,34062684,34750540,39272576,35570488,35864216,35010204,47956900,51887800,44352740,18464394,16694806,18547340,13024097,11565955,12059522,10738520,9706225,9788109,10508767,11272854,10123658,8364701,7386030,7683668
-1,326.187635238745,0.0275738,327.194920692,"C_17 H_30 O_3 S_1 C13_1","C18H30O3S","C_17 H_29 O_3 S_1 C13_1",9,18,1.667,0.167,17,30,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624417.24105034,653766.785714286,326.187635238745,0.12867596278755,14,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.28,-55.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.087576533661,NA,NA,NA,159,FALSE,NA,NA,3313687,3411875,NA,NA,NA,5972487,7127286,6902004,7058404,6913842,5601109,9495600,9084741,8258934,2953001,3628731,4141887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,326.270069467217,0.0092826,327.277342861,"C_19 H_37 O_3 N_1","C19H37NO3","C_19 H_36 O_3 N_1",1,19,1.947,0.158,19,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624417.24105034,676782.5,326.270069467217,0.186384813776289,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,FALSE,NA,4873251,4718628,4452271,2741247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,327.014651425282,0.0332447,328.021916952,"C_16 H_8 O_8","C16H8O8","C_16 H_7 O_8",2,16,0.5,0.5,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624949.9162436,697182.25,327.014651425282,0.174434434097524,4,0.62,0.75,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3027281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3441604,4633823,3243834
0,327.16355094874,0.0094341,328.170830476,"C_17 H_28 O_4 S_1","C17H28O4S","C_17 H_27 O_4 S_1",2,17,1.647,0.235,17,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624949.9162436,630496.4,327.16355094874,0.141670266186993,5,0,0.07,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,FALSE,NA,NA,NA,NA,NA,NA,NA,2749096,2693527,NA,NA,NA,NA,4117685,5197771,6157825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,329.045563704735,0.0516311,330.052823095,"C_20 H_10 O_5","C20H10O5","C_20 H_9 O_5",1,20,0.5,0.25,20,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626015.35531955,651114.166666667,329.045563704735,0.0631476387328701,6,0.73,0.77,16,1,0,1,0,0,0,0,0,0,0,0,0,0,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,FALSE,NA,NA,2767320,NA,NA,NA,NA,3953622,NA,4411947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7857406,7005731,6275116
-1,330.132298212651,0.0885186,331.139603956,"C_11 H_26 O_8 N_1 P_1","C11H26NO8P","C_11 H_25 O_8 N_1 P_1",2,11,2.364,0.727,11,26,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2626548.12177987,623631.65,330.132298212651,0.139561866539111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.18,978.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.714191952506,NA,NA,NA,65,TRUE,"C_22 H_21 N_1 S_1",5160666,4145788,4542933,NA,NA,NA,NA,NA,NA,NA,3103079,NA,NA,2793808,NA,13140346,11460901,12895710,5910169,5090813,6841961,12164712,12778797,12377419,9149537,7669297,7503000,10290592,9643723,10592424
0,331.06122418296,0.0828745,332.068473095,"C_20 H_12 O_5","C20H12O5","C_20 H_11 O_5",3,20,0.6,0.25,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627080.92122486,679373.333333333,331.06122418296,0.0808256499286577,3,0.67,0.71,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4269608,3729240,3801359
-1,331.135589098296,0.2807858,332.142958791,"C_10 H_26 O_8 N_1 P_1 C13_1","C11H26NO8P","C_10 H_25 O_8 N_1 P_1 C13_1",2,11,2.364,0.727,10,26,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627080.92122486,651954.2,331.135589098296,0.225560221614812,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.08,978.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.714191952506,NA,NA,NA,65,TRUE,"C_21 H_21 N_1 S_1 C13_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996745,2996666,2711168,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659891,NA,2840855
0,333.040477612147,0.0488852,334.047737714,"C_19 H_10 O_6","C19H10O6","C_19 H_9 O_6",2,19,0.526,0.316,19,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628146.62387708,636190.666666667,333.040477612147,0.147934808163734,3,0.69,0.75,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3551040,3889274,2949601
-1,333.072818357962,0.0166158,334.080100341,"C_15 H_14 O_7 N_2","C15H14N2O7","C_15 H_13 O_7 N_2",4,15,0.933,0.467,15,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628146.62387708,619990.409090909,333.072818357962,0.0913939837171354,22,0.17,0.47,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2.72,322.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.652289369083,NA,NA,NA,134,FALSE,NA,NA,NA,NA,NA,NA,NA,4302389,3441962,2632626,6645803,6120172,6024176,18859928,19743412,18942210,4682516,5235411,6309808,7921760,7651152,9070588,2754581,3497564,2916000,NA,NA,3059269,6215492,5572735,5734885
0,333.181979250019,0.0023998,334.189256484,"C_18 H_26 O_4 N_2","C18H26N2O4","C_18 H_25 O_4 N_2",1,18,1.444,0.222,18,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628146.62387708,536021.2,333.181979250019,0.171941235612981,5,0.08,0.21,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406094,NA,NA,NA,NA,3118940,3385355,NA,2639463,2728620,NA,NA,NA,NA,NA,NA
-1,334.076145458994,0.0993335,335.083455176,"C_14 H_14 O_7 N_2 C13_1","C15H14N2O7","C_14 H_13 O_7 N_2 C13_1",4,15,0.933,0.467,14,14,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628679.52946525,570391,334.076145458994,0.238418777403524,4,0.17,0.47,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,322.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.652289369083,NA,NA,NA,134,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2787178,NA,4192266,3511081,3629432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,335.01974315432,0.0513441,336.027002333,"C_18 H_8 O_7","C18H8O7","C_18 H_7 O_7",2,18,0.444,0.389,18,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629212.47281705,601844.666666667,335.01974315432,0.0847297732147563,3,0.73,0.79,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3688523,5253521,4477608
0,336.085331717504,0.1358885,337.092653956,"C_12 H_20 O_8 N_1 P_1","C12H20NO8P","C_12 H_19 O_8 N_1 P_1",1,12,1.667,0.667,12,20,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629745.4551254,649811.333333333,336.085331717504,0.114952609634709,21,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,TRUE,"C_23 H_15 N_1 S_1",NA,NA,NA,NA,NA,NA,4351961,3761876,3658933,2798043,NA,2678218,NA,3867657,3770970,4973725,4805745,5683570,5784089,4944017,5847423,3596722,NA,3166176,3043071,2767391,2818018,5433559,3263010,5468942
0,337.205427122861,0.0250109,338.212695095,"C_16 H_34 O_5 S_1","C16H34O5S","C_16 H_33 O_5 S_1",1,16,2.125,0.312,16,34,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630278.47758418,594164.9,337.205427122861,0.230009567962883,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,FALSE,NA,2681698,NA,NA,NA,NA,NA,3629167,3610476,4949262,2656886,NA,3202677,5618009,4121729,3414739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2849126,NA,NA
0,339.014655048279,0.0427267,340.021916952,"C_17 H_8 O_8","C17H8O8","C_17 H_7 O_8",1,17,0.471,0.471,17,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631344.64773349,598405.333333333,339.014655048279,0.0474716365850716,3,0.67,0.77,14,1,0,1,0,0,0,0,0,0,0,0,0,0,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6175301,5503904,4555800
-1,339.135033497394,0.0101281,340.142306484,"C_19 H_20 O_4 N_2","C19H20N2O4","C_19 H_19 O_4 N_2",6,19,1.053,0.211,19,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631344.64773349,588896.25,339.135033497394,0.042288515402955,24,0.38,0.47,11,0,0,0,1,0,1,0,0,0,0,0,0,0,4.44,222.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.177129802559,NA,NA,NA,191,FALSE,NA,NA,NA,NA,NA,NA,NA,12372328,11880553,11281823,8694647,8103356,8380308,13142554,12633416,13110170,13043217,12649979,13126430,15598528,16007613,14666474,9675577,9740415,9969929,10313775,9669626,8847724,12454484,12872623,12297250
0,339.181328372426,0.0502368,340.188587714,"C_18 H_28 O_6","C18H28O6","C_18 H_27 O_6",1,18,1.556,0.333,18,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631344.64773349,607891,339.181328372426,0.0537532965456548,3,0,0.13,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4516382,2655564,3783583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,339.199942961865,0.0103937,340.207215857,"C_19 H_32 O_3 S_1","C19H32O3S","C_19 H_31 O_3 S_1",9,19,1.684,0.158,19,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631344.64773349,602277.266666667,339.199942961865,0.046317324435252,30,0,0.09,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.87,88.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.994840458084,NA,NA,NA,159,FALSE,NA,8332432,9291588,8840754,6589079,4962804,5454492,13961584,16238706,21382564,13912959,14927299,13434781,20449824,19318094,17255328,8652313,7906820,9186087,7259081,6111683,5810930,5518145,7364740,5615887,11583542,11062276,10387829,5364316,4352952,4764712
0,339.228974244979,0.1298892,340.236206484,"C_18 H_32 O_4 N_2","C18H32N2O4","C_18 H_31 O_4 N_2",1,18,1.778,0.222,18,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631344.64773349,586943.333333333,339.228974244979,0.187426564213929,6,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659869,2930183,NA,NA,NA,NA,3277637,2740358,2756882,NA,NA,3178872,NA,NA,NA
-1,340.13839875823,0.04066,341.145661319,"C_18 H_20 O_4 N_2 C13_1","C19H20N2O4","C_18 H_19 O_4 N_2 C13_1",6,19,1.053,0.211,18,20,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631877.79782616,618404.583333333,340.13839875823,0.157040307371105,12,0.38,0.47,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,222.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.177129802559,NA,NA,NA,191,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3562106,3141035,NA,2737799,2969208,NA,3720262,4047387,4189021,3851188,NA,NA,NA,NA,2914793,2978507,2681901,3165304
-1,340.203279278276,0.0439084,341.210570692,"C_18 H_32 O_3 S_1 C13_1","C19H32O3S","C_18 H_31 O_3 S_1 C13_1",9,19,1.684,0.158,18,32,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631877.79782616,612927.375,340.203279278276,0.124190659844875,8,0,0.09,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.49,88.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.994840458084,NA,NA,NA,159,FALSE,NA,NA,NA,NA,NA,NA,NA,4727278,4671730,3827180,4205569,NA,3467311,2673280,4339122,3527684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,341.108937583666,0.0093711,342.116210809,"C_12 H_22 O_11","C12H22O11","C_12 H_21 O_11",1,12,1.833,0.917,12,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632410.99291143,608861.047619048,341.108937583666,0.109236451789606,21,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,FALSE,NA,NA,NA,NA,NA,NA,NA,3549788,4245860,3413546,5250164,2813586,2850992,3384020,3782154,4443227,3006197,3892975,3206182,5293253,4924019,5262281,2843689,2896156,NA,NA,4480288,3453535,3072829,4066468,NA
