"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_2.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsNelha43_02_1-1-43_1_3816.csv","Sample2_masslistsNelha44_03_1-1-44_1_3800.csv","Sample3_masslistsNelha46_01_1-1-46_1_3740.csv","Sample4_masslistsNelha50_01_1-1-50_1_3668.csv","Sample5_masslistsNelha51_02_1-1-51_1_3656.csv"
0,165.092094676982,0.0489406,166.099379238,"C_10 H_14 O_2","C10H14O2","C_10 H_13 O_2",7,10,1.4,0.2,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134269.8317448,1209099.6,165.092094944107,0.0558066960770794,5,0.25,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,3496394,2723622,5087606,3196619,3296617
0,166.050960243021,0.037029,167.058242861,"C_8 H_9 O_3 N_1","C8H9NO3","C_8 H_8 O_3 N_1",7,8,1.125,0.375,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134713.06410563,1605521.33333333,166.050959609427,0.0276274664034501,3,0.25,0.45,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,2472965,3496543,NA,2599510
0,167.034975498445,0.0389545,168.042258476,"C_8 H_8 O_4","C8H8O4","C_8 H_7 O_4",15,8,1,0.5,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135156.3885143,1270796.8,167.034975660577,0.0169495124659597,5,0.25,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,4670371,5313778,5778263,3341465,3293008
0,167.071372172571,0.0282427,168.078643857,"C_9 H_12 O_3","C9H12O3","C_9 H_11 O_3",7,9,1.333,0.333,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135156.3885143,1215429.4,167.071372299803,0.0201506603145879,5,0.17,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,6345644,6845690,6658912,5065890,4946778
0,168.03025460268,0.1393418,169.03750748,"C_7 H_7 O_4 N_1","C7H7NO4","C_7 H_6 O_4 N_1",8,7,1,0.571,7,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135599.80498993,1174163,168.030254746676,0.105702324536584,3,0,0.5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,2157729,2600425,NA,3391889,NA
0,168.066614820876,0.0095165,169.073892861,"C_8 H_11 O_3 N_1","C8H11NO3","C_8 H_10 O_3 N_1",2,8,1.375,0.375,8,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135599.80498993,1320180,168.066614810325,0.0877585922397667,5,0,0.27,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,2668714,2715122,2226275,3292570,4123744
0,169.014246912438,0.0014645,170.021523095,"C_7 H_6 O_5","C7H6O5","C_7 H_5 O_5",17,7,0.857,0.714,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136043.31355163,1428671,169.014247490635,0.0291316923051906,3,0,0.56,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,2293477,2330978,3558030,NA
0,169.05063543868,0.0199579,170.057908476,"C_8 H_10 O_4","C8H10O4","C_8 H_9 O_4",9,8,1.25,0.5,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136043.31355163,1263115,169.05063500654,0.0335760585851314,4,0,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,5356974,4277999,NA,4830872,4820331
0,171.029887612554,0.0526107,172.037173095,"C_7 H_8 O_5","C7H8O5","C_7 H_7 O_5",11,7,1.143,0.714,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136930.60700975,1330608.33333333,171.02988805023,0.0923701738595055,3,0,0.33,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,2875343,2934017,2748311,NA,NA
0,171.066286576474,0.0263376,172.073558476,"C_8 H_12 O_4","C8H12O4","C_8 H_11 O_4",3,8,1.5,0.5,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136930.60700975,1396831.25,171.066286509138,0.0888661701689288,4,0,0.17,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,NA,NA,2334987,3485601,3092663,2994087
0,173.045546878158,0.0012353,174.052823095,"C_7 H_10 O_5","C7H10O5","C_7 H_9 O_5",2,7,1.429,0.714,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137818.26904172,1252363.33333333,173.045545894506,0.0384903769395581,3,0,0.11,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,2839355,2152939,NA,3245560
0,173.060811619179,0.0506296,174.068079238,"C_11 H_10 O_2","C11H10O2","C_11 H_9 O_2",7,11,0.909,0.182,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137818.26904172,1203184,173.060811918828,0.0909310781127172,3,0.56,0.6,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,2379806,NA,NA,2903790,2400765
0,173.097180414694,0.0446456,174.104464619,"C_12 H_14 O_1","C12H14O","C_12 H_13 O_1",3,12,1.167,0.083,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137818.26904172,1458842.75,173.097180223247,0.0370722098151157,4,0.45,0.48,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,FALSE,NA,3407401,2688842,2158075,NA,2179592
0,175.040067023242,0.0022835,176.047343857,"C_10 H_8 O_3","C10H8O3","C_10 H_7 O_3",13,10,0.8,0.3,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138706.29980062,1199375.25,175.040066923869,0.0710121891723271,4,0.57,0.65,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,NA,3988604,2918797,3333208,NA,2919533
0,175.076449831804,0.0168954,176.083729238,"C_11 H_12 O_2","C11H12O2","C_11 H_11 O_2",8,11,1.091,0.182,11,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138706.29980062,1188056.4,175.076450081153,0.0626786307861012,5,0.44,0.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,2.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,FALSE,NA,6233223,5926297,6917220,4709705,4279416
0,175.112838274311,0.000494,176.120114619,"C_12 H_16 O_1","C12H16O","C_12 H_15 O_1",5,12,1.333,0.083,12,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138706.29980062,1274333.8,175.112838468686,0.0456327676535457,5,0.36,0.39,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,FALSE,NA,3021970,3526052,5211247,3086676,3958916
0,176.071707486221,0.0320535,177.078978242,"C_10 H_11 O_2 N_1","C10H11NO2","C_10 H_10 O_2 N_1",4,10,1.1,0.2,10,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139150.45350054,1219635.6,176.07170755403,0.0365970719071478,5,0.43,0.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,FALSE,NA,2622403,2692812,3006885,3432061,4792765
0,176.108089400577,0.0124721,177.115363623,"C_11 H_15 O_1 N_1","C11H15NO","C_11 H_14 O_1 N_1",1,11,1.364,0.091,11,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139150.45350054,993752.5,176.108090979606,0.00188309103025428,2,0.33,0.37,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,FALSE,NA,2928590,NA,NA,2230408,NA
0,177.055717009992,0.0023306,178.062993857,"C_10 H_10 O_3","C10H10O3","C_10 H_9 O_3",14,10,1,0.3,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594.69943963,1153603.4,177.055717225426,0.0478761984613966,5,0.43,0.53,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,4790018,4943874,6401769,4180917,4838150
0,177.092094380132,0.0473107,178.099379238,"C_11 H_14 O_2","C11H14O2","C_11 H_13 O_2",7,11,1.273,0.182,11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139594.69943963,1157344.2,177.092094595211,0.0276806601019505,5,0.33,0.4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,6663950,6592526,8103669,5736384,6338322
0,178.050959707352,0.0375409,179.058242861,"C_9 H_9 O_3 N_1","C9H9NO3","C_9 H_8 O_3 N_1",7,9,1,0.333,9,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140039.03763705,1170479.25,178.050960496518,0.0650775605072693,4,0.4,0.54,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,FALSE,NA,3707979,2659651,2246712,2335479,NA
0,178.087356523214,0.0263157,179.094628242,"C_10 H_13 O_2 N_1","C10H13NO2","C_10 H_12 O_2 N_1",2,10,1.3,0.2,10,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140039.03763705,1089226,178.087356617576,0.0505730385374457,2,0.29,0.38,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,3210575,3613765,NA,NA
0,179.034973132226,0.0494995,180.042258476,"C_9 H_8 O_4","C9H8O4","C_9 H_7 O_4",19,9,0.889,0.444,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140483.46811197,1203493.4,179.034973228775,0.133341257216511,5,0.4,0.57,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,2514328,3475079,3426698,2491964,3350959
0,179.07137161294,0.0232565,180.078643857,"C_10 H_12 O_3","C10H12O3","C_10 H_11 O_3",11,10,1.2,0.3,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140483.46811197,1128191.8,179.071371860276,0.0170885234999946,5,0.29,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,7842212,6867603,8518039,8452680,7993788
0,179.107739818812,0.0721095,180.115029238,"C_11 H_16 O_2","C11H16O2","C_11 H_15 O_2",7,11,1.455,0.182,11,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140483.46811197,1138584.6,179.107740053298,0.0500354538210722,5,0.22,0.3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,3205552,3736223,3847588,5190228,3573192
0,180.066614230545,0.0121442,181.073892861,"C_9 H_11 O_3 N_1","C9H11NO3","C_9 H_10 O_3 N_1",7,9,1.222,0.333,9,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140927.99088355,1172002.6,180.066614397087,0.0493421680103448,5,0.2,0.38,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,3372795,3458017,2870004,3857303,3349277
0,181.014243518208,0.0172782,182.021523095,"C_8 H_6 O_5","C8H6O5","C_8 H_5 O_5",19,8,0.75,0.625,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141372.60597094,1316052,181.014242223467,0.0116593021208703,2,0.33,0.64,6,1,1,0,0,0,0,0,0,0,0,0,0,0,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,2313288,10190118,NA,NA,NA
0,181.05063636568,0.0237342,182.057908476,"C_9 H_10 O_4","C9H10O4","C_9 H_9 O_4",15,9,1.111,0.444,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141372.60597094,1185119.2,181.050636585452,0.034126877092416,5,0.2,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,6259797,6903090,6497364,5883113,5090433
0,181.077148962436,0.1504028,182.084398008,"C_12 H_10 N_2","C12H10N2","C_12 H_9 N_2",1,12,0.833,0,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141372.60597094,1114335.5,181.077146455331,0.238581458002169,2,0.7,0.7,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,FALSE,NA,NA,2413372,NA,NA,2161803
0,181.087027268781,0.0540544,182.094293857,"C_10 H_14 O_3","C10H14O3","C_10 H_13 O_3",7,10,1.4,0.3,10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141372.60597094,1107875.4,181.087027462918,0.0638757287067799,5,0.14,0.29,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,3998818,5350719,5819489,5328118,5099662
0,182.045872834636,0.0448722,183.05315748,"C_8 H_9 O_4 N_1","C8H9NO4","C_8 H_8 O_4 N_1",8,8,1.125,0.5,8,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141817.31339333,1199970.6,182.045873183934,0.0722349204979433,5,0,0.4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,3397049,2373261,3367358,3740229,2977263
0,183.029894302724,0.0128289,184.037173095,"C_8 H_8 O_5","C8H8O5","C_8 H_7 O_5",17,8,1,0.625,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142262.1131699,1104789.6,183.02989442149,0.0583879104859207,5,0,0.45,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,4495136,5607403,4607786,3217316,4255584
0,183.066272202803,0.0534678,184.073558476,"C_9 H_12 O_4","C9H12O4","C_9 H_11 O_4",9,9,1.333,0.444,9,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142262.1131699,1151931.6,183.066272475605,0.0302929089262561,5,0,0.29,4,0,0,0,1,0,1,0,0,0,0,0,0,0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,7061293,6066168,7888696,7032753,7348078
0,184.061522172248,0.0479605,185.06880748,"C_8 H_11 O_4 N_1","C8H11NO4","C_8 H_10 O_4 N_1",2,8,1.375,0.5,8,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142707.00531981,1040236,184.06152173579,0.0279005923349397,2,0,0.2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,NA,2354528,NA,2448665,NA
0,185.045548576287,0.010282,186.052823095,"C_8 H_10 O_5","C8H10O5","C_8 H_9 O_5",11,8,1.25,0.625,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143151.98986226,1109427.5,185.0455484952,0.0695885027298928,4,0,0.27,4,0,0,0,1,1,0,0,0,0,0,0,0,0,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,NA,4278985,5036584,3889796,4389479
0,185.081945845824,0.0741633,186.089208476,"C_9 H_14 O_4","C9H14O4","C_9 H_13 O_4",3,9,1.556,0.444,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143151.98986226,1095881.4,185.08194611172,0.0347464713280248,5,0,0.14,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,NA,3420703,3578583,3955254,2807441,2912886
0,185.097212557357,0.1309479,186.104464619,"C_13 H_14 O_1","C13H14O","C_13 H_13 O_1",2,13,1.077,0.077,13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143151.98986226,1061605.5,185.097210068966,0.0634703906755721,2,0.5,0.52,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,FALSE,NA,NA,2190044,NA,NA,2316924
0,187.07645591485,0.0165246,188.083729238,"C_12 H_12 O_2","C12H12O2","C_12 H_11 O_2",7,12,1,0.167,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144042.23620151,1142080.4,187.076456227181,0.0365634809541994,5,0.5,0.55,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,4316449,4097478,4101444,4435330,3364238
0,187.112824114904,0.0748086,188.120114619,"C_13 H_16 O_1","C13H16O","C_13 H_15 O_1",3,13,1.231,0.077,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144042.23620151,1119710,187.112824398084,0.102077156518997,3,0.42,0.44,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,FALSE,NA,3890479,2987476,NA,2662800,NA
0,189.055704093972,0.0701399,190.062993857,"C_11 H_10 O_3","C11H10O3","C_11 H_9 O_3",13,11,0.909,0.273,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144932.8523412,1144806,189.055704376322,0.0668347116387478,5,0.5,0.58,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,FALSE,NA,3565620,5701830,4798564,3618948,2429112
0,189.09210947271,0.0350659,190.099379238,"C_12 H_14 O_2","C12H14O2","C_12 H_13 O_2",8,12,1.167,0.167,12,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144932.8523412,1081772.4,189.092109777614,0.035784196224144,5,0.4,0.45,6,0,0,0,1,0,1,0,0,0,0,0,0,0,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,FALSE,NA,7182403,6932692,7411827,5826706,5738695
0,189.12848146727,0.0353432,190.135764619,"C_13 H_18 O_1","C13H18O","C_13 H_17 O_1",5,13,1.385,0.077,13,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144932.8523412,1132792.66666667,189.128480806502,0.208152670071694,3,0.33,0.36,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,FALSE,NA,NA,2470114,2749058,NA,2689238
0,190.050962218406,0.0220404,191.058242861,"C_10 H_9 O_3 N_1","C10H9NO3","C_10 H_8 O_3 N_1",7,10,0.9,0.3,10,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145378.29913421,958338,190.050962887469,0.114718310169285,3,0.5,0.6,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,NA,2306504,2410064,2705918,NA,NA
0,190.087354710295,0.0151757,191.094628242,"C_11 H_13 O_2 N_1","C11H13NO2","C_11 H_12 O_2 N_1",4,11,1.182,0.182,11,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145378.29913421,1181930.4,190.087354945019,0.0611889280007396,5,0.38,0.44,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,FALSE,NA,2929111,3836510,3385869,3539485,3167847
0,191.034978935948,0.0161839,192.042258476,"C_10 H_8 O_4","C10H8O4","C_10 H_7 O_4",17,10,0.8,0.4,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145823.83843494,1196695.6,191.034979196176,0.0806704084486465,5,0.5,0.62,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,FALSE,NA,2537309,3597275,3128217,2824091,2343928
0,191.071363248681,0.0217463,192.078643857,"C_11 H_12 O_3","C11H12O3","C_11 H_11 O_3",14,11,1.091,0.273,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145823.83843494,1078988.4,191.07136356924,0.0418630180591327,5,0.38,0.47,6,0,0,0,1,0,1,0,0,0,0,0,0,0,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,7609197,6876138,8838057,6917034,7867399
0,191.107756542564,0.0194467,192.115029238,"C_12 H_16 O_2","C12H16O2","C_12 H_15 O_2",7,12,1.333,0.167,12,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145823.83843494,1005068,191.107756825251,0.0237327552208664,5,0.3,0.36,5,0,0,0,1,0,1,0,0,0,0,0,0,0,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,FALSE,NA,7908220,7855097,8911800,7470008,8449047
