"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
0,151.076454792834,0.0130586,152.083729238,"C_9 H_12 O_2","C9H12O2","C_9 H_11 O_2",7,9,1.333,0.222,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386884.58626964,1345166.33333333,151.076457635085,0.0358017045582681,6,0.29,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Inf,FALSE,NA,5290552,6530275,5123517,7238248,NA,7416598,NA,8116094,NA
0,151.112842640113,0.0292729,152.120114619,"C_10 H_16 O_1","C10H16O","C_10 H_15 O_1",3,10,1.6,0.1,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386884.58626964,1299472.33333333,151.112845201157,0.0318942146476968,6,0.22,0.26,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Inf,FALSE,NA,8257084,6393063,7704001,5124716,NA,5861147,NA,5499779,NA
0,153.019324042513,0.0519521,154.026608476,"C_7 H_6 O_4","C7H6O4","C_7 H_5 O_4",13,7,0.857,0.571,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387987.57928467,1386701,153.019328616236,0.0546842703824937,2,0.33,0.6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE,NA,NA,NA,NA,NA,NA,3738637,NA,4452458,NA
0,153.055719586079,0.0140267,154.062993857,"C_8 H_10 O_3","C8H10O3","C_8 H_9 O_3",8,8,1.25,0.375,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387987.57928467,1343547,153.055722821834,0.0387010567959428,5,0.2,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Inf,FALSE,NA,3826489,3443163,NA,5040978,NA,5057554,NA,5280879,NA
0,153.092099908714,0.018806,154.099379238,"C_9 H_14 O_2","C9H14O2","C_9 H_13 O_2",7,9,1.556,0.222,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387987.57928467,1288547.83333333,153.092102999533,0.0464620436022594,6,0.14,0.25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Inf,FALSE,NA,4392766,4928992,5430971,9487191,NA,9212951,NA,8056948,NA
0,153.128494946788,0.0438509,154.135764619,"C_10 H_18 O_1","C10H18O","C_10 H_17 O_1",7,10,1.8,0.1,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387987.57928467,1287871.77777778,153.128496976799,0.0714039166702518,9,0.11,0.16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Inf,FALSE,NA,14874435,14816740,15722176,11828059,4738008,11768860,4668307,11241592,3735074
0,154.087354205579,0.0154422,155.094628242,"C_8 H_13 O_2 N_1","C8H13NO2","C_8 H_12 O_2 N_1",9,8,1.625,0.25,8,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388539.21048761,1286962.83333333,154.087356847031,0.0169588032897494,6,0,0.17,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,Inf,FALSE,NA,5854158,4857451,6033223,4307931,NA,4421796,NA,4006138,NA
0,154.123739143682,0.0125829,155.131013623,"C_9 H_17 O_1 N_1","C9H17NO","C_9 H_16 O_1 N_1",4,9,1.889,0.111,9,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388539.21048761,1221792.5,154.12374176886,0.0322297507884595,6,0,0.07,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,Inf,FALSE,NA,12146643,13670000,13907788,10990559,NA,10017961,NA,9027839,NA
0,155.071372457827,0.0322402,156.078643857,"C_8 H_12 O_3","C8H12O3","C_8 H_11 O_3",7,8,1.5,0.375,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389090.93150698,1292991,155.071375465755,0.0404069101740948,6,0,0.23,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Inf,FALSE,NA,4806758,3812094,4794331,6575206,NA,6536505,NA,5779849,NA
0,155.107752899148,0.0005957,156.115029238,"C_9 H_16 O_2","C9H16O2","C_9 H_15 O_2",6,9,1.778,0.222,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389090.93150698,1298256.85714286,155.107755352926,0.0292912024783807,7,0,0.12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Inf,FALSE,NA,6209644,7384835,6727649,6859883,NA,6655295,NA,5288334,3504958
0,156.10299948403,0.0148049,157.110278242,"C_8 H_15 O_2 N_1","C8H15NO2","C_8 H_14 O_2 N_1",8,8,1.875,0.25,8,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389642.74235742,1263634.22222222,156.10300136026,0.0225050054389053,9,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,Inf,FALSE,NA,25315600,24422306,25405568,15170817,9435527,14886368,9441584,14088744,8590299
0,156.13938316588,0.0256194,157.146663623,"C_9 H_19 O_1 N_1","C9H19NO","C_9 H_18 O_1 N_1",4,9,2.111,0.111,9,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389642.74235742,1288199.5,156.139384199686,0.00154345614450383,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,Inf,FALSE,NA,4118806,NA,4067463,NA,NA,NA,NA,NA,NA
0,157.087021216293,0.0239794,158.094293857,"C_8 H_14 O_3","C8H14O3","C_8 H_13 O_3",15,8,1.75,0.375,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390194.64305355,1305799.33333333,157.087023289932,0.0327595684281755,9,0,0.08,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Inf,FALSE,NA,11049405,9541705,12237096,8107423,3661352,9463433,4081099,8753866,3726465
0,157.12340461967,0.0114652,158.130679238,"C_9 H_18 O_2","C9H18O2","C_9 H_17 O_2",14,9,2,0.222,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390194.64305355,1266082.625,157.123406403459,0.00743910024778773,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Inf,FALSE,NA,23415236,24561744,27265326,6256037,NA,6764175,3906001,7504592,4995207
-1,158.082270142478,0.0233391,159.089542861,"C_7 H_13 O_3 N_1","C7H13NO3","C_7 H_12 O_3 N_1",24,7,1.857,0.429,7,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390746.63361,1238948.44444444,158.082272582051,0.0271394077641419,9,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,6.14,395.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.774980682646,NA,NA,NA,NA,349,395.93,FALSE,NA,20757110,20007164,20089308,34958920,8815317,34203452,8735345,31017846,8877361
0,158.118654844127,0.0190667,159.125928242,"C_8 H_17 O_2 N_1","C8H17NO2","C_8 H_16 O_2 N_1",1,8,2.125,0.25,8,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390746.63361,1332203.5,158.118655289026,0.0351139417288267,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,Inf,FALSE,NA,NA,3462402,3430883,NA,NA,NA,NA,NA,NA
0,159.066279074558,0.018554,160.073558476,"C_7 H_12 O_4","C7H12O4","C_7 H_11 O_4",16,7,1.714,0.571,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391298.7140414,1295820.88888889,159.066281389085,0.0308730619620572,9,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Inf,FALSE,NA,5301046,3922358,4568728,7233272,4284297,8605691,3719966,9444395,3396074
-1,159.08561806535,0.0199821,160.092897696,"C_6 H_13 O_3 N_1 C13_1","C7H13NO3","C_6 H_12 O_3 N_1 C13_1",24,7,1.857,0.429,6,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391298.7140414,1211382.66666667,159.085623235477,0.103640137046892,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.08,395.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.774980682646,NA,NA,NA,NA,349,395.93,FALSE,NA,NA,NA,NA,3494652,NA,3500030,NA,3949615,NA
0,159.102670204507,0.0173568,160.109943857,"C_8 H_16 O_3","C8H16O3","C_8 H_15 O_3",4,8,2,0.375,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391298.7140414,1297778.5,159.102673077279,0.0244317717149897,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,Inf,FALSE,NA,8731453,7317949,9882270,7933695,NA,9480194,NA,7269426,NA
0,160.076779289177,0.0490551,161.084063623,"C_10 H_11 O_1 N_1","C10H11NO","C_10 H_10 O_1 N_1",2,10,1.1,0.1,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391850.88436239,1142463.5,160.076784331771,0.0267656527149242,2,0.5,0.53,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,Inf,FALSE,NA,NA,NA,NA,3482038,NA,NA,NA,4425966,NA
0,161.060795166366,0.0471407,162.068079238,"C_10 H_10 O_2","C10H10O2","C_10 H_9 O_2",6,10,1,0.2,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392403.14458759,1303523,161.060800395497,0.023718606133249,3,0.5,0.56,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Inf,FALSE,NA,NA,NA,NA,3617912,NA,4612502,NA,4941236,NA
0,161.097177921107,0.0633295,162.104464619,"C_11 H_14 O_1","C11H14O","C_11 H_13 O_1",2,11,1.273,0.091,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392403.14458759,1140557.5,161.097183679403,0.18178006164712,2,0.4,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,Inf,FALSE,NA,NA,NA,NA,4052096,NA,3881374,NA,NA,NA
0,162.056058626109,0.0417997,163.063328242,"C_9 H_9 O_2 N_1","C9H9NO2","C_9 H_8 O_2 N_1",8,9,1,0.222,9,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392955.49473165,1166275.66666667,162.05606393949,0.00359366560028908,3,0.5,0.57,6,1,0,1,0,0,0,0,0,0,0,0,0,0,6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,Inf,FALSE,NA,NA,NA,NA,20959558,NA,21531250,NA,20369030,NA
0,163.040057605496,0.0598608,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",10,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393507.9348092,1277748.8,163.04006137943,0.0280234378003803,5,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Inf,FALSE,NA,3524257,NA,3917290,4637209,NA,5708629,NA,4424543,NA
0,163.076450886671,0.0117013,164.083729238,"C_10 H_12 O_2","C10H12O2","C_10 H_11 O_2",12,10,1.2,0.2,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393507.9348092,1351446.5,163.076455395177,0.0317866774614791,4,0.38,0.44,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Inf,FALSE,NA,NA,NA,3606003,5200417,NA,6206301,NA,5066599,NA
0,165.019334518954,0.0149072,166.026608476,"C_8 H_6 O_4","C8H6O4","C_8 H_5 O_4",12,8,0.75,0.5,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394613.08482339,1308985,165.019339005853,0.0224359265232064,4,0.5,0.67,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Inf,FALSE,NA,NA,NA,4034505,5010396,NA,4881720,NA,5421356,NA
0,165.05571936457,0.0116763,166.062993857,"C_9 H_10 O_3","C9H10O3","C_9 H_9 O_3",13,9,1.111,0.333,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394613.08482339,1276014.75,165.055723801083,0.0262923980176704,4,0.33,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Inf,FALSE,NA,3727511,NA,NA,6052836,NA,5905729,NA,5370165,NA
0,165.092106583456,0.0227394,166.099379238,"C_10 H_14 O_2","C10H14O2","C_10 H_13 O_2",7,10,1.4,0.2,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394613.08482339,1189160.16666667,165.092109701767,0.0313302987030658,6,0.25,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Inf,FALSE,NA,6570144,4982514,5120988,7246829,NA,6702410,NA,6435134,NA
0,167.034974477813,0.0450303,168.042258476,"C_8 H_8 O_4","C8H8O4","C_8 H_7 O_4",13,8,1,0.5,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395718.59474731,1214091,167.03497731818,0.0514840729269037,6,0.25,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE,NA,6066856,5288168,6132181,3975625,NA,4446024,NA,4700965,NA
0,167.071371884185,0.0265292,168.078643857,"C_9 H_12 O_3","C9H12O3","C_9 H_11 O_3",8,9,1.333,0.333,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395718.59474731,1201550.66666667,167.071375273714,0.033695061286789,6,0.17,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Inf,FALSE,NA,5010098,5503218,5155295,10368466,NA,8691538,NA,9802542,NA
0,167.107749528438,0.0194986,168.115029238,"C_10 H_16 O_2","C10H16O2","C_10 H_15 O_2",7,10,1.6,0.2,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395718.59474731,1268260.5,167.107752789847,0.038912928977979,6,0.12,0.22,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Inf,FALSE,NA,3867324,4272380,6027752,7757276,NA,5392220,NA,7013176,NA
0,167.144132304494,0.0349863,168.151414619,"C_11 H_20 O_1","C11H20O","C_11 H_19 O_1",7,11,1.818,0.091,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395718.59474731,1261569,167.144135096648,0.0462268496716561,4,0.1,0.14,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Inf,FALSE,NA,NA,3437829,3934706,NA,NA,3444581,NA,3454785,NA
0,168.103005800971,0.0236,169.110278242,"C_9 H_15 O_2 N_1","C9H15NO2","C_9 H_14 O_2 N_1",9,9,1.667,0.222,9,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396271.48471205,1174238.33333333,168.103007861289,0.0387241131280241,9,0,0.14,3,0,0,0,0,0,0,1,0,1,1,0,0,0,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,Inf,FALSE,NA,25908180,25571850,29487864,15738588,6044566,15036526,6927064,12641343,8627752
0,168.139383601217,0.0212242,169.146663623,"C_10 H_19 O_1 N_1","C10H19NO","C_10 H_18 O_1 N_1",4,10,1.9,0.1,10,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396271.48471205,1184056.55555556,168.139385668199,0.0253287342387539,9,0,0.06,2,0,0,0,0,0,0,1,0,1,1,0,0,0,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,Inf,FALSE,NA,28054494,30790164,31036162,16549606,6259616,15282296,6312674,13698120,6524466
0,169.050637856414,0.0341766,170.057908476,"C_8 H_10 O_4","C8H10O4","C_8 H_9 O_4",11,8,1.25,0.5,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396824.46469818,1208525.66666667,169.050643448026,0.0763159891690511,3,0,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,Inf,FALSE,NA,NA,NA,NA,3935192,NA,4002172,NA,3758400,NA
0,169.087016682878,0.0043682,170.094293857,"C_9 H_14 O_3","C9H14O3","C_9 H_13 O_3",7,9,1.556,0.333,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396824.46469818,1168527.11111111,169.087019017639,0.0358118314965145,9,0,0.2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Inf,FALSE,NA,15987952,15176478,14963726,14485474,4568225,14782855,6108120,15062346,5168953
0,169.123407201142,0.0258331,170.130679238,"C_10 H_18 O_2","C10H18O2","C_10 H_17 O_2",6,10,1.8,0.2,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396824.46469818,1217396.66666667,169.123409177369,0.0498266818325879,9,0,0.11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Inf,FALSE,NA,7181563,5739304,5792793,3684332,3817643,5071249,4622306,5180757,4216644
-1,170.118654714654,0.01697,171.125928242,"C_9 H_17 O_2 N_1","C9H17NO2","C_9 H_16 O_2 N_1",8,9,1.889,0.222,9,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397377.53472037,1127580.66666667,170.118656627381,0.0143994179354622,9,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,10.79,-2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.592869806785,NA,NA,NA,NA,348,2.86,FALSE,NA,62936612,63673416,63903032,28219644,18372032,26530486,18486508,27580012,20142176
0,170.155040973459,0.022096,171.162313623,"C_10 H_21 O_1 N_1","C10H21NO","C_10 H_20 O_1 N_1",4,10,2.1,0.1,10,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397377.53472037,1143430.5,170.155041442271,0.00266562833236687,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,Inf,FALSE,NA,NA,4642899,4529477,NA,NA,NA,NA,NA,NA
0,171.012142137648,0.0157657,172.019415857,"C_7 H_8 O_3 S_1","C7H8O3S","C_7 H_7 O_3 S_1",1,7,1.143,0.429,7,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397930.69479326,1190597.83333333,171.012145101669,0.0282652881367593,6,0,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,Inf,FALSE,NA,9185078,10229073,10286661,8264185,NA,8037315,NA,8265582,NA
0,171.066283676835,0.0094843,172.073558476,"C_8 H_12 O_4","C8H12O4","C_8 H_11 O_4",12,8,1.5,0.5,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397930.69479326,1234132.5,171.06628695158,0.0509456487228775,6,0,0.17,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Inf,FALSE,NA,4292423,4959585,3777109,6169096,NA,6110164,NA,5293949,NA
0,171.102672564981,0.0298646,172.109943857,"C_9 H_16 O_3","C9H16O3","C_9 H_15 O_3",15,9,1.778,0.333,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397930.69479326,1182777.22222222,171.102674813443,0.0320415699697985,9,0,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Inf,FALSE,NA,25327442,26457452,26506848,16067090,4464347,16143326,5684732,16422792,4014465
-1,171.121999074868,0.0439844,172.129283077,"C_8 H_17 O_2 N_1 C13_1","C9H17NO2","C_8 H_16 O_2 N_1 C13_1",8,9,1.889,0.222,8,17,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397930.69479326,1148340.33333333,171.121999625795,0.049534179761901,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.88,-2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.592869806785,NA,NA,NA,NA,348,2.86,FALSE,NA,6502232,5637490,6975078,NA,NA,NA,NA,NA,NA
