"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.3","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample2_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample3_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample4_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample5_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample6_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample7_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3458.csv","Sample8_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3466.csv","Sample9_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3474.csv","Sample10_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3478.csv","Sample11_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3486.csv","Sample12_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3494.csv"
0,285.243506690417,0.0375021,286.250793857,"C_17 H_34 O_3","C17H34O3","C_17 H_33 O_3",18,17,2,0.176,17,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476613.28347867,767705.625,285.243507517114,0.0435930672698456,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,5921789,3058373,5162075,4924357,4788829,NA,4097987,2995471,4674817,NA,NA,NA
-1,285.27093796768,0.0856125,286.278238908,"C_16 H_36 O_2 C13_2","C18H36O2","C_16 H_35 O_2 C13_2",31,18,2,0.111,16,36,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476613.28347867,801117.857142857,285.270939406529,0.115942006827935,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.33,NA,34.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.390532625361,NA,NA,NA,5,FALSE,NA,3722247,2904783,2946149,3185615,NA,NA,4231117,2563353,3454220,NA,NA,NA
0,286.165988359414,0.0254481,287.173272099,"C_14 H_25 O_5 N_1","C14H25NO5","C_14 H_24 O_5 N_1",16,14,1.786,0.357,14,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477074.20785555,696052.166666667,286.165990421637,0.0958144867818488,6,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,FALSE,NA,NA,NA,NA,4797710,4211638,5896735,5886227,4871784,6018654,NA,NA,NA
0,286.202400710402,0.0684587,287.20965748,"C_15 H_29 O_4 N_1","C15H29NO4","C_15 H_28 O_4 N_1",16,15,1.933,0.267,15,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477074.20785555,736168,286.202402856829,0.0758129498330323,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,FALSE,NA,NA,NA,NA,NA,NA,2992685,2849056,2807413,NA,NA,NA,NA
0,286.238765087175,0.004672,287.246042861,"C_16 H_33 O_3 N_1","C16H33NO3","C_16 H_32 O_3 N_1",4,16,2.062,0.188,16,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477074.20785555,702819.333333333,286.238767058259,0.0415081851859133,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,FALSE,NA,NA,NA,NA,8553767,8569808,9095739,9208109,8513155,9668217,NA,NA,NA
0,286.98998385758,0.3495276,287.997360952,"C_7 H_12 O_8 S_2","C7H12O8S2","C_7 H_11 O_8 S_2",2,7,1.714,1.143,7,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477074.20785555,777591.666666667,286.989985080827,0.181808095798691,9,2.67,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,2805339,NA,NA,3147310,2827493,2894683,3113530,NA,2959249,4138538,3216556,4008170
0,287.14999629547,0.0520098,288.157287714,"C_14 H_24 O_6","C14H24O6","C_14 H_23 O_6",7,14,1.714,0.429,14,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477535.28096,699598.5,287.149997083838,0.127268132766942,6,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,FALSE,NA,NA,2529640,NA,2555494,2983199,NA,NA,NA,3178444,3110503,NA,3107108
0,287.18638488459,0.0408718,288.193673095,"C_15 H_28 O_5","C15H28O5","C_15 H_27 O_5",13,15,1.867,0.333,15,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477535.28096,722831.6,287.18638588124,0.115884196774615,5,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,NA,NA,NA,2502362,2911859,3951917,NA,NA,2963423,2660313,NA,NA,NA
0,287.222794784142,0.0442008,288.230058476,"C_16 H_32 O_4","C16H32O4","C_16 H_31 O_4",1,16,2,0.25,16,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477535.28096,721118.666666667,287.222796149633,0.0748692224208461,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,FALSE,NA,5500587,4828546,5125862,7374463,5461306,5196724,4338317,5965805,6232039,NA,NA,NA
0,288.145294607935,0.1186986,289.152536718,"C_13 H_23 O_6 N_1","C13H23NO6","C_13 H_22 O_6 N_1",11,13,1.769,0.462,13,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477996.50512211,755622.333333333,288.14529588359,0.111827006467857,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,FALSE,NA,NA,NA,NA,NA,2593415,2927888,NA,NA,2519352,NA,NA,NA
0,288.181661021267,0.0530933,289.188922099,"C_14 H_27 O_5 N_1","C14H27NO5","C_14 H_26 O_5 N_1",15,14,1.929,0.357,14,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477996.50512211,696627,288.181660307399,0.0409124691003991,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,NA,2813588,NA,3468255,NA,NA,NA,NA,NA
0,288.196910184489,0.0289553,289.204178242,"C_18 H_27 O_2 N_1","C18H27NO2","C_18 H_26 O_2 N_1",1,18,1.5,0.111,18,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477996.50512211,713817,288.196912165746,0.0591078179049166,6,0.2,0.25,6,0,0,0,0,0,0,1,0,1,1,0,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,FALSE,NA,NA,NA,NA,4552654,4265626,6675747,7586788,9062733,7997771,NA,NA,NA
0,289.038888256476,0.4839057,290.046024333,"C_11 H_14 O_7 S_1","C11H14O7S","C_11 H_13 O_7 S_1",1,11,1.273,0.636,11,14,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478457.88259875,565997.5,289.038886223156,0.102693724710506,2,0,0.08,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,FALSE,NA,NA,2499568,NA,NA,2590662,NA,NA,NA,NA,NA,NA,NA
0,289.180947204346,0.1026196,290.188193857,"C_18 H_26 O_3","C18H26O3","C_18 H_25 O_3",3,18,1.444,0.167,18,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478457.88259875,630281.5,289.180947984106,0.0712394239334688,2,0.2,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,FALSE,NA,NA,2598944,NA,NA,NA,NA,2940217,NA,NA,NA,NA,NA
0,290.160932188486,0.0752211,291.168186718,"C_13 H_25 O_6 N_1","C13H25NO6","C_13 H_24 O_6 N_1",2,13,1.923,0.462,13,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478919.4156297,732514,290.160935228556,0.00075079431302235,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,FALSE,NA,NA,NA,NA,NA,NA,3416054,2655878,NA,NA,NA,NA,NA
-1,290.212549465901,0.0080523,291.219828242,"C_18 H_29 O_2 N_1","C18H29NO2","C_18 H_28 O_2 N_1",5,18,1.611,0.111,18,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478919.4156297,664401.5,290.212551364182,0.00724846467392181,6,0.13,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,25.61,-14.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7747842642855,NA,NA,NA,NA,153,FALSE,NA,NA,NA,NA,52603504,57813344,59027464,67249816,70200336,74001432,NA,NA,NA
0,291.051033198921,0.0249847,292.058302333,"C_14 H_12 O_7","C14H12O7","C_14 H_11 O_7",1,14,0.857,0.5,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479381.10645637,699462.833333333,291.051034166989,0.0316845955421274,6,0.29,0.52,9,1,0,1,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,FALSE,NA,NA,NA,NA,NA,NA,NA,6924209,8695091,8523069,5667843,7195127,7655022
0,291.160197692617,0.0535583,292.167458476,"C_17 H_24 O_4","C17H24O4","C_17 H_23 O_4",7,17,1.412,0.235,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479381.10645637,746975.8,291.160198827623,0.161700700859647,10,0.15,0.27,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,FALSE,NA,3703736,3732142,3181474,2978722,4827815,2779485,4544469,3247449,3550563,NA,NA,2582162
0,291.196558667362,0.0299722,292.203843857,"C_18 H_28 O_3","C18H28O3","C_18 H_27 O_3",14,18,1.556,0.167,18,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479381.10645637,721988.428571429,291.196560406835,0.102964422217704,7,0.13,0.21,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,NA,3500730,NA,4369326,2980531,3707242,4917217,4226405,5328239,NA,NA,NA
0,291.19992870043,0.0367034,292.207215857,"C_15 H_32 O_3 S_1","C15H32O3S","C_15 H_31 O_3 S_1",2,15,2.133,0.2,15,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479381.10645637,725788.5,291.199932287683,0.0681107167018843,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,FALSE,NA,2962373,NA,NA,2876335,NA,NA,NA,NA,NA,NA,NA,NA
-1,291.215908165467,0.0052015,292.223183077,"C_17 H_29 O_2 N_1 C13_1","C18H29NO2","C_17 H_28 O_2 N_1 C13_1",5,18,1.611,0.111,17,29,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479381.10645637,688154,291.215910035838,0.0234267900176763,6,0.13,0.19,5,0,0,0,0,0,0,1,0,1,1,0,0,0,5.08,-14.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7747842642855,NA,NA,NA,NA,153,FALSE,NA,NA,NA,NA,9595828,11881146,12079473,12888039,13389163,15740278,NA,NA,NA
0,292.191813390917,0.010365,293.199092861,"C_17 H_27 O_3 N_1","C17H27NO3","C_17 H_26 O_3 N_1",13,17,1.588,0.176,17,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479842.95732186,723499.166666667,292.19181526078,0.112516532528292,6,0.08,0.17,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,FALSE,NA,NA,NA,NA,3726571,4281348,4201162,3033384,5881525,6110916,NA,NA,NA
-2,292.228200355837,0.0049619,293.235478242,"C_18 H_31 O_2 N_1","C18H31NO2","C_18 H_30 O_2 N_1",13,18,1.722,0.111,18,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479842.95732186,704188.666666667,292.228202112121,0.0419614732829492,9,0.07,0.12,4,0,0,0,0,0,0,1,0,1,1,0,0,0,30.23,-16.61,168.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2987129469713,60.3431305575166,NA,NA,NA,50,FALSE,NA,2571527,4051974,4963545,84421880,91106320,88552152,127674680,133181120,138161872,NA,NA,NA
0,293.066673800127,0.0071445,294.073952333,"C_14 H_14 O_7","C14H14O7","C_14 H_13 O_7",1,14,1,0.5,14,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,765424.75,293.066674544479,0.0724201753902762,4,0.14,0.43,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3481578,4007625,3312755,3885317
0,293.139481285035,0.1177032,294.146723095,"C_16 H_22 O_5","C16H22O5","C_16 H_21 O_5",9,16,1.375,0.312,16,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,624849.5,293.139485647815,0.0720128322701894,2,0.09,0.26,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,FALSE,NA,NA,NA,NA,2839059,NA,NA,NA,NA,2983938,NA,NA,NA
-2,293.175834185661,0.0072778,294.183108476,"C_17 H_26 O_4","C17H26O4","C_17 H_25 O_4",13,17,1.529,0.235,17,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,653905.166666667,293.175835268516,0.00976686017824066,12,0.08,0.2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,33.07,3.06,384.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0235567956379,145.705930716324,NA,NA,NA,61,FALSE,NA,38741548,37561648,40087012,91893280,95366472,94778400,75180648,74002424,81342480,115748592,121646232,117846312
-2,293.179208426988,0.0148987,294.186480476,"C_14 H_30 O_4 S_1","C14H30O4S","C_14 H_29 O_4 S_1",3,14,2.143,0.286,14,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,654794.083333333,293.179209402437,0.0104797358117192,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23.96,-20.7,NA,NA,222.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.992147061027,NA,NA,339.120118687965,NA,128,FALSE,NA,70329904,73934128,71249384,68365856,69676368,45429792,37399144,33599484,36778000,71249648,66006164,69153064
0,293.212211885307,0.0188295,294.219493857,"C_18 H_30 O_3","C18H30O3","C_18 H_29 O_3",11,18,1.667,0.167,18,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,713407.666666667,293.212213409439,0.0450780390956807,9,0.07,0.15,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,FALSE,NA,5752374,3765565,4394480,7548458,7245143,5121069,7133811,5464071,6688794,NA,NA,NA
-1,293.231554769221,0.0063758,294.238833077,"C_17 H_31 O_2 N_1 C13_1","C18H31NO2","C_17 H_30 O_2 N_1 C13_1",13,18,1.722,0.111,17,31,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480304.97047089,670559.5,293.231556676378,0.0167002335648348,6,0.07,0.12,4,0,0,0,0,0,0,1,0,1,1,0,0,0,8.82,-16.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2987129469713,60.3431305575166,NA,NA,NA,50,FALSE,NA,NA,NA,NA,17182256,17460574,17167412,26962552,25292814,27160608,NA,NA,NA
0,294.13477455185,0.2672747,295.141972099,"C_15 H_21 O_5 N_1","C15H21NO5","C_15 H_20 O_5 N_1",1,15,1.4,0.333,15,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,782477.5,294.134773388311,0.0153511191106504,2,0,0.22,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,FALSE,NA,NA,NA,NA,NA,3235461,NA,2546584,NA,NA,NA,NA,NA
0,294.171080381233,0.0022597,295.17835748,"C_16 H_25 O_4 N_1","C16H25NO4","C_16 H_24 O_4 N_1",10,16,1.562,0.25,16,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,729400.333333333,294.171082247337,0.0878692384193661,6,0,0.15,5,0,0,0,0,0,0,1,0,1,1,0,0,0,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,FALSE,NA,NA,NA,NA,3485520,5357201,6243701,5233571,4579648,7237975,NA,NA,NA
-1,294.179182331359,0.0154072,295.186463311,"C_16 H_26 O_4 C13_1","C17H26O4","C_16 H_25 O_4 C13_1",13,17,1.529,0.235,16,26,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,679814,294.17918343208,0.013847101546872,12,0.08,0.2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,6.3,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0235567956379,145.705930716324,NA,NA,NA,61,FALSE,NA,7620443,7136874,6586109,18100050,18869908,17184120,13814694,13889858,15905114,21082182,25259464,22180458
-1,294.182545966238,0.0437447,295.189835311,"C_13 H_30 O_4 S_1 C13_1","C14H30O4S","C_13 H_29 O_4 S_1 C13_1",3,14,2.143,0.286,13,30,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,664353.75,294.182546988049,0.0938176873418596,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.67,-20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.992147061027,NA,NA,NA,NA,128,FALSE,NA,12502876,11552363,10301181,10096467,10407572,8394104,4457383,5636419,5292379,9564232,10251720,10859114
-1,294.207463039157,0.0114832,295.214742861,"C_17 H_29 O_3 N_1","C17H29NO3","C_17 H_28 O_3 N_1",16,17,1.706,0.176,17,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,665853.833333333,294.207464958539,0.0338406530941118,6,0,0.1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,506.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.870511363045,NA,NA,NA,NA,51,FALSE,NA,NA,NA,NA,11153243,11677340,11376001,11611054,11710795,13103459,NA,NA,NA
-1,294.234919970784,0.0287561,295.242187912,"C_16 H_31 O_2 N_1 C13_2","C18H31NO2","C_16 H_30 O_2 N_1 C13_2",13,18,1.722,0.111,16,31,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,819667.5,294.234922437537,0.117268230667962,2,0.07,0.12,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.2,NA,168.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3431305575166,NA,NA,NA,50,FALSE,NA,NA,NA,NA,NA,NA,NA,2962359,NA,2980204,NA,NA,NA
-2,294.243848230722,0.0121253,295.251128242,"C_18 H_33 O_2 N_1","C18H33NO2","C_18 H_32 O_2 N_1",18,18,1.833,0.111,18,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480767.14814986,688188.555555556,294.24385001833,0.0622280199345293,9,0,0.06,3,0,0,0,0,0,0,1,0,1,1,0,0,0,28.48,-17.1,506.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3146092918464,489.986815400943,NA,NA,NA,35,FALSE,NA,4945774,3839614,3940110,88158056,95301288,85341584,114240440,118239576,121909616,NA,NA,NA
0,295.155062962054,0.1137923,296.162373095,"C_16 H_24 O_5","C16H24O5","C_16 H_23 O_5",9,16,1.5,0.312,16,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481229.4926068,673694.833333333,295.155064732696,0.262421733878824,6,0,0.19,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,FALSE,NA,NA,NA,2871301,2631800,2793421,2715328,2829527,NA,3586711,NA,NA,NA
-1,295.174972293965,0.0899784,296.182275376,"C_14 H_30 O_4 S34_1","C14H30O4S","C_14 H_29 O_4 S34_1",3,14,2.143,0.286,14,30,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481229.4926068,722543.444444444,295.174973052144,0.0817246616197732,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4,NA,NA,NA,222.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.120118687965,NA,128,FALSE,NA,2668675,4511642,4349962,2617470,5337044,2578118,2909405,NA,NA,2875799,3522290,NA
-1,295.182572469824,0.1038354,296.189818146,"C_15 H_26 O_4 C13_2","C17H26O4","C_15 H_25 O_4 C13_2",13,17,1.529,0.235,15,26,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481229.4926068,708691.5,295.182572469824,0.236195274139866,2,0.08,0.2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1.14,NA,384.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.705930716324,NA,NA,NA,61,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3071732,2562980
0,295.191416786228,0.2203183,296.198758476,"C_17 H_28 O_4","C17H28O4","C_17 H_27 O_4",11,17,1.647,0.235,17,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481229.4926068,638528.4,295.191418963346,0.304406746889749,5,0,0.13,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,FALSE,NA,NA,NA,NA,3647619,2601433,3366604,NA,3850886,4076194,NA,NA,NA
0,295.202755434062,0.1350427,296.209991865,"C_16 H_28 O_3 N_2","C16H28N2O3","C_16 H_27 O_3 N_2",5,16,1.75,0.188,16,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481229.4926068,656671.666666667,295.202758754366,0.119673051839898,3,0,0.04,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,FALSE,NA,NA,NA,NA,3190918,NA,NA,NA,3539594,2482854,NA,NA,NA
