"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3712.csv","Sample2_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3718.csv","Sample3_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3724.csv","Sample4_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3714.csv","Sample5_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3720.csv","Sample6_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3726.csv","Sample7_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3730.csv","Sample8_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3736.csv","Sample9_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3742.csv","Sample10_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3732.csv","Sample11_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3738.csv","Sample12_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3744.csv","Sample13_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3748.csv","Sample14_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3762.csv","Sample15_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3768.csv","Sample16_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3764.csv","Sample17_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3770.csv","Sample18_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3772.csv","Sample19_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3776.csv","Sample20_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3782.csv","Sample21_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3788.csv","Sample22_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3778.csv","Sample23_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3784.csv","Sample24_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3790.csv","Sample25_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3794.csv","Sample26_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3802.csv","Sample27_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3810.csv","Sample28_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3796.csv","Sample29_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3804.csv","Sample30_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3812.csv","Sample31_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3798.csv","Sample32_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3806.csv","Sample33_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3814.csv"
-1,607.093829511854,0.3989139,608.101348523,"C_26 H_24 O_17","C26H24O17","C_26 H_23 O_17",5,26,0.923,0.654,26,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833165.63109611,338854.96969697,607.093829511854,0.0947933502302137,33,0,0.37,15,0,0,0,1,1,0,0,0,0,0,0,0,0,3.1,302.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.252785273975,NA,NA,NA,113,TRUE,"C_39 H_16 O_6 N_2",10108760,9801964,9013086,12158804,11421297,10815733,10501478,9572816,11717502,9705217,9149473,10030211,9504349,9079809,8423961,9621199,10618205,9572582,7915934,7168056,8195168,8890686,5980266,6563428,7539350,6343248,7612936,6269922,7364223,7459325,6726071,8218769,6777405
-1,608.097185493157,0.3963737,609.104703358,"C_25 H_24 O_17 C13_1","C26H24O17","C_25 H_23 O_17 C13_1",5,26,0.923,0.654,25,24,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833859.00811749,359076.375,608.097185493157,0.334538722210973,16,0,0.37,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3,302.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.252785273975,NA,NA,NA,113,TRUE,"C_38 H_16 O_6 N_2 C13_1",NA,NA,NA,3065837,4638439,3692925,3714470,4911699,3640372,3352512,3992707,3546408,3491510,NA,NA,NA,4097492,2900398,NA,NA,NA,3113401,NA,NA,2927358,3996425,3652189,NA,NA,NA,NA,NA,NA
0,610.953790548622,0.067885,611.961108523,"C_22 H_13 O_17 S_1 P_1","C22H13O17PS","C_22 H_12 O_17 S_1 P_1",1,22,0.591,0.773,22,13,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835245.48300568,371301.714285714,610.953790548622,0.364813386075996,7,0,0.57,17,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,FALSE,NA,NA,2839280,3213448,NA,NA,NA,NA,NA,NA,3170781,NA,NA,NA,3395297,NA,NA,NA,NA,NA,NA,NA,2886423,2904401,3504177,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,611.044319088814,0.0669927,612.051636523,"C_24 H_21 O_17 P_1","C24H21O17P","C_24 H_20 O_17 P_1",2,24,0.875,0.708,24,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835938.57763545,330118.121212121,611.044319088814,0.0790520865628801,33,0,0.38,15,0,0,0,1,1,0,0,0,0,0,0,0,0,3.98,222.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.097492715646,NA,NA,NA,110,TRUE,"C_35 H_16 O_9 S_1",11976767,10818300,12388495,19417518,17385540,17156874,14450274,13734865,13864517,9058798,9551263,9064201,10422205,11210483,8752234,7385126,8677166,9991156,6810524,7135769,8580735,20073250,18022742,19286076,9260081,9235753,9292631,7081594,6913996,8017039,9274016,8563472,9997535
-1,612.047643080436,0.1171934,613.054991358,"C_23 H_21 O_17 P_1 C13_1","C24H21O17P","C_23 H_20 O_17 P_1 C13_1",2,24,0.875,0.708,23,21,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836631.57517927,341646.736842105,612.047643080436,0.18354239887441,19,0,0.38,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.52,222.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.097492715646,NA,NA,NA,110,TRUE,"C_34 H_16 O_9 S_1 C13_1",5017722,3212161,3414237,6244935,5900475,5204880,4075171,3744850,5148408,3234474,NA,NA,NA,3628978,4095231,NA,NA,NA,3066908,NA,NA,6040477,5521811,4524212,3452058,NA,NA,NA,NA,3185973,NA,3369906,NA
0,613.041319382958,0.1146277,614.048525428,"C_34 H_14 O_12","C34H14O12","C_34 H_13 O_12",1,34,0.412,0.353,34,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837324.47424765,339947.653846154,613.041319382958,0.30228471797314,26,0.73,0.79,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,FALSE,NA,3969205,3814404,2847019,6400735,5728562,5966869,4796132,4232401,4562855,3410787,3759711,NA,3627120,4161647,2948499,NA,3188757,3110267,3128475,3285773,2971538,6450199,6037967,6498602,NA,NA,NA,3342280,NA,3050968,3941146,3392594,NA
-1,633.07067362585,0.2554733,634.078112047,"C_31 H_22 O_13 S_1","C31H22O13S","C_31 H_21 O_13 S_1",3,31,0.71,0.419,31,22,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851159.09571733,329832.696969697,633.07067362585,0.141597804870397,33,0.41,0.57,21,1,0,1,0,0,0,0,0,0,0,0,0,0,2.55,136.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.939997500106,NA,NA,NA,134,TRUE,"C_31 H_22 O_13 S_1",6383006,7560689,7483282,11015878,8008446,9573963,10568864,9338447,10869951,8292619,8316335,8633429,8064988,8216343,6322371,8804190,8835248,8258575,5617222,6253760,4037225,4625857,5531368,5214828,6649198,5618813,7271171,4709550,6932336,4960810,6490263,5626036,5872374
-1,634.074059349799,0.2064318,635.081466882,"C_30 H_22 O_13 S_1 C13_1","C31H22O13S","C_30 H_21 O_13 S_1 C13_1",3,31,0.71,0.419,30,22,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851849.48476134,373260.5,634.074059349799,0.207345657583523,6,0.41,0.57,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1.22,136.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.939997500106,NA,NA,NA,134,TRUE,"C_30 H_22 O_13 S_1 C13_1",NA,NA,3047402,4179806,3277698,3925707,3290357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3213545,NA,NA
0,647.086439629716,0.0709558,648.093762047,"C_32 H_24 O_13 S_1","C32H24O13S","C_32 H_23 O_13 S_1",3,32,0.75,0.406,32,24,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860810.3797451,300692,647.086439629716,0.262721364439683,6,0.39,0.55,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,TRUE,"C_32 H_24 O_13 S_1",3445170,NA,NA,3587851,NA,3419425,3471799,3009624,NA,NA,3467951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,651.036812650719,0.0598656,652.044050047,"C_30 H_21 O_13 S_1 P_1","C30H21O13PS","C_30 H_20 O_13 S_1 P_1",1,30,0.7,0.433,30,21,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863561.88926589,323350.689655172,651.036812650719,0.184121343194453,29,0.4,0.58,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,TRUE,"C_41 H_16 O_5 S_2",5942012,6743593,6469182,7922012,6749377,6881025,5761886,6964723,6465280,5112686,4492312,4576739,4982687,5385127,4121093,3423584,4016042,5312426,3522143,3741139,3830893,7282360,6532232,6634180,NA,4052984,3955275,NA,3575439,3349543,NA,NA,4261224
0,653.033976228162,0.0228946,654.041267634,"C_19 H_18 O_22 N_4","C19H18N4O22","C_19 H_17 O_22 N_4",1,19,0.947,1.158,19,18,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864936.57365361,299502,653.033976228162,0.270947145055325,4,1.86,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,TRUE,"C_29 H_19 O_16 P_1",NA,NA,NA,NA,NA,3280881,3191871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3747775,NA,3169204,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,655.128882372394,0.328918,656.136374619,"C_46 H_25 O_1 S_1 P_1","C46H25OPS","C_46 H_24 O_1 S_1 P_1",1,46,0.543,0.022,46,25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866310.52753371,329231.68,655.128882372394,0.166015868873281,25,0.74,0.75,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,FALSE,NA,NA,NA,NA,NA,NA,2990315,2923826,NA,NA,3560832,3587470,NA,4172186,3628647,5800964,2961103,6322472,6378002,4554787,7133174,5850822,5865684,6155780,8854705,4685709,5900906,5463079,5442138,6574168,6393412,4452660,6366602,5801885
0,659.049962313445,0.2089531,660.057376666,"C_32 H_20 O_14 S_1","C32H20O14S","C_32 H_19 O_14 S_1",1,32,0.625,0.438,32,20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869056.20885339,334328.379310345,659.049962313445,0.222159886296237,29,0.47,0.62,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,TRUE,"C_32 H_20 O_14 S_1",4247000,3885468,4180392,3257864,5439872,4235963,4894481,4098324,3910406,4294494,3981046,4663723,4733847,3764479,5514722,4591672,4487821,3994695,3367372,3099145,NA,3842784,NA,NA,3273083,3333297,3382788,3136694,2998815,NA,3810082,2967475,2922921
0,675.109949116925,0.1050942,676.117154492,"C_45 H_16 O_4 N_4","C45H16N4O4","C_45 H_15 O_4 N_4",1,45,0.356,0.089,45,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880008.39558713,331603.238095238,675.109949116925,0.205360933333657,21,0.86,0.87,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,FALSE,NA,4330674,4378656,NA,NA,NA,3754472,4757520,NA,NA,3538378,4515025,3850296,NA,NA,3120403,4384363,3366889,3738706,NA,NA,NA,3230613,3409585,3585618,NA,2975049,NA,4257311,4561452,3708829,5242004,5001236,5747021
0,679.043116264677,0.2723445,680.050577904,"C_28 H_24 O_16 S_2","C28H24O16S2","C_28 H_23 O_16 S_2",1,28,0.857,0.571,28,24,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882738.70717783,314481,679.043116264677,0.233004933597145,10,0,0.39,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,FALSE,NA,3384986,NA,NA,3326344,NA,NA,NA,NA,NA,NA,NA,3078559,NA,NA,NA,NA,3240230,NA,NA,NA,NA,3104201,NA,3647556,3591189,3974967,NA,NA,4086868,NA,NA,3142148,NA
0,681.130622978433,0.3347578,682.138127761,"C_29 H_30 O_19","C29H30O19","C_29 H_29 O_19",1,29,1.034,0.655,29,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884102.68933999,323859.352941176,681.130622978433,0.23520882208277,17,0,0.28,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,TRUE,"C_42 H_22 O_8 N_2",NA,NA,NA,4604601,4149249,4123777,4180978,NA,3028011,4607932,3172112,3195478,3086471,2956973,NA,3414248,NA,3346159,NA,NA,NA,4337399,3103174,NA,NA,NA,NA,3885452,NA,3688995,NA,4166407,NA
0,689.000057294818,0.4044305,690.007054666,"C_38 H_10 O_14","C38H10O14","C_38 H_9 O_14",1,38,0.263,0.368,38,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889369.4269071,313130.466666667,689.000057294818,0.320651678728581,15,0.83,0.87,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,FALSE,NA,NA,NA,NA,NA,NA,3465176,NA,NA,NA,NA,2914829,NA,NA,NA,NA,3787847,NA,NA,4402585,3238623,NA,NA,NA,4521285,3527112,4217815,3677979,7085554,7201301,8363334,3958406,4724414,4970246
0,692.090865174182,0.4418739,693.098447868,"C_20 H_27 O_24 N_3","C20H27N3O24","C_20 H_26 O_24 N_3",1,20,1.35,1.2,20,27,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891590.74696324,305461.666666667,692.090865174182,0.252072227168122,9,2.57,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3443395,NA,NA,NA,NA,3200001,NA,NA,NA,NA,NA,3800392,NA,NA,NA,NA,NA,NA,3936167,3859442,3985013,3131627,3430441,3459124
0,692.925167480422,0.3740465,693.932703475,"C_21 H_11 O_25 P_1","C21H11O25P","C_21 H_10 O_25 P_1",1,21,0.524,1.19,21,11,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891590.74696324,318655,692.925167480422,0.144177284497607,5,1.8,0.47,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,FALSE,NA,4140537,3651272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3322904,NA,NA,3063836,3900532,NA,NA,NA,NA
-2,695.016942491932,0.207408,696.024363285,"C_31 H_20 O_15 S_2","C31H20O15S2","C_31 H_19 O_15 S_2",3,31,0.645,0.484,31,20,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893628.94068783,279478.303030303,695.016942491932,0.0183710256248558,33,0.36,0.58,22,1,0,1,0,0,0,0,0,0,0,0,0,0,23.44,-129.46,NA,NA,-420.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7927767402281,NA,NA,85.694391303306,133,TRUE,"C_31 H_20 O_15 S_2",79617832,79099784,79752416,60226192,64944620,63369820,60876220,62256428,67369152,60162940,58055776,57144996,64483828,68159104,70382888,73854704,76604928,74122296,61599696,62975596,61800224,72021752,68673944,71168088,67695960,69992056,71430920,76480832,75687360,77791120,62450492,58063228,59832652
-1,696.020288149333,0.2202768,697.02771812,"C_30 H_20 O_15 S_2 C13_1","C31H20O15S2","C_30 H_19 O_15 S_2 C13_1",3,31,0.645,0.484,30,20,15,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894307.96388929,283327.181818182,696.020288149333,0.0456195279254871,33,0.36,0.58,22,1,0,1,0,0,0,0,0,0,0,0,0,0,7.07,-129.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7927767402281,NA,NA,NA,133,TRUE,"C_30 H_20 O_15 S_2 C13_1",22110142,23164900,25488762,18119454,18610856,19231432,19031674,18118012,19724556,19039160,18259142,18085612,19067564,21169928,20149640,21000032,21784140,21234836,18935854,20082438,20250562,22017930,21815858,21065948,21657072,19332838,21001138,24510926,21128798,23822320,19557386,18659824,18053546
-1,697.012785990591,0.1371923,698.020158185,"C_31 H_20 O_15 S_1 S34_1","C31H20O15S2","C_31 H_19 O_15 S_1 S34_1",3,31,0.645,0.484,31,20,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894986.80082315,308032.095238095,697.012785990591,0.332107576133574,21,0.36,0.58,22,1,0,1,0,0,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,-420.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.694391303306,133,TRUE,"C_31 H_20 O_15 S_1 S34_1",3547217,NA,4238868,3881901,3668834,NA,NA,NA,NA,2941939,NA,3020595,3765088,3413904,3581418,3272657,NA,3372267,NA,NA,3141730,3500062,3023564,NA,3161736,NA,2974812,5358168,4753148,3719246,3943639,3226209,NA
0,697.023433073376,0.0840722,698.03076819,"C_41 H_14 O_10 S_1","C41H14O10S","C_41 H_13 O_10 S_1",1,41,0.341,0.244,41,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894986.80082315,252824.722222222,697.023433073376,0.401616136856311,18,0.8,0.83,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,TRUE,"C_30 H_19 O_18 P_1",NA,NA,3685909,3132335,3373924,2925363,NA,NA,NA,NA,NA,3520307,NA,NA,3660267,NA,3980953,3644652,3854477,NA,3113060,4143136,3355341,NA,3577481,NA,NA,3703385,4294398,3934286,NA,2900578,4123143
0,697.099990410574,0.1217363,698.107181857,"C_50 H_19 O_3 P_1","C50H19O3P","C_50 H_18 O_3 P_1",1,50,0.38,0.06,50,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894986.80082315,360078.461538462,697.099990410574,0.128147965158357,26,0.83,0.83,42,1,0,1,0,0,0,0,0,0,0,0,0,0,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,TRUE,"C_40 H_18 O_9 N_4",4710494,4749381,5385761,8911802,7240563,NA,6629193,NA,6601055,NA,5643571,NA,4649840,6571932,5158387,6508507,6301343,6882547,NA,4927404,5406833,5748779,5956313,5689707,NA,5472090,6354027,4604516,4065034,NA,5680361,3914347,4823566
-2,697.104403227394,0.3344494,698.111913142,"C_32 H_26 O_18","C32H26O18","C_32 H_25 O_18",3,32,0.812,0.562,32,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894986.80082315,277928.060606061,697.104403227394,0.0156174867514746,33,0.14,0.48,20,0,0,0,1,1,0,0,0,0,0,0,0,0,31.47,51.35,90.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4811143033025,156.295466748563,NA,NA,136,TRUE,"C_45 H_18 O_7 N_2",86040672,85129288,83947040,121830328,124058480,127464248,101377864,102561232,103741792,95224824,91807024,88274744,91288432,91162528,93648368,93777880,98494112,98632944,70250648,68284328,72155248,94304296,90104536,96137576,88012440,84475736,84604008,80151144,78440200,82116696,83553512,75823720,80017936
0,698.103359566822,0.0516385,699.110672099,"C_49 H_17 O_5 N_1","C49H17NO5","C_49 H_16 O_5 N_1",1,49,0.347,0.102,49,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895665.45182422,347507.5,698.103359566822,0.0549187472132936,6,0.84,0.85,42,1,0,1,0,0,0,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,TRUE,"C_49 H_17 O_5 N_1",NA,NA,NA,NA,4037678,3523494,NA,NA,3324331,NA,NA,NA,4023336,3262502,NA,NA,3098347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,698.107749857812,0.3457056,699.115267977,"C_31 H_26 O_18 C13_1","C32H26O18","C_31 H_25 O_18 C13_1",3,32,0.812,0.562,31,26,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2895665.45182422,279008.363636364,698.107749857812,0.0288988872998177,33,0.14,0.48,20,0,0,0,1,1,0,0,0,0,0,0,0,0,11.84,51.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4811143033025,156.295466748563,NA,NA,136,TRUE,"C_44 H_18 O_7 N_2 C13_1",32235764,30603424,32796350,46005324,46005296,46396328,39184396,39843360,38009260,35423284,33119640,32765824,33944616,36177960,34862676,35713104,36431596,37881160,27029746,27717702,27984148,34470080,33055606,34206192,31586096,32243654,32732440,30966512,30238636,31817908,30240186,28768988,30538346
-1,699.11104935819,0.4242454,700.118622812,"C_30 H_26 O_18 C13_2","C32H26O18","C_30 H_25 O_18 C13_2",3,32,0.812,0.562,30,26,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896343.91715557,270576.060606061,699.11104935819,0.216596272489222,33,0.14,0.48,20,0,0,0,1,1,0,0,0,0,0,0,0,0,2.13,NA,90.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.295466748563,NA,NA,136,TRUE,"C_43 H_18 O_7 N_2 C13_2",6291852,4864250,5472091,7109850,8674539,10400785,8186060,7566958,7330296,6325357,6987262,5683142,5567714,5015727,5297848,6697154,6694711,5416352,4518223,5099744,5824949,6961496,4781075,5116533,5576651,7053362,7001540,4727675,5212239,4817171,5451405,4557647,6929095
